Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KVG_M_R
9495,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9496,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9497,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9498,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
9499,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9500,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9501,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9502,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
9503,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9504,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9505,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9506,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9507,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9508,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9509,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9510,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9511,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9512,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9513,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9514,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9515,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9516,Water,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
9517,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
9518,Water,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9519,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Grassland
9520,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
9521,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9522,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9523,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9524,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9525,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9526,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9527,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
9528,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9529,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9530,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9531,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9532,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
9533,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9534,Water,Cropland,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
9535,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9536,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9537,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
9538,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9539,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9540,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
9541,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9542,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
9543,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
9544,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
9545,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9546,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
9547,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
9548,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
9549,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
9550,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9551,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9552,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9553,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9554,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9555,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9556,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9557,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9558,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
9559,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
9560,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9561,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
9562,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9563,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
9564,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9565,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9566,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
9567,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
9568,Water,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9569,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9570,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9571,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9572,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
9573,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
9574,Water,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Cropland
9575,Water,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
9576,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water,Grassland
9577,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
9578,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water,Water
9579,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
9580,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9581,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
9582,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
9583,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
9584,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
9585,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9586,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
9587,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9588,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9589,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9590,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9591,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
9592,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
9593,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
9594,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9595,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
9596,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
9597,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
9598,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9599,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9600,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9601,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9602,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9603,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9604,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9605,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9606,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9607,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9608,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9609,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9610,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
9611,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9612,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
9613,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
9614,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9615,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9616,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
9617,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
9618,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
9619,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
9620,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9621,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9622,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9623,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
9624,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
9625,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
9626,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
9627,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
9628,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
9629,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
9630,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Water
9631,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9632,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
9633,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9634,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
9635,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
9636,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9637,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9638,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9639,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9640,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
9641,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
9642,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
9643,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9644,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
9645,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9646,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9647,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
9648,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9649,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
9650,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
9651,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
9652,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9653,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
9654,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
9655,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland,Wetland
9656,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water,Wetland
9657,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9658,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
9659,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9660,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9661,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
9662,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
9663,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9664,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
9665,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Water
9666,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9667,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9668,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
9669,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,Built-up,Bareland
9670,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
9671,Water,Wetland,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
9672,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9673,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
9674,Water,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
9675,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
9676,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
9677,Water,Wetland,Cropland,Water,Non_Wetland,Water,NULL,Wetland
9678,Water,Wetland,Cropland,Water,Non_Wetland,Water,Wetland,Wetland
9679,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9680,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9681,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
9682,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
9683,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
9684,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
9685,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
9686,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
9687,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9688,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9689,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
9690,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
9691,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9692,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
9693,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Bareland
9694,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
9695,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
9696,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
9697,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
9698,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
9699,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
9700,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
9701,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
9702,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Bareland
9703,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
9704,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
9705,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
9706,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
9707,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
9708,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
9709,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9710,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9711,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9712,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9713,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9714,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9715,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
9716,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9717,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
9718,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Built-up
9719,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9720,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9721,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
9722,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
9723,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
9724,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
9725,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
9726,Water,Wetland,Wetland,Water,NULL,Bareland,Bareland,Bareland
9727,Water,Wetland,Wetland,Water,NULL,Water,Water,Water
9728,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
9729,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
9730,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
9731,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
9732,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
9733,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
9734,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
9735,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
9736,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9737,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9738,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9739,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9740,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9741,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
9742,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Water
9743,Water,Wetland,Water,NULL,Water,NULL,Wetland,Grassland
9744,Water,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
9745,Water,Wetland,Water,NULL,Water,NULL,Water,Wetland
9746,Water,Wetland,Water,NULL,Water,NULL,Water,Water
9747,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
9748,Water,Wetland,Water,NULL,Water,Water,Wetland,Wetland
9749,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
9750,Water,Wetland,Water,NULL,Water,Water,Water,Water
9751,Water,Wetland,Water,Water,Water,NULL,Water,Grassland
9752,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
9753,Water,Wetland,Water,Water,Water,NULL,Water,Forest
9754,Water,Wetland,Water,Water,Water,Wetland,NULL,NULL
9755,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
9756,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
9757,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
9758,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
9759,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
9760,Water,Wetland,Water,Water,Water,Water,Water,Wetland
9761,Water,Wetland,Water,Water,Water,Water,Water,Water
9762,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9763,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9764,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9765,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9766,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
9767,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9768,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9769,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9770,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9771,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
9772,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
9773,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9774,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9775,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9776,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9777,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9778,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9779,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9780,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9781,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9782,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9783,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9784,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9785,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
9786,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
9787,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9788,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9789,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9790,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9791,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9792,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9793,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9794,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9795,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
9796,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9797,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9798,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9799,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
9800,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9801,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
9802,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Cropland
9803,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
9804,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water,Grassland
9805,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
9806,Water,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
9807,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9808,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
9809,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
9810,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9811,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
9812,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9813,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
9814,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9815,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
9816,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9817,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9818,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
9819,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
9820,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland,Forest
9821,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9822,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
9823,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Water
9824,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
9825,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
9826,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
9827,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
9828,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
9829,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Water
9830,Water,Bareland,Wetland,Water,NULL,Water,Bareland,Water
9831,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
9832,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
