Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVL_M_R
1299,Cropland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1300,Cropland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1301,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1302,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1303,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1304,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1305,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1306,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1307,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1308,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1309,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1310,Cropland,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
1311,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1312,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1313,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1314,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1315,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1316,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1317,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
1318,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1319,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1320,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1321,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1323,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1324,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1325,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1326,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1327,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1328,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1329,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1330,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1331,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1332,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1333,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1334,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1335,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1336,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1337,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1338,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1339,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1340,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1341,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1342,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1343,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1344,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1345,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1346,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1347,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1348,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1349,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1350,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1351,Cropland,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1352,Cropland,Bareland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
1353,Cropland,Bareland,Wetland,Water,Wetland,Water,Forest,Grassland
1354,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1355,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1356,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1357,Cropland,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
1358,Cropland,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1359,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
1360,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1361,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1362,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1363,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1364,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1365,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1366,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1367,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1368,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
1369,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1370,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1371,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1372,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1373,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1374,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1375,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1376,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1377,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1378,Wetland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1379,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1380,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1381,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1382,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1383,Wetland,NULL,Water,NULL,Water,Water,Wetland,Forest
1384,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1385,Wetland,NULL,Water,Water,Water,Water,Water,Forest
1386,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1387,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1388,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1389,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1390,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1391,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
1392,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1393,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1394,Wetland,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
1395,Wetland,Wetland,Wetland,Water,Wetland,Shrubland,Water,Grassland
1396,Wetland,Wetland,Wetland,Water,Wetland,Shrubland,Water,Water
1397,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1398,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1399,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1400,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1401,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1402,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1403,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1404,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1405,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1406,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
1407,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1408,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1409,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1410,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1411,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
1412,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1413,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1414,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1415,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
1416,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1417,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1418,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1419,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1420,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
1421,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
1422,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
1423,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1424,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1425,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1426,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1427,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1428,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1429,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1430,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1431,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
1432,Wetland,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1433,Wetland,Water,Water,NULL,Water,Water,Water,Forest
1434,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
1435,Wetland,Water,Water,Non_Water,Water,Water,Water,Forest
1436,Wetland,Water,Water,Water,Water,Shrubland,Water,Grassland
1437,Wetland,Water,Water,Water,Water,Shrubland,Water,Forest
1438,Wetland,Water,Water,Water,Water,Grassland,Water,Forest
1439,Wetland,Water,Water,Water,Water,Wetland,Water,Water
1440,Wetland,Water,Water,Water,Water,Water,Water,Grassland
1441,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1442,Wetland,Water,Water,Water,Water,Water,Water,Water
1443,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1444,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1445,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1446,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1447,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1448,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1449,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1450,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
1451,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1452,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1453,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1454,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1455,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1456,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1457,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1458,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1459,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1460,Bareland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1465,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1466,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1467,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1468,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1469,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1470,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1471,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1472,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1473,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1474,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1475,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1476,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1477,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1478,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
1479,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1480,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1481,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1482,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1483,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1484,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1485,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1486,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1487,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1488,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
1489,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1490,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1491,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1492,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1493,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
1494,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1495,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1496,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
1497,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1498,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1499,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1500,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1501,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1502,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1503,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1504,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1505,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1506,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1507,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1508,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1509,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1510,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1511,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1512,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1513,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1514,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1515,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1516,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1517,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1518,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1519,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1520,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
1521,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1522,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1523,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1524,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1525,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1526,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1527,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1528,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1529,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1530,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1531,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1532,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1533,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1534,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1535,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1536,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1537,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1538,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1539,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1540,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1541,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Water
1542,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1543,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1544,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Bareland
1545,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1546,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1547,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1548,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1549,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1550,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1551,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1552,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
1553,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
1554,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1555,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
1556,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1557,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1558,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1559,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1560,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Bareland
1561,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
1562,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Bareland
1563,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
1564,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1565,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1566,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1567,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1568,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1569,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1570,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
1571,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Grassland
1572,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1573,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
1574,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
1575,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
1576,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1577,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1578,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1579,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1580,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1581,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1582,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
1583,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
1584,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1585,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1586,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
1587,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1588,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
1589,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1590,Bareland,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1591,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1592,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1593,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
1594,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1595,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1596,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1597,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1598,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1599,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1600,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1601,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1602,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1603,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1604,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1605,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1606,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
