Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLV_M_R
2570,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2571,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2572,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2573,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2574,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2575,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2576,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2577,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2578,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2579,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2580,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2581,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2582,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2583,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2584,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2585,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2586,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2587,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2588,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2589,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2590,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2591,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2592,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2593,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2594,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2595,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2596,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2597,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2598,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2599,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2600,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2601,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2602,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2603,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2604,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2605,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2606,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2607,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2608,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2609,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2610,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2611,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2612,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2613,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2614,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2615,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2616,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2617,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2618,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2619,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2620,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2621,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2622,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2623,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2624,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2625,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2626,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2627,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2628,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2629,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2630,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2631,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2632,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2633,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2634,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2635,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2636,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2637,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2638,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2639,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2640,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2641,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2642,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2643,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2644,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2645,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2646,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2647,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2648,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2650,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2651,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2652,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2653,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2654,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2655,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2656,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2657,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2658,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2659,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2660,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2661,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2662,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2663,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2664,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2665,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2666,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2667,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2668,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2669,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2670,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2671,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2672,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2673,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2674,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2675,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2676,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2677,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2678,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2679,Bareland,Forest,Water,NULL,Water,NULL,NULL,NULL
2680,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2681,Bareland,Forest,Water,NULL,Water,NULL,NULL,Cropland
2682,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2683,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2684,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2685,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2686,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2687,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2688,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2689,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2690,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2691,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
2692,Bareland,Forest,Water,Water,Water,NULL,NULL,Cropland
2693,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2694,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2695,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2696,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2697,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2698,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2699,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2700,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2701,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2702,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2703,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2704,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2705,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2706,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2707,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2708,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2709,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2710,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2711,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2712,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2713,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2714,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2715,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2716,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2717,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2718,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2719,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2720,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2721,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2722,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2723,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2724,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2725,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2726,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2727,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2728,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2729,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2730,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2731,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2732,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2733,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2734,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2735,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2736,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2737,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2738,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2739,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2740,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2741,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2742,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2743,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2744,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2745,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2746,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2747,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2748,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2749,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2750,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2751,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2752,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2753,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2754,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2755,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2756,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2757,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2758,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2759,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2760,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2761,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2762,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2763,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2764,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2765,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2766,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2767,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2768,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2769,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2770,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2771,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2772,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2773,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2774,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2775,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2776,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2777,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2778,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2779,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2780,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2781,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2782,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2783,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2784,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2785,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2786,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2787,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2788,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2789,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2790,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2791,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2792,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2793,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2794,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2795,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2796,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2797,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2798,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2799,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2800,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2801,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2802,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2803,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2804,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2805,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2806,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2807,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2808,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2809,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2810,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2811,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2812,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2813,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2814,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2815,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2816,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2817,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2818,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2819,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2820,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2821,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2822,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2823,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2824,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2825,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2826,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2827,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2828,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2829,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2830,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2831,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2832,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2833,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2834,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2835,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2836,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2837,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2838,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2839,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2840,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2841,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2842,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2843,Water,NULL,Water,Water,Water,NULL,NULL,Water
2844,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2845,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2846,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2848,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2849,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2850,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2851,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2852,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2853,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2854,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2855,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2856,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2857,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2858,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2859,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2860,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2861,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2862,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2863,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2864,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2865,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2866,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2867,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2868,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2869,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2870,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2871,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2872,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2873,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2874,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2875,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2876,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2877,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2878,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2879,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2880,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2881,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2882,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2883,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2884,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2885,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2886,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2887,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2888,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2889,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2890,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2891,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2892,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2893,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2894,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2895,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2896,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2897,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2898,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2899,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2900,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2901,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2902,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2903,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2904,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2905,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2906,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2907,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2908,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2909,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2910,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2911,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2912,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
