Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYR_M_R
8639,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
8640,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8641,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8642,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8643,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
8644,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8645,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8646,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8647,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8648,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8649,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
8650,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8651,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8652,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8653,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8654,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
8655,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8656,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
8657,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
8658,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
8659,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
8660,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8661,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
8662,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8663,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8664,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
8665,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8666,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8667,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8668,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8669,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8670,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8671,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8672,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
8673,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8674,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8675,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8676,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8677,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8678,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
8679,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
8680,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8681,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8682,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8683,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8684,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8685,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8686,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8687,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8688,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8689,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8690,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8691,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
8692,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8693,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
8694,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8695,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8696,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8697,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8698,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8699,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8700,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8701,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
8702,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8703,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8704,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
8705,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8706,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8707,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8708,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8709,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8710,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8711,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8712,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8713,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8714,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8715,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8716,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8717,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8718,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8719,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8720,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8721,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8722,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8723,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8724,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8725,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8726,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8727,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8728,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8729,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8730,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8731,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8732,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8733,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8734,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
8735,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8736,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
8737,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
8738,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
8739,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
8740,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8741,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8742,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8743,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8744,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
8745,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8746,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8747,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8748,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8749,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8750,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8751,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8752,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8753,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8754,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8755,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8756,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8757,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8758,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8759,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8760,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8761,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8762,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8763,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
8764,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8765,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8766,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8767,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8768,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8769,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8770,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8771,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8772,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8773,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8774,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8775,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8776,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8777,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
8778,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8779,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
8780,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8781,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8782,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
8783,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
8784,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8785,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
8786,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8787,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8788,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
8789,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8790,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8791,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8792,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8793,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8794,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8795,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8796,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8797,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
8798,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8799,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8800,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8801,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8802,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8803,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8804,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8805,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8806,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
8807,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8808,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
8809,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8810,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8811,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8812,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8813,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8814,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
8815,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8816,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
8817,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
8818,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8819,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8820,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
8821,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8822,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
8823,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8824,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8825,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
8826,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8827,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
8828,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
8829,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8830,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8831,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8832,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8833,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8834,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8835,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
8836,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
8837,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8838,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
8839,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8840,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
8841,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
8842,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
8843,Cropland,Built-up,Wetland,NULL,Wetland,Shrubland,Built-up,Grassland
8844,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8845,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
8846,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
8847,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
8848,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8849,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8850,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
8851,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8852,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8853,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
8854,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
8855,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
8856,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8857,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
8858,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
8859,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
8860,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
8861,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8862,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
8863,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
8864,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8865,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
8866,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
8867,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
8868,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
8869,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
8870,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
8871,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
8872,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
8873,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8874,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8875,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8876,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8877,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
8878,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8879,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8880,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8881,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
8882,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8883,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
8884,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
8885,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8886,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8887,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8888,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8889,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8890,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8891,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8892,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
8893,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
8894,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8895,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
8896,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
8897,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8898,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
8899,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8900,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
8901,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
8902,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8903,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8904,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
8905,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8906,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8907,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
8908,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8909,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
8910,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
8911,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8912,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
8913,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8914,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8915,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8916,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
8917,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
8918,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
8919,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8920,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
8921,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8922,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8923,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8924,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
8925,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
8926,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8927,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8928,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8929,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8930,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8931,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8932,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8933,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
8934,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8935,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8936,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8937,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8938,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
8939,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
8940,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
8941,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
