Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R
2239,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2240,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2241,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2244,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2245,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2246,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2247,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2248,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2249,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2250,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2251,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2252,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2253,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2254,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2255,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2256,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2257,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2258,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2259,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2260,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2261,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2262,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2263,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2264,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2265,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2266,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2267,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2268,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2269,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2270,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2271,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2272,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2273,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2274,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2275,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2276,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2277,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2278,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2279,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2280,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2281,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2282,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2283,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2284,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2285,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2286,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2287,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2288,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2289,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2290,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2291,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2292,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2293,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2294,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2295,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2296,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2297,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2298,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2299,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2300,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2301,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2302,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2303,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2304,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2305,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
2306,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2307,Water,Wetland,Water,NULL,Water,NULL,NULL,Cropland
2308,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2309,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2310,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2311,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2312,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2313,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2314,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2315,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2316,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2317,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
2318,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2319,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
2320,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2321,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2322,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2323,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2324,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2325,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2326,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2327,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2328,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2329,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2330,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2331,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2332,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2333,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2334,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2335,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2336,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2337,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2338,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2339,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2340,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2341,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2342,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2343,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2344,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2345,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2346,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2347,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2348,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2349,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2350,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2351,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2352,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2353,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2354,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2355,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2356,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2357,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2358,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2359,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2360,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2361,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2362,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2363,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2364,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2365,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2366,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2367,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2368,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2369,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2370,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2371,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2372,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2373,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2374,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2375,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2376,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2377,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2378,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2379,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2380,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2381,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2382,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2383,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2384,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2385,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2386,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2387,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2388,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2389,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2390,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2391,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2392,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2393,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2394,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2395,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
2396,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2397,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2398,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
2399,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2400,Water,Built-up,Water,Water,Water,NULL,NULL,Built-up
2401,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2402,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
2403,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2404,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2405,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2406,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2407,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2408,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2409,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2410,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2411,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2412,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2413,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2414,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2415,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2416,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2417,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2418,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2419,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2420,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2421,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2422,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2423,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2424,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2425,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2426,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2427,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2428,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2429,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2430,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2431,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2432,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2433,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2434,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2435,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2436,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2437,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2438,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2439,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2440,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2441,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2442,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2443,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2444,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2445,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2446,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2447,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2448,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2449,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2450,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2451,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2452,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2453,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2454,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2455,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2456,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2457,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2458,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2459,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2460,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2461,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2462,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2463,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2464,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2465,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2466,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2467,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2468,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2469,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2470,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2471,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2472,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2473,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2474,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2475,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2476,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2477,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2478,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2479,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2480,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2481,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2482,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2483,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2484,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2485,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2486,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2487,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2488,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2489,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2490,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2491,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2492,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2493,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2494,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2495,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2496,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2497,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2498,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2499,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2500,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2501,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2502,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2503,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2504,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2505,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2506,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2507,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2508,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2509,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2510,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2511,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2512,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2513,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2514,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2515,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2516,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2517,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2518,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2519,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2520,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2521,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2522,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2523,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2524,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2525,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2526,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2527,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2528,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2529,Water,Water,Water,NULL,Water,NULL,NULL,Built-up
2530,Water,Water,Water,NULL,Water,NULL,NULL,Water
2531,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2532,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2533,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2534,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2535,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2536,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2537,Water,Water,Water,Non_Water,Water,NULL,NULL,Built-up
2538,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2539,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2540,Water,Water,Water,Water,Water,NULL,NULL,NULL
2541,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2542,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2543,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2544,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2545,Water,Water,Water,Water,Water,NULL,NULL,Water
2546,Water,Water,Water,Water,Water,NULL,NULL,Forest
2547,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2548,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2549,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2550,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2551,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2552,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2553,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2554,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2555,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2556,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2557,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2558,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2559,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2560,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2561,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2562,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2563,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2564,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2565,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2566,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2567,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2568,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2569,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2570,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2571,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2572,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2573,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2574,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2575,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2576,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2577,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2578,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2579,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2580,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2581,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2582,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2583,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2584,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2585,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2586,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2587,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2588,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2589,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2590,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2591,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2592,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2593,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2594,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2595,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2596,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2597,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2598,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2599,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
