Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KEB_M_R
1856,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1857,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1858,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1859,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1860,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1861,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1862,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1863,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1864,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1865,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1866,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1867,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1868,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1869,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1870,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1871,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1872,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1873,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1874,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1875,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1877,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1878,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1879,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1880,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1881,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1882,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1883,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1884,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1885,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1886,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1887,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1888,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1889,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1890,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1891,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1892,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1893,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1894,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1895,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1896,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1897,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1898,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1899,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1900,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1901,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1902,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1903,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1904,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1905,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1906,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1907,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1908,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1909,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1910,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1911,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1913,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1914,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1915,Bareland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1916,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1917,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1918,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1919,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1920,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1921,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1922,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1923,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1924,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1925,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1926,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1927,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1928,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1929,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1930,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1931,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1932,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1933,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1934,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1935,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1936,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1937,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1938,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1939,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1940,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1941,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1942,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1943,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1944,Bareland,Built-up,Water,Water,Water,NULL,NULL,Built-up
1945,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1946,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1947,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1948,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1949,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1950,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1951,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1952,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1953,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1954,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1955,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1956,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1957,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1958,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1959,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1960,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1961,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1962,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1963,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1964,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1965,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1966,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1967,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1968,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1969,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1970,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1971,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1972,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1973,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1974,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1975,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1976,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1977,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1978,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1979,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1980,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1981,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1982,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1983,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1984,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1985,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1986,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1987,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1988,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1989,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1990,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1991,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1992,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1993,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1994,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1995,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1996,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1997,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1998,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1999,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2000,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2001,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2002,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2003,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2004,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2005,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2006,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2007,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2008,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2009,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2010,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2011,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2012,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2013,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2014,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2015,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2016,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2017,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2018,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2019,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2020,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2021,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2022,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2023,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
2024,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2025,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2026,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2027,Bareland,Water,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Bareland
2028,Bareland,Water,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Water
2029,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2030,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2031,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2032,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2033,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2034,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2035,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2036,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2037,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2038,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2039,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2040,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2041,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2042,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2043,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2044,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2045,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2046,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2047,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2048,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2049,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2050,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2051,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2052,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2053,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2054,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2055,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2056,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2057,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2058,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2059,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2060,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2061,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2062,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2063,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2066,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2067,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2068,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2069,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2070,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2071,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2072,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2073,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2074,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2075,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2076,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2077,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2078,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2079,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2080,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2081,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2082,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2083,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2084,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2085,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2086,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2087,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2089,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2090,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2091,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2092,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2093,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2094,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2095,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2096,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2097,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2098,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2099,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2100,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2101,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2102,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2103,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2104,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2105,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2106,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2107,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2108,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2109,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2110,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2111,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2112,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2113,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2114,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2115,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2116,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2117,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2118,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2119,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2120,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2121,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2122,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2123,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2124,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2125,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2126,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2127,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2128,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2129,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2131,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2132,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2133,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2134,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2135,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2136,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2137,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2138,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2139,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2140,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2141,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2142,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2143,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2144,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2145,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2146,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2147,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2148,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2149,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2150,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2151,Water,NULL,Water,Water,Water,NULL,NULL,Water
2152,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2153,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2154,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2155,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2157,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2158,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2159,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2160,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2161,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2162,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2163,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2164,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2165,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2166,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2167,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2168,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2169,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2170,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2171,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2172,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2173,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2174,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2175,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2176,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2177,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2178,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2179,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2180,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2181,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2182,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2183,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2184,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2185,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2186,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2187,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2188,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2189,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2190,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
