Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MND_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MND_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MND_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MND_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MND_M_R
1489,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1490,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1491,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1492,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1493,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1494,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1495,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1496,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1497,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1498,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1499,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1500,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1501,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1502,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1503,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1504,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1505,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1506,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1507,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1508,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1509,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1510,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1511,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1512,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1513,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1514,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1515,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1516,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1517,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1518,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1519,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1520,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1521,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1522,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1523,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1524,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1525,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1526,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1527,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1528,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1529,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1530,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1531,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1532,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1533,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1534,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1535,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1536,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1537,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1538,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1539,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1540,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1541,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1542,Bareland,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1543,Bareland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
1544,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1545,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1546,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1547,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
1548,Bareland,Water,Water,NULL,Water,Wetland,Wetland,Forest
1549,Bareland,Water,Water,NULL,Water,Wetland,Water,Grassland
1550,Bareland,Water,Water,NULL,Water,Wetland,Water,Wetland
1551,Bareland,Water,Water,NULL,Water,Water,Wetland,Grassland
1552,Bareland,Water,Water,NULL,Water,Water,Wetland,Forest
1553,Bareland,Water,Water,NULL,Water,Water,Water,Grassland
1554,Bareland,Water,Water,NULL,Water,Water,Water,Water
1555,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1556,Bareland,Water,Water,Non_Water,Water,Wetland,Water,Water
1557,Bareland,Water,Water,Non_Water,Water,Water,Water,Wetland
1558,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1559,Bareland,Water,Water,Water,Water,Wetland,Wetland,Grassland
1560,Bareland,Water,Water,Water,Water,Wetland,Wetland,Water
1561,Bareland,Water,Water,Water,Water,Wetland,Wetland,Forest
1562,Bareland,Water,Water,Water,Water,Wetland,Water,Grassland
1563,Bareland,Water,Water,Water,Water,Wetland,Water,Wetland
1564,Bareland,Water,Water,Water,Water,Wetland,Water,Water
1565,Bareland,Water,Water,Water,Water,Wetland,Water,Forest
1566,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
1567,Bareland,Water,Water,Water,Water,Bareland,Water,Wetland
1568,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1569,Bareland,Water,Water,Water,Water,Bareland,Water,Forest
1570,Bareland,Water,Water,Water,Water,Water,Wetland,Forest
1571,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1572,Bareland,Water,Water,Water,Water,Water,Water,Wetland
1573,Bareland,Water,Water,Water,Water,Water,Water,Water
1574,Bareland,Water,Water,Water,Water,Water,Water,Forest
1575,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1576,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1577,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1578,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1579,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1580,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1581,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
1582,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1583,Bareland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
1584,Bareland,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1585,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1586,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1587,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1588,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
1589,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1590,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1591,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
1592,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1593,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1594,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1595,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1596,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1597,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1598,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1599,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1600,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1601,Water,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
1602,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Wetland
1603,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
1604,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1605,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1606,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1607,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1608,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1609,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1610,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1611,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
1612,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1613,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1614,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1615,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1616,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1617,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1618,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1619,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
1620,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1621,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
1622,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1623,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1624,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1625,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1626,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1627,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1628,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1629,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1630,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1631,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
1632,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1633,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1634,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1635,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1636,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1637,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1638,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1639,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
1640,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1641,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1642,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1643,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1644,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1645,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1646,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1647,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1648,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
1649,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1650,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1651,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
1652,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
1653,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1654,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1655,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1656,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
1657,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1658,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1659,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1660,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
1661,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
1662,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1663,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
1664,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1665,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Water
1666,Water,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
1667,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1668,Water,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1669,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
1670,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
1671,Water,NULL,Water,NULL,Water,Wetland,Water,Water
1672,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
1673,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
1674,Water,NULL,Water,NULL,Water,Water,Wetland,Wetland
1675,Water,NULL,Water,NULL,Water,Water,Wetland,Water
1676,Water,NULL,Water,NULL,Water,Water,Water,Grassland
1677,Water,NULL,Water,NULL,Water,Water,Water,Wetland
1678,Water,NULL,Water,NULL,Water,Water,Water,Water
1679,Water,NULL,Water,NULL,Water,Water,Water,Forest
1680,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
1681,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
1682,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
1683,Water,NULL,Water,Non_Water,Water,Water,Wetland,Forest
1684,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
1685,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
1686,Water,NULL,Water,Non_Water,Water,Water,Water,Water
1687,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
1688,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1689,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1690,Water,NULL,Water,Water,Water,Wetland,Wetland,Bareland
1691,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
1692,Water,NULL,Water,Water,Water,Wetland,Wetland,Forest
1693,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
1694,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
1695,Water,NULL,Water,Water,Water,Wetland,Water,Bareland
1696,Water,NULL,Water,Water,Water,Wetland,Water,Water
1697,Water,NULL,Water,Water,Water,Wetland,Water,Forest
1698,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
1699,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
1700,Water,NULL,Water,Water,Water,Water,Wetland,Water
1701,Water,NULL,Water,Water,Water,Water,Wetland,Forest
1702,Water,NULL,Water,Water,Water,Water,Water,Grassland
1703,Water,NULL,Water,Water,Water,Water,Water,Wetland
1704,Water,NULL,Water,Water,Water,Water,Water,Water
1705,Water,NULL,Water,Water,Water,Water,Water,Forest
1706,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1707,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1708,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1709,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1710,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
1711,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1712,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1713,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1714,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1715,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
1716,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
1717,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1718,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
1719,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1720,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
1721,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1722,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
1723,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
1724,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
1725,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1726,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1727,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1728,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1729,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1730,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1731,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
1732,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
1733,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1734,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1735,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1736,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
1737,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
1738,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
1739,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
1740,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
1741,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
1742,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1743,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1744,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1745,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
1746,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1747,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1748,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1749,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1750,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1751,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1752,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1753,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1754,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1755,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
1756,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
1757,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1758,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1759,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1760,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1761,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1762,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1763,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
1764,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1765,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1766,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1767,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1768,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1769,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
1770,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1771,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
1772,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
1773,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
1774,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
1775,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1776,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1777,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1778,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1779,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1780,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1781,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1782,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1783,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1784,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1785,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1786,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
1787,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1788,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1789,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1790,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1791,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1792,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1793,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1794,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1795,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1796,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1797,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
1798,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1799,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1800,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1801,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1802,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1803,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1804,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1805,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1806,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1807,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
1808,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1809,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1810,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1811,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1812,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1813,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1814,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1815,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1816,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1817,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1818,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1819,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1820,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1821,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1822,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1823,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1824,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1825,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1826,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1827,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
1828,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1829,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1830,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
