Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R
2406,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2407,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2408,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2409,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2410,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2411,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2412,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2413,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2414,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2416,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2417,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2418,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2419,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2420,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2421,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2422,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2423,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2424,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2425,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2426,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2427,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2428,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2429,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2430,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2431,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2432,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2433,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2434,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2435,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2436,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2437,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2438,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2439,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2440,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2441,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2442,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2443,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2444,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2445,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2446,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2447,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2448,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2449,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2450,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2451,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2452,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2453,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2454,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2455,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2456,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2457,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2458,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2459,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2460,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2461,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2462,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2463,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2464,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2465,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2466,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2467,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2468,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2469,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2470,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2471,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2472,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2473,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2474,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2475,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2476,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
2477,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2478,Bareland,Water,Water,NULL,Water,NULL,NULL,Cropland
2479,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
2480,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2481,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2482,Bareland,Water,Water,Non_Water,Water,NULL,NULL,NULL
2483,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2484,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2485,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2486,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2487,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2488,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
2489,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
2490,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
2491,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
2492,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2493,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2494,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2495,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2496,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2497,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2498,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2499,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2500,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2501,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2502,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2503,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2504,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2505,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2506,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2507,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2508,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2509,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2510,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2511,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2512,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2513,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2514,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2515,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2516,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2517,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2518,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2519,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2520,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2521,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2522,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2523,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2524,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2525,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2526,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2527,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2528,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2529,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2530,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2531,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2532,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2533,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2534,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2535,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2536,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2537,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2538,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2539,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2540,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2541,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2542,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2543,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2544,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2545,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2546,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2547,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2548,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2549,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2550,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2551,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2552,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2553,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2554,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2555,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2556,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2557,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2558,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2559,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2560,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2561,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2562,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2563,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2564,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2565,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2566,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2567,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2568,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2569,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2570,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2571,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2572,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2573,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2574,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2575,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2576,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2577,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2578,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2579,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2580,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2581,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2582,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2583,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2584,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2585,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2586,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2587,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2588,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2589,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2590,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2591,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2592,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2593,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2594,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2595,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2596,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2597,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2598,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2599,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2600,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2601,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2602,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2603,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2604,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2605,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2606,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2607,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2608,Bareland,Forest,Water,NULL,Water,NULL,NULL,Cropland
2609,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2610,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2611,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2612,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2613,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2614,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2615,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2616,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
2617,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2618,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2619,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2620,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2621,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2622,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2623,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2624,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2625,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2626,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2627,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2628,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2629,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2630,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2631,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2632,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2633,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2634,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2635,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2636,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2637,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2638,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2639,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2640,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2641,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2642,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2643,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2644,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2645,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2646,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2647,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2648,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2650,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2651,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2652,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2653,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2654,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2655,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2656,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2657,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2658,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2659,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2660,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2661,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2662,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2663,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2664,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2665,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2666,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2667,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2668,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2669,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2670,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2671,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2672,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2673,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2674,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2675,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2676,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2677,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2678,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2679,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2680,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2681,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2682,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2683,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2684,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2685,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2686,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2687,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2688,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2689,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2690,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2691,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2692,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2693,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2694,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2695,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2696,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2697,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2698,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2699,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2700,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2701,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2702,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2703,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2704,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2705,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2706,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2707,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2708,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2709,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2710,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2711,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2712,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2713,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2714,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2715,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2716,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2717,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2718,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2719,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2720,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2721,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2722,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2723,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2724,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2725,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2726,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2727,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2728,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2729,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2730,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2731,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2732,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2733,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2734,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2735,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2736,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2737,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2738,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2739,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2740,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2741,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2742,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2743,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2744,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2745,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2746,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2747,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2748,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2749,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
