Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQT_M_R
1096,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1097,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1098,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1099,Water,Water,Water,Non_Water,Water,Forest,Water,Water
1100,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
1101,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
1102,Water,Water,Water,Water,Water,NULL,Grassland,Forest
1103,Water,Water,Water,Water,Water,NULL,Wetland,Water
1104,Water,Water,Water,Water,Water,NULL,Wetland,Forest
1105,Water,Water,Water,Water,Water,NULL,Water,Wetland
1106,Water,Water,Water,Water,Water,NULL,Water,Water
1107,Water,Water,Water,Water,Water,NULL,Water,Forest
1108,Water,Water,Water,Water,Water,Grassland,Water,Grassland
1109,Water,Water,Water,Water,Water,Grassland,Water,Water
1110,Water,Water,Water,Water,Water,Wetland,Grassland,Water
1111,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
1112,Water,Water,Water,Water,Water,Wetland,Wetland,Water
1113,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
1114,Water,Water,Water,Water,Water,Wetland,Water,Grassland
1115,Water,Water,Water,Water,Water,Wetland,Water,Wetland
1116,Water,Water,Water,Water,Water,Wetland,Water,Water
1117,Water,Water,Water,Water,Water,Wetland,Water,Forest
1118,Water,Water,Water,Water,Water,Water,NULL,Water
1119,Water,Water,Water,Water,Water,Water,Grassland,Water
1120,Water,Water,Water,Water,Water,Water,Grassland,Forest
1121,Water,Water,Water,Water,Water,Water,Wetland,Wetland
1122,Water,Water,Water,Water,Water,Water,Wetland,Water
1123,Water,Water,Water,Water,Water,Water,Wetland,Forest
1124,Water,Water,Water,Water,Water,Water,Water,Grassland
1125,Water,Water,Water,Water,Water,Water,Water,Wetland
1126,Water,Water,Water,Water,Water,Water,Water,Bareland
1127,Water,Water,Water,Water,Water,Water,Water,Water
1128,Water,Water,Water,Water,Water,Water,Water,Forest
1129,Water,Water,Water,Water,Water,Water,Forest,Water
1130,Water,Water,Water,Water,Water,Water,Forest,Forest
1131,Water,Water,Water,Water,Water,Forest,Wetland,Forest
1132,Water,Water,Water,Water,Water,Forest,Water,Water
1133,Water,Water,Water,Water,Water,Forest,Water,Forest
1134,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1135,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1136,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1137,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1138,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1139,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1140,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1141,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1142,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1143,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1144,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1145,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1146,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1147,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1148,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1149,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1150,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1151,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1152,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1153,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1154,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1155,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1156,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1157,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1158,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1159,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1160,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
1161,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1162,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1163,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1164,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1165,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1166,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1167,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1168,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1169,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1170,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1171,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1172,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
1173,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1174,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1175,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1176,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1177,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1178,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1179,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1180,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1181,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1182,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1183,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1184,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1185,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1186,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1187,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
1188,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1189,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1190,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Bareland
1191,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1192,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1193,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1194,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1195,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1196,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1197,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1198,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1199,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1200,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1201,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1202,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1203,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1204,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1205,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1206,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1207,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1208,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1209,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1210,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1211,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1212,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1213,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1214,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1215,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1216,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1217,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1218,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1219,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1220,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
1221,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1222,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1223,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1224,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1225,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1226,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1227,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1228,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1229,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1230,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1231,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1232,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1233,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
1234,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1235,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1236,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1237,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
1238,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1239,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1240,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1241,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1242,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1243,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1244,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1245,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1246,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
1247,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1248,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1249,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1250,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1251,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1252,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1253,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1254,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1255,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1256,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1257,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1258,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1259,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1260,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1261,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1262,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1263,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1264,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1265,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1266,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
1267,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1268,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1269,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1270,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1271,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1272,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1273,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1274,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1275,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1276,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1277,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1278,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1279,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1280,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1281,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
1282,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1283,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1284,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1285,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1286,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1287,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1288,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
1289,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1290,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1291,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1292,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1293,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1294,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1295,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1296,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1297,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1298,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1299,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1300,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1301,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1302,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1303,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1304,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1305,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1306,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1307,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1308,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1309,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
1310,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1311,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1312,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1313,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1314,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1315,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1316,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1317,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1318,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1319,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1320,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1321,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
1322,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1323,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1324,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1325,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1326,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1327,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1328,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1329,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1330,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1331,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1332,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1333,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1334,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1335,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1336,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1337,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1338,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1339,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
1340,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1341,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1342,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1343,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1344,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1345,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1346,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1347,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
1348,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1349,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1350,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
1351,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1352,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1353,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1354,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
1355,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1356,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
1357,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1358,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1359,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1360,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1361,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
1362,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1363,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1364,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1365,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1366,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
1367,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1368,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1369,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
1370,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1371,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1372,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1373,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1374,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1375,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1376,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1377,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1378,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1379,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
1380,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1381,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1382,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
1383,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
1384,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1385,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1386,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1387,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1388,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1389,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1390,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1391,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1392,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1393,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1394,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1395,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1396,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1397,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1398,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1399,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1400,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1401,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1402,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1403,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1404,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
1405,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1406,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
1407,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1408,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
1409,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1410,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1411,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
1412,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
1413,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1414,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
1415,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1416,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1417,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
