Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPF_M_R
1645,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1646,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1647,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1648,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1649,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
1650,Bareland,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
1651,Bareland,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
1652,Bareland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1653,Bareland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1654,Bareland,NULL,Water,NULL,Water,Water,Water,Wetland
1655,Bareland,NULL,Water,NULL,Water,Water,Water,Water
1656,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1657,Bareland,NULL,Water,Water,Water,Grassland,Water,Wetland
1658,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1659,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1660,Bareland,NULL,Water,Water,Water,Wetland,Water,Grassland
1661,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
1662,Bareland,NULL,Water,Water,Water,Water,Wetland,Grassland
1663,Bareland,NULL,Water,Water,Water,Water,Wetland,Wetland
1664,Bareland,NULL,Water,Water,Water,Water,Wetland,Water
1665,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
1666,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
1667,Bareland,NULL,Water,Water,Water,Water,Water,Water
1668,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1669,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1670,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1671,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1672,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1673,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1674,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1675,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1676,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1677,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1678,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1679,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
1680,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
1681,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
1682,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1683,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1684,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
1685,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
1686,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1687,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1688,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1689,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
1690,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1691,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1692,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1693,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1694,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1695,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1696,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1697,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1698,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1699,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1700,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1701,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1702,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1703,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
1704,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1705,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1706,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
1707,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
1708,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Forest
1709,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1710,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1711,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1712,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1713,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1714,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
1715,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1716,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1717,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1718,Bareland,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1719,Bareland,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
1720,Bareland,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
1721,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1722,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1723,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1724,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1725,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1726,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1727,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1728,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1729,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1730,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1731,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
1732,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1733,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1734,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1735,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1736,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1737,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1738,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1739,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1740,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1741,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1742,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1743,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1744,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1745,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1746,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1747,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1748,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1749,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1750,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1751,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1752,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Water,Bareland
1753,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1754,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1755,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1756,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1757,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1758,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1759,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1760,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1761,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
1762,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1763,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1764,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1765,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1766,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
1767,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1768,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1769,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1770,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1771,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1772,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
1773,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1774,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1775,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1776,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1777,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
1778,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
1779,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1780,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
1781,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Wetland
1782,Bareland,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
1783,Bareland,Wetland,Built-up,Water,Non_Wetland,Water,Water,Grassland
1784,Bareland,Wetland,Water,NULL,Water,Grassland,Water,Water
1785,Bareland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
1786,Bareland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
1787,Bareland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
1788,Bareland,Wetland,Water,NULL,Water,Wetland,Water,Forest
1789,Bareland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
1790,Bareland,Wetland,Water,NULL,Water,Water,Water,Grassland
1791,Bareland,Wetland,Water,NULL,Water,Water,Water,Wetland
1792,Bareland,Wetland,Water,NULL,Water,Water,Water,Water
1793,Bareland,Wetland,Water,NULL,Water,Water,Water,Forest
1794,Bareland,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
1795,Bareland,Wetland,Water,Non_Water,Water,Grassland,Water,Grassland
1796,Bareland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
1797,Bareland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1798,Bareland,Wetland,Water,Non_Water,Water,Water,Wetland,Water
1799,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1800,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Water
1801,Bareland,Wetland,Water,Water,Water,NULL,Water,Forest
1802,Bareland,Wetland,Water,Water,Water,Grassland,Wetland,Bareland
1803,Bareland,Wetland,Water,Water,Water,Grassland,Water,Grassland
1804,Bareland,Wetland,Water,Water,Water,Grassland,Water,Wetland
1805,Bareland,Wetland,Water,Water,Water,Grassland,Water,Water
1806,Bareland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1807,Bareland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1808,Bareland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1809,Bareland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1810,Bareland,Wetland,Water,Water,Water,Wetland,Water,Bareland
1811,Bareland,Wetland,Water,Water,Water,Wetland,Water,Water
1812,Bareland,Wetland,Water,Water,Water,Wetland,Water,Forest
1813,Bareland,Wetland,Water,Water,Water,Bareland,Water,Grassland
1814,Bareland,Wetland,Water,Water,Water,Bareland,Water,Wetland
1815,Bareland,Wetland,Water,Water,Water,Bareland,Water,Water
1816,Bareland,Wetland,Water,Water,Water,Water,Wetland,Grassland
1817,Bareland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1818,Bareland,Wetland,Water,Water,Water,Water,Wetland,Bareland
1819,Bareland,Wetland,Water,Water,Water,Water,Wetland,Water
1820,Bareland,Wetland,Water,Water,Water,Water,Water,Grassland
1821,Bareland,Wetland,Water,Water,Water,Water,Water,Wetland
1822,Bareland,Wetland,Water,Water,Water,Water,Water,Bareland
1823,Bareland,Wetland,Water,Water,Water,Water,Water,Water
1824,Bareland,Wetland,Water,Water,Water,Water,Water,Forest
1825,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1826,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1827,Bareland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1828,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
1829,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1830,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1831,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1832,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1833,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
1834,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
1835,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Water,Bareland
1836,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Water
1837,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
1838,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Forest
1839,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Wetland
1840,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1841,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1842,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1843,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1844,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1845,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1846,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1847,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1848,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1849,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1850,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
1851,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1852,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1853,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
1854,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1855,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1856,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1857,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
1858,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
1859,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1860,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1861,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
1862,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1863,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1864,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
1865,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1866,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
1867,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1868,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1869,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Water
1870,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Forest
1871,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
1872,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1873,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1874,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1875,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1876,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1877,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Water
1878,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland,Water,Water
1879,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
1880,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
1881,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Water
1882,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Wetland
1883,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Bareland
1884,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
1885,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Wetland,Water
1886,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
1887,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Water
1888,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Wetland
1889,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
1890,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Water,Forest
1891,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Grassland
1892,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Forest
1893,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1894,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1895,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1896,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1897,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
1898,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1899,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
1900,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
1901,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
1902,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Wetland
1903,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1904,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
1905,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1906,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1907,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1908,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1909,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1910,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Water
1911,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1912,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1913,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1914,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1915,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1916,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1917,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1918,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1919,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1920,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1921,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1922,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1923,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
1924,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1925,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
1926,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Wetland
1927,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
1928,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1929,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Water
1930,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
1931,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
1932,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Bareland
1933,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1934,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1935,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
1936,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
1937,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1938,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1939,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Forest
1940,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1941,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1942,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1943,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1944,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
1945,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1946,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Water
1947,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1948,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1949,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Grassland
1950,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Wetland
1951,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1952,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1953,Bareland,Bareland,Water,NULL,Water,Wetland,Water,Grassland
1954,Bareland,Bareland,Water,NULL,Water,Wetland,Water,Forest
1955,Bareland,Bareland,Water,NULL,Water,Water,Wetland,Grassland
1956,Bareland,Bareland,Water,NULL,Water,Water,Wetland,Water
1957,Bareland,Bareland,Water,NULL,Water,Water,Wetland,Forest
1958,Bareland,Bareland,Water,NULL,Water,Water,Water,Grassland
1959,Bareland,Bareland,Water,NULL,Water,Water,Water,Wetland
1960,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1961,Bareland,Bareland,Water,NULL,Water,Water,Water,Forest
1962,Bareland,Bareland,Water,Non_Water,Water,Grassland,Water,Water
1963,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Grassland
1964,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Water
1965,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
1966,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Wetland
1967,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
1968,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
1969,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Forest
1970,Bareland,Bareland,Water,Water,Water,Grassland,Water,Grassland
1971,Bareland,Bareland,Water,Water,Water,Grassland,Water,Water
1972,Bareland,Bareland,Water,Water,Water,Grassland,Water,Forest
