Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NBF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NBF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NBF_M_R
1833,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1834,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1835,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1836,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1837,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1838,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1839,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1840,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
1841,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1842,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1843,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1844,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1845,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1846,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1847,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1848,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1849,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1850,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1851,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1852,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1853,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1854,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1855,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1856,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1857,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1858,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1859,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1860,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
1861,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1862,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1863,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1864,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1865,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
1866,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1867,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1868,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1869,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1870,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1871,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1872,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
1873,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1874,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
1875,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1876,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1877,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1878,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1879,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1880,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1881,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1882,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1883,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1884,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1885,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1886,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1887,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1888,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1889,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
1890,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1891,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1892,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
1893,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
1894,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1895,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1896,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1897,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1898,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
1899,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1900,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1901,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1902,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
1903,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1904,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
1905,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1906,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1907,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1908,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
1909,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
1910,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
1911,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1912,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
1913,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1914,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1915,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1916,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
1917,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1918,Forest,Forest,Forest,Water,Non_Wetland,Water,Bareland,Bareland
1919,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1920,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
1921,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1922,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1923,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
1924,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
1925,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
