Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZT_M_R
3181,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3182,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
3183,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3184,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3185,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
3186,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3187,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3188,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3189,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3190,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
3191,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3192,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3193,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3194,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3195,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3196,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3197,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3198,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3199,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3200,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3201,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
3202,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3203,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3204,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3205,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
3206,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3207,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3208,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3209,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3210,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3211,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
3212,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3213,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
3214,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3215,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
3216,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3217,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3218,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3219,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3220,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3221,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3222,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
3223,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
3224,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
3225,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3226,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Water
3227,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3228,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3229,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
3230,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
3231,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3232,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3233,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
3234,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3235,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
3236,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
3237,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3238,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3239,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
3240,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3241,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3242,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3243,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3244,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3245,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3246,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3247,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3248,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3249,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3250,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3251,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3252,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3253,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3254,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
3255,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3256,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3257,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3258,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3259,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3260,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3261,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3262,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
3263,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3264,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3265,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
3266,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3267,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3268,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3269,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3270,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3271,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3272,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3273,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3274,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3275,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3276,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3277,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3278,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
3279,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3280,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3281,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3282,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3283,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
3284,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3285,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3286,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
3287,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
3288,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3289,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3290,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3291,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3292,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3293,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3294,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3295,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3296,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3297,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
3298,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3299,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3300,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3301,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3302,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3303,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3304,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3305,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3306,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3307,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
3308,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
3309,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3310,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3311,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
3312,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3313,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3314,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3315,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3316,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3317,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3318,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3319,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
3320,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3321,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
3322,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3323,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3324,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3325,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3326,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3327,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3328,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3329,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3330,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3331,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3332,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3333,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3334,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3335,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3336,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3337,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3338,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3339,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3340,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3341,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
3342,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3343,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3344,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3345,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3346,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3347,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
3348,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
3349,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
3350,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3351,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3352,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
3353,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3354,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
3355,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3356,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
3357,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3358,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3359,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3360,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3361,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3362,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3363,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3364,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
3365,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3366,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3367,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3368,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3369,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3370,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3371,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3372,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3373,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3374,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3375,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3376,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3377,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3378,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3379,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3380,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3381,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3382,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3383,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3384,Forest,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
3385,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
3386,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3387,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3388,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3389,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3390,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3391,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3392,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3393,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3394,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3395,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3396,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3397,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
3398,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3399,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
3400,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
3401,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
3402,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3403,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
3404,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
3405,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
3406,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
3407,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
3408,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
3409,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
3410,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3411,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3412,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
3413,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3414,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
3415,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3416,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3417,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3418,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
3419,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3420,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
3421,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
3422,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3423,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
3424,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3425,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3426,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
3427,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3428,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
3429,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
3430,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3431,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3432,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3433,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3434,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
3435,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3436,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3437,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3438,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
3439,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
3440,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Forest
3441,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
3442,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
3443,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Forest
3444,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3445,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
3446,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3447,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3448,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
3449,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3450,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3451,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3452,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3453,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3454,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3455,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3456,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3457,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3458,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3459,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3460,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
3461,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3462,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3463,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3464,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3465,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3466,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3467,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3468,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3469,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3470,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3471,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3472,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
3473,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3474,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3475,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3476,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3477,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
3478,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3479,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3480,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3481,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3482,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
3483,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3484,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3485,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3486,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3487,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3488,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3489,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
3490,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3491,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3492,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
3493,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3494,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3495,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3496,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3497,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3498,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3499,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3500,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3501,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3502,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
3503,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
3504,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
3505,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3506,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
3507,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3508,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
3509,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3510,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
3511,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
3512,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
