Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRC_M_R
5639,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5640,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
5641,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
5642,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5643,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5644,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5645,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5646,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5647,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5648,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5649,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5650,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5651,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5652,Water,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
5653,Water,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
5654,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5655,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5656,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5657,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5658,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5659,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5660,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5661,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5662,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5663,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5664,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Water
5665,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5666,Water,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5667,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5668,Water,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5669,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5670,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5671,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5672,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5673,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5674,Water,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5675,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5676,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
5677,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5678,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5679,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5680,Water,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
5681,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
5682,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5683,Water,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
5684,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
5685,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5686,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Water
5687,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5688,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5689,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
5690,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5691,Water,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
5692,Water,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
5693,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
5694,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
5695,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5696,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5697,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5698,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5699,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5700,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5701,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5702,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
5703,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
5704,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
5705,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5706,Water,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5707,Water,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5708,Water,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5709,Water,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5710,Water,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
5711,Water,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
5712,Water,Forest,Water,NULL,Water,Wetland,Water,Forest
5713,Water,Forest,Water,NULL,Water,Wetland,Forest,Grassland
5714,Water,Forest,Water,NULL,Water,Water,Water,Grassland
5715,Water,Forest,Water,NULL,Water,Water,Water,Forest
5716,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
5717,Water,Forest,Water,Water,Water,Wetland,Water,Forest
5718,Water,Forest,Water,Water,Water,Water,Water,Grassland
5719,Water,Forest,Water,Water,Water,Water,Water,Forest
5720,Water,Forest,Water,Water,Water,Water,Forest,Wetland
5721,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5722,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5723,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5724,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5725,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5726,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5727,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5728,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5729,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
5730,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5731,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
5732,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5733,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5734,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5735,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5736,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5737,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5738,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5739,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
5740,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
5741,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5742,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
5743,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5744,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5745,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5746,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5747,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5748,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
5749,Permanent_ice_and_snow,NULL,Water,Water,Water,Water,Wetland,Grassland
5750,Permanent_ice_and_snow,NULL,Water,Water,Water,Water,Water,Grassland
5751,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5752,Permanent_ice_and_snow,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5753,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5754,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5755,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5756,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Grassland,Water,Grassland
5757,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Water,Water,Grassland
5758,Permanent_ice_and_snow,Bareland,Water,Water,Water,Grassland,Water,Water
5759,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Wetland,Grassland
5760,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Water,Grassland
5761,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Water,Wetland
5762,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5763,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5764,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5765,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5766,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5767,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5768,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5769,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5770,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
5771,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5772,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5773,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5774,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5775,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5776,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5777,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5778,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5779,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Wetland
5780,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5781,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5782,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
5783,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
5784,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5785,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5786,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
5787,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
5788,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5789,Permanent_ice_and_snow,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5790,Permanent_ice_and_snow,Built-up,Water,Water,Water,Water,Wetland,Grassland
5791,Permanent_ice_and_snow,Built-up,Water,Water,Water,Water,Water,Grassland
5792,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5793,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5794,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5795,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5796,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
5797,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5798,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5799,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5800,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5801,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5802,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5803,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5804,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5805,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5806,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5807,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5808,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5809,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5810,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5811,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
5812,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5813,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5814,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5815,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5816,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5817,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5818,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5819,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
5820,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5821,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5822,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5823,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5824,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5825,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5826,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
5827,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
5828,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
5829,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
5830,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5831,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5832,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5833,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5834,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5835,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5836,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5837,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5838,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5839,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5840,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5841,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5842,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
5843,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5844,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
5845,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5846,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5847,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5848,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5849,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5850,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
5851,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Water
5852,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5853,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5854,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5855,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5856,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5857,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5858,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5859,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5860,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5861,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5862,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5863,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5864,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5865,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5866,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Water
5867,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5868,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5869,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
5870,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
5871,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
5872,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
5873,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5874,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
5875,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5876,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
5877,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5878,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5879,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5880,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
5881,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5882,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5883,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5884,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
5885,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5886,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5887,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5888,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5889,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5890,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5891,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5892,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5893,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5894,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5895,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5896,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5897,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5898,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5899,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5900,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5901,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5902,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
5903,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5904,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5905,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5906,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5907,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5908,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
5909,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5910,Forest,NULL,NULL,Non_Water,Non_Wetland,Built-up,Water,Forest
5911,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5912,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5913,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5914,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
5915,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5916,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
5917,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5918,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5919,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
5920,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5921,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
5922,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
5923,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
5924,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
5925,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5926,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Grassland
5927,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Water
5928,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5929,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5930,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5931,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5932,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5933,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5934,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5935,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5936,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5937,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5938,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5939,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
