Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NTF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NTF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NTF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NTF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NTF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NTF_M_R
2161,Forest,NULL,Built-up,Water,Non_Wetland,Bareland
2162,Forest,NULL,Water,NULL,Water,NULL
2163,Forest,NULL,Water,NULL,Water,Grassland
2164,Forest,NULL,Water,NULL,Water,Bareland
2165,Forest,NULL,Water,NULL,Water,Water
2166,Forest,NULL,Water,NULL,Water,Forest
2167,Forest,NULL,Water,Non_Water,Water,Grassland
2168,Forest,NULL,Water,Non_Water,Water,Bareland
2169,Forest,NULL,Water,Non_Water,Water,Water
2170,Forest,NULL,Water,Non_Water,Water,Forest
2171,Forest,NULL,Water,Water,Water,Grassland
2172,Forest,NULL,Water,Water,Water,Bareland
2173,Forest,NULL,Water,Water,Water,Water
2174,Forest,NULL,Water,Water,Water,Forest
2175,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2176,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2177,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2178,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2179,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2180,Forest,NULL,Forest,NULL,Non_Wetland,Water
2181,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2182,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2183,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2184,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2185,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2186,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2187,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2188,Forest,NULL,Forest,Water,Non_Wetland,Water
2189,Forest,NULL,Forest,Water,Non_Wetland,Forest
2190,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2191,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2192,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2193,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2194,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2195,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2196,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2197,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2198,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2199,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2200,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2201,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2202,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2203,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2204,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
2205,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2206,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2207,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2208,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2209,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2210,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2211,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2212,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2213,Forest,Cropland,Wetland,NULL,Wetland,Forest
2214,Forest,Cropland,Wetland,Water,Wetland,Forest
2215,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2216,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2217,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2218,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2219,Forest,Cropland,Water,NULL,Water,Grassland
2220,Forest,Cropland,Water,NULL,Water,Forest
2221,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2222,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2223,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2224,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2225,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2226,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2227,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2228,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2229,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2230,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2231,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2232,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2233,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2234,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2235,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland
2236,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland
2237,Forest,Bareland,NULL,NULL,Non_Wetland,Water
2238,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
2239,Forest,Bareland,NULL,Non_Water,Non_Wetland,Grassland
2240,Forest,Bareland,NULL,Non_Water,Non_Wetland,Bareland
2241,Forest,Bareland,NULL,Non_Water,Non_Wetland,Forest
2242,Forest,Bareland,NULL,Water,Non_Wetland,Grassland
2243,Forest,Bareland,NULL,Water,Non_Wetland,Bareland
2244,Forest,Bareland,NULL,Water,Non_Wetland,Water
2245,Forest,Bareland,NULL,Water,Non_Wetland,Forest
2246,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
2247,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2248,Forest,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2249,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2250,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2251,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2252,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2253,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2254,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2255,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
2256,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
2257,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland
2258,Forest,Bareland,Shrubland,Water,Non_Wetland,Water
2259,Forest,Bareland,Shrubland,Water,Non_Wetland,Forest
2260,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2261,Forest,Bareland,Grassland,NULL,Non_Wetland,Cropland
2262,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2263,Forest,Bareland,Grassland,NULL,Non_Wetland,Water
2264,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2265,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2266,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2267,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water
2268,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Forest
2269,Forest,Bareland,Grassland,Water,Non_Wetland,Grassland
2270,Forest,Bareland,Grassland,Water,Non_Wetland,Bareland
2271,Forest,Bareland,Grassland,Water,Non_Wetland,Water
2272,Forest,Bareland,Grassland,Water,Non_Wetland,Forest
2273,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2274,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2275,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2276,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2277,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2278,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2279,Forest,Bareland,Wetland,NULL,Wetland,Grassland
2280,Forest,Bareland,Wetland,NULL,Wetland,Bareland
2281,Forest,Bareland,Wetland,NULL,Wetland,Water
2282,Forest,Bareland,Wetland,NULL,Wetland,Forest
2283,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland
2284,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland
2285,Forest,Bareland,Wetland,Non_Water,Wetland,Water
2286,Forest,Bareland,Wetland,Non_Water,Wetland,Forest
2287,Forest,Bareland,Wetland,Water,Wetland,Grassland
2288,Forest,Bareland,Wetland,Water,Wetland,Bareland
2289,Forest,Bareland,Wetland,Water,Wetland,Water
2290,Forest,Bareland,Wetland,Water,Wetland,Forest
2291,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2292,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2293,Forest,Bareland,Bareland,NULL,Non_Wetland,Water
2294,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2295,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2296,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2297,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water
2298,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Forest
2299,Forest,Bareland,Bareland,Water,Non_Wetland,Grassland
2300,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland
2301,Forest,Bareland,Bareland,Water,Non_Wetland,Water
2302,Forest,Bareland,Bareland,Water,Non_Wetland,Forest
2303,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland
2304,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland
2305,Forest,Bareland,Built-up,NULL,Non_Wetland,Water
2306,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
2307,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
2308,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2309,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Water
2310,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Forest
2311,Forest,Bareland,Built-up,Water,Non_Wetland,Water
2312,Forest,Bareland,Built-up,Water,Non_Wetland,Forest
2313,Forest,Bareland,Water,NULL,Water,Grassland
2314,Forest,Bareland,Water,NULL,Water,Bareland
2315,Forest,Bareland,Water,NULL,Water,Water
2316,Forest,Bareland,Water,NULL,Water,Forest
2317,Forest,Bareland,Water,Non_Water,Water,Grassland
2318,Forest,Bareland,Water,Non_Water,Water,Bareland
2319,Forest,Bareland,Water,Non_Water,Water,Water
2320,Forest,Bareland,Water,Non_Water,Water,Forest
2321,Forest,Bareland,Water,Water,Water,Grassland
2322,Forest,Bareland,Water,Water,Water,Bareland
2323,Forest,Bareland,Water,Water,Water,Water
2324,Forest,Bareland,Water,Water,Water,Forest
2325,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
2326,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2327,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2328,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up
2329,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2330,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2331,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2332,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland
2333,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water
2334,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2335,Forest,Bareland,Forest,Water,Non_Wetland,Grassland
2336,Forest,Bareland,Forest,Water,Non_Wetland,Bareland
2337,Forest,Bareland,Forest,Water,Non_Wetland,Water
2338,Forest,Bareland,Forest,Water,Non_Wetland,Forest
2339,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2340,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2341,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2342,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2343,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2344,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest
2345,Forest,Built-up,NULL,Water,Non_Wetland,Bareland
2346,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2347,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2348,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2349,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2350,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2351,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water
2352,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2353,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2354,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
2355,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water
2356,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2357,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2358,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2359,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2360,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2361,Forest,Built-up,Grassland,NULL,Non_Wetland,Water
2362,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2363,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2364,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2365,Forest,Built-up,Grassland,Water,Non_Wetland,Forest
2366,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2367,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2368,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2369,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2370,Forest,Built-up,Wetland,NULL,Wetland,Water
2371,Forest,Built-up,Wetland,NULL,Wetland,Forest
2372,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2373,Forest,Built-up,Wetland,Water,Wetland,Water
2374,Forest,Built-up,Wetland,Water,Wetland,Forest
2375,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2376,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2377,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2378,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2379,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2380,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2381,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2382,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2383,Forest,Built-up,Water,NULL,Water,Grassland
2384,Forest,Built-up,Water,NULL,Water,Forest
2385,Forest,Built-up,Water,Non_Water,Water,Bareland
2386,Forest,Built-up,Water,Non_Water,Water,Forest
2387,Forest,Built-up,Water,Water,Water,Bareland
2388,Forest,Built-up,Water,Water,Water,Forest
2389,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2390,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2391,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2392,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2393,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2394,Forest,Built-up,Forest,NULL,Non_Wetland,Water
2395,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2396,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2397,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland
2398,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water
2399,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2400,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
2401,Forest,Built-up,Forest,Water,Non_Wetland,Water
2402,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2403,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2404,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2405,Forest,Water,NULL,NULL,Non_Wetland,Water
2406,Forest,Water,NULL,NULL,Non_Wetland,Forest
2407,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland
2408,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland
2409,Forest,Water,NULL,Non_Water,Non_Wetland,Water
2410,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2411,Forest,Water,NULL,Water,Non_Wetland,Grassland
2412,Forest,Water,NULL,Water,Non_Wetland,Bareland
2413,Forest,Water,NULL,Water,Non_Wetland,Water
2414,Forest,Water,NULL,Water,Non_Wetland,Forest
2415,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2416,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2417,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2418,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2419,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2420,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2421,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2422,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2423,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2424,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2425,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2426,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2427,Forest,Water,Shrubland,Water,Non_Wetland,Water
2428,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2429,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2430,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2431,Forest,Water,Grassland,NULL,Non_Wetland,Water
2432,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2433,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2434,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland
2435,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2436,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2437,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2438,Forest,Water,Grassland,Water,Non_Wetland,Bareland
2439,Forest,Water,Grassland,Water,Non_Wetland,Water
2440,Forest,Water,Grassland,Water,Non_Wetland,Forest
2441,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2442,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2443,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2444,Forest,Water,Cropland,NULL,Non_Wetland,Water
2445,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2446,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2447,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2448,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2449,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2450,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2451,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2452,Forest,Water,Cropland,Water,Non_Wetland,Water
2453,Forest,Water,Cropland,Water,Non_Wetland,Forest
2454,Forest,Water,Wetland,NULL,Wetland,Grassland
2455,Forest,Water,Wetland,NULL,Wetland,Bareland
2456,Forest,Water,Wetland,NULL,Wetland,Water
2457,Forest,Water,Wetland,NULL,Wetland,Forest
2458,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2459,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2460,Forest,Water,Wetland,Non_Water,Wetland,Water
2461,Forest,Water,Wetland,Non_Water,Wetland,Forest
2462,Forest,Water,Wetland,Water,Wetland,Grassland
2463,Forest,Water,Wetland,Water,Wetland,Bareland
2464,Forest,Water,Wetland,Water,Wetland,Water
2465,Forest,Water,Wetland,Water,Wetland,Forest
2466,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2467,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2468,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2469,Forest,Water,Bareland,NULL,Non_Wetland,Water
2470,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2471,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2472,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2473,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2474,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2475,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2476,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2477,Forest,Water,Bareland,Water,Non_Wetland,Water
2478,Forest,Water,Bareland,Water,Non_Wetland,Forest
2479,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2480,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2481,Forest,Water,Built-up,NULL,Non_Wetland,Built-up
2482,Forest,Water,Built-up,NULL,Non_Wetland,Water
2483,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2484,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
2485,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland
2486,Forest,Water,Built-up,Non_Water,Non_Wetland,Water
2487,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2488,Forest,Water,Built-up,Water,Non_Wetland,Water
2489,Forest,Water,Water,NULL,Water,Grassland
2490,Forest,Water,Water,NULL,Water,Bareland
2491,Forest,Water,Water,NULL,Water,Water
2492,Forest,Water,Water,NULL,Water,Forest
2493,Forest,Water,Water,Non_Water,Water,Grassland
2494,Forest,Water,Water,Non_Water,Water,Bareland
2495,Forest,Water,Water,Non_Water,Water,Water
2496,Forest,Water,Water,Non_Water,Water,Forest
2497,Forest,Water,Water,Water,Water,Grassland
2498,Forest,Water,Water,Water,Water,Bareland
2499,Forest,Water,Water,Water,Water,Water
2500,Forest,Water,Water,Water,Water,Forest
2501,Forest,Water,Forest,NULL,Non_Wetland,NULL
2502,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2503,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2504,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2505,Forest,Water,Forest,NULL,Non_Wetland,Water
2506,Forest,Water,Forest,NULL,Non_Wetland,Forest
2507,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2508,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2509,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2510,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2511,Forest,Water,Forest,Water,Non_Wetland,Grassland
2512,Forest,Water,Forest,Water,Non_Wetland,Bareland
2513,Forest,Water,Forest,Water,Non_Wetland,Water
2514,Forest,Water,Forest,Water,Non_Wetland,Forest
2515,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2516,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2517,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2518,Forest,Forest,NULL,NULL,Non_Wetland,Water
2519,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2520,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2521,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
2522,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up
2523,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
2524,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2525,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2526,Forest,Forest,NULL,Water,Non_Wetland,Bareland
2527,Forest,Forest,NULL,Water,Non_Wetland,Water
2528,Forest,Forest,NULL,Water,Non_Wetland,Forest
2529,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2530,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2531,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2532,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2533,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2534,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2535,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2536,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2537,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2538,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2539,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
2540,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2541,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2542,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2543,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2544,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2545,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2546,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2547,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2548,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2549,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2550,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2551,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2552,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2553,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2554,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2555,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2556,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up
2557,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2558,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2559,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2560,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2561,Forest,Forest,Grassland,Water,Non_Wetland,Water
2562,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2563,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2564,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2565,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2566,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2567,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2568,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2569,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2570,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2571,Forest,Forest,Cropland,Non_Water,Non_Wetland,Built-up
2572,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2573,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2574,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2575,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2576,Forest,Forest,Cropland,Water,Non_Wetland,Water
2577,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2578,Forest,Forest,Wetland,NULL,Wetland,Grassland
2579,Forest,Forest,Wetland,NULL,Wetland,Bareland
2580,Forest,Forest,Wetland,NULL,Wetland,Water
2581,Forest,Forest,Wetland,NULL,Wetland,Forest
2582,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2583,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2584,Forest,Forest,Wetland,Non_Water,Wetland,Water
2585,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2586,Forest,Forest,Wetland,Water,Wetland,Grassland
2587,Forest,Forest,Wetland,Water,Wetland,Bareland
2588,Forest,Forest,Wetland,Water,Wetland,Water
2589,Forest,Forest,Wetland,Water,Wetland,Forest
2590,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2591,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2592,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2593,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2594,Forest,Forest,Bareland,NULL,Non_Wetland,Water
