Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKH_M_R
2288,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2289,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2290,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2291,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2292,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2293,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2294,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2295,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2296,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2297,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2298,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2299,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2300,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2301,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2302,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2303,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2304,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2305,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2306,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2307,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2308,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2309,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2310,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2311,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2312,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2313,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2314,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2315,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2316,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2317,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2318,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2319,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2320,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2321,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2322,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2323,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2324,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2325,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2326,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2327,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2328,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2329,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2330,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2331,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2332,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2333,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2334,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2335,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2336,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2337,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2338,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2339,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2340,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2341,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2342,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2343,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2344,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2345,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2346,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2347,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2348,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2349,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2350,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2351,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2352,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2353,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2354,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2355,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2356,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2357,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2358,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2359,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2360,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2361,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2362,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2363,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2364,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2365,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2366,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2367,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2368,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2369,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2370,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2371,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2372,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2373,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2374,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2375,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2376,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2377,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2378,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2379,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2380,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2381,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2382,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2383,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2384,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2385,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2386,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2387,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2388,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2389,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2390,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2391,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2392,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2393,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2394,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2395,Water,NULL,Water,Water,Water,NULL,NULL,Water
2396,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2397,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2398,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2399,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2400,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2401,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2402,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2403,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2404,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2405,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2406,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2407,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2408,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2409,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2410,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2411,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2412,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2413,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2414,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2415,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2416,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2417,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2418,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2419,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2420,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2421,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2422,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2423,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2424,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2425,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2426,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2427,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2428,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2429,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2430,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2431,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2432,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2433,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2434,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2435,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2436,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2437,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2438,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2439,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
2440,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2441,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2442,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2443,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2444,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2445,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2446,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2447,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2448,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2449,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2450,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2451,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2452,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2453,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
2454,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2455,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2456,Water,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
2457,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2458,Water,Cropland,Water,Water,Water,NULL,NULL,NULL
2459,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2460,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2461,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2462,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2463,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2464,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2465,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2466,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2467,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2468,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2469,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2470,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2471,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2472,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2473,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2474,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2475,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2476,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2477,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2478,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2479,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2480,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2481,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2482,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2483,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2484,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2485,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2486,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2487,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2488,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2489,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2490,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2491,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2492,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2493,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2494,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2495,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2496,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2497,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2498,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2499,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2500,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2501,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2502,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2503,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2504,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2505,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2506,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2507,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2508,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2509,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2510,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2511,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2512,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2513,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2514,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2515,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2516,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2517,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2518,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2519,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2520,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2521,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2522,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2523,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2524,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2525,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2526,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2527,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2528,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2529,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2530,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2531,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2532,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2533,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2534,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2535,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2536,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2537,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2538,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2539,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2540,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2541,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2542,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2543,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2544,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2545,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2546,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2547,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2548,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2549,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2550,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2551,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2552,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2553,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2554,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2555,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2556,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2557,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2558,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2559,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2560,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2561,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2562,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2563,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2564,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2565,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2566,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2567,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2568,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2569,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2570,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2571,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2572,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2573,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2574,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2575,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2576,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2577,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2578,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2579,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2580,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2581,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2582,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2583,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2584,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2585,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2586,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2587,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2588,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2589,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2590,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2591,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2592,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
2593,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2594,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2595,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2596,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2597,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2598,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2599,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2600,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2601,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2602,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2603,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2604,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2605,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
2606,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2607,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
2608,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2609,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2610,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2611,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2612,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2613,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2614,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2615,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2616,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2617,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2618,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2619,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2620,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2621,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2622,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2623,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2624,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2625,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2626,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2627,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2628,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2629,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2630,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2631,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2632,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2633,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2634,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2635,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2636,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2637,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2638,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2639,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2640,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2641,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
