Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNS_M_R
15594,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15595,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15596,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15597,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15598,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
15599,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
15600,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
15601,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
15602,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15603,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
15604,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
15605,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15606,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15607,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
15608,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
15609,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
15610,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
15611,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15612,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
15613,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
15614,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15615,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
15616,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
15617,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
15618,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15619,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
15620,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15621,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
15622,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
15623,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
15624,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
15625,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
15626,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
15627,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
15628,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
15629,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
15630,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
15631,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
15632,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Cropland
15633,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
15634,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Water
15635,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
15636,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15637,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15638,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
15639,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15640,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
15641,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15642,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15643,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15644,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
15645,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
15646,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
15647,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15648,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15649,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
15650,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
15651,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
15652,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
15653,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
15654,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
15655,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
15656,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15657,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
15658,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
15659,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15660,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Cropland
15661,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15662,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
15663,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
15664,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15665,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15666,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
15667,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15668,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
15669,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
15670,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
15671,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
15672,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
15673,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
15674,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
15675,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
15676,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
15677,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
15678,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
15679,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15680,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
15681,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
15682,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
15683,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
15684,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
15685,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
15686,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
15687,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
15688,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
15689,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
15690,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
15691,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
15692,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
15693,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
15694,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
15695,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
15696,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
15697,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
15698,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
15699,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
15700,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
15701,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
15702,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
15703,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
15704,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
15705,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
15706,Wetland,Wetland,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
15707,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
15708,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
15709,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
15710,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
15711,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
15712,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
15713,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
15714,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
15715,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Cropland
15716,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Wetland
15717,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
15718,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
15719,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
15720,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Grassland
15721,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
15722,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15723,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
15724,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
15725,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15726,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
15727,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
15728,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15729,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
15730,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
15731,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
15732,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15733,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
15734,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15735,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
15736,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
15737,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
15738,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
15739,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15740,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15741,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
15742,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
15743,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
15744,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15745,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,NULL
15746,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
15747,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
15748,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
15749,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
15750,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
15751,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
15752,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
15753,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Wetland,Grassland
15754,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
15755,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
15756,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
15757,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Wetland
15758,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Water
15759,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
15760,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
15761,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
15762,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
15763,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Forest
15764,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
15765,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
15766,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
15767,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
15768,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Bareland,Wetland
15769,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Bareland,Bareland
15770,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
15771,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Bareland
15772,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
15773,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
15774,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
15775,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
15776,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15777,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15778,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
15779,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15780,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15781,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15782,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
15783,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
15784,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15785,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15786,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
15787,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
15788,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
15789,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
15790,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15791,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15792,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
15793,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
15794,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
15795,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15796,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15797,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
15798,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
15799,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
15800,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
15801,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
15802,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
15803,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
15804,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15805,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
15806,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15807,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15808,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
15809,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
15810,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
15811,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
15812,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
15813,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
15814,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
15815,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
15816,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
15817,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
15818,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
15819,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
15820,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
15821,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
15822,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
15823,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
15824,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
15825,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
15826,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
15827,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15828,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15829,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
15830,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
15831,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15832,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
15833,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
15834,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15835,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
15836,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15837,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
15838,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15839,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15840,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
15841,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
15842,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15843,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
15844,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
15845,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
15846,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
15847,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
15848,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
15849,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
15850,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Cropland
15851,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
15852,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
15853,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
15854,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Forest,Wetland
15855,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
15856,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
15857,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
15858,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
15859,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
15860,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
15861,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
15862,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
15863,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest,Water,Bareland
15864,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
15865,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
15866,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
15867,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
15868,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
15869,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
15870,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
15871,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
15872,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
15873,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15874,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
15875,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15876,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15877,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
15878,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15879,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15880,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15881,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
15882,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15883,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
15884,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15885,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
15886,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
15887,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15888,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15889,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15890,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
15891,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
15892,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
15893,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
