Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMU_M_R
1076,NULL,Cropland,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
1077,NULL,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1078,NULL,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
1079,NULL,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1080,NULL,Cropland,Wetland,NULL,Wetland,Forest,Water,Grassland
1081,NULL,Cropland,Wetland,NULL,Wetland,Forest,Water,Wetland
1082,NULL,Cropland,Wetland,NULL,Wetland,Forest,Forest,Wetland
1083,NULL,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
1084,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
1085,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
1086,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
1087,NULL,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Built-up
1088,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1089,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1090,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1091,NULL,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1092,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1093,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1094,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
1095,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1096,NULL,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1097,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1098,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1099,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1100,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
1101,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1102,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1103,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1104,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1105,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1106,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1107,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1108,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1109,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1110,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1111,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1112,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1113,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1114,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1115,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1116,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1117,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1118,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1119,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1120,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1121,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
1122,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1123,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1124,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
1125,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1126,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1127,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1128,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1129,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1130,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1131,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1132,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1133,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1134,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1135,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
1136,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Water,Wetland
1137,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1138,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1139,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1140,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1141,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1142,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1143,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1144,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1145,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1146,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1147,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
1148,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1149,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1150,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1151,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1152,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1153,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Built-up,Grassland
1154,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1155,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1156,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1157,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1158,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1159,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1160,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1161,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1162,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1163,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1164,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1165,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1166,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1167,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1168,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1169,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1170,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1171,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1172,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1173,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1174,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1175,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1176,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
1177,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1178,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
1179,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1180,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1181,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Built-up
1182,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1183,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
1184,NULL,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Wetland
1185,NULL,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1186,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1187,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1188,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1189,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1190,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1191,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1192,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1193,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1194,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1195,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1196,NULL,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
1197,NULL,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
1198,NULL,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
1199,NULL,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
1200,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1201,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1202,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1203,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
1204,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1205,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
1206,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1207,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1208,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1209,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1210,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
1211,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
1212,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1213,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
1214,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1215,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
1216,NULL,Wetland,Wetland,NULL,Wetland,Cropland,NULL,Wetland
1217,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Shrubland,Grassland
1218,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
1219,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
1220,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
1221,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
1222,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Bareland,Grassland
1223,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Water,Grassland
1224,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Forest,Wetland
1225,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1226,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1227,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
1228,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
1229,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1230,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1231,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1232,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
1233,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1234,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1235,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1236,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1237,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
1238,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
1239,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1240,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1241,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1242,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1243,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1244,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
1245,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
1246,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
1247,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
1248,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1249,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
1250,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
1251,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1252,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1253,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
1254,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1255,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
1256,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1257,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
1258,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1259,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
1260,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
1261,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Bareland
1262,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1263,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Bareland
1264,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Built-up
1265,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
1266,NULL,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
1267,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1268,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1269,NULL,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
1270,NULL,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
1271,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1272,NULL,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Wetland
1273,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
1274,NULL,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
1275,NULL,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
1276,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1277,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1278,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
1279,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1280,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1281,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1282,NULL,Wetland,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
1283,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
1284,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
1285,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
1286,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
1287,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1288,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1289,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
1290,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1291,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
1292,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
1293,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
1294,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1295,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1296,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
1297,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1298,NULL,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
1299,NULL,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1300,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Bareland
1301,NULL,Wetland,Wetland,Water,Wetland,Cropland,NULL,Wetland
1302,NULL,Wetland,Wetland,Water,Wetland,Cropland,Water,Grassland
1303,NULL,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
1304,NULL,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
1305,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1306,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1307,NULL,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
1308,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1309,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1310,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1311,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1312,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1313,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
1314,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1315,NULL,Wetland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
1316,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1317,NULL,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
1318,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1319,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1320,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1321,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1322,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1323,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1324,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1325,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1326,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1327,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
1328,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1329,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1330,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1331,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1332,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1333,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1334,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1335,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
1336,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1337,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1338,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1339,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1340,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1341,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
1342,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1343,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1344,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1345,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1346,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
1347,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1348,NULL,Wetland,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
1349,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1350,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1351,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1352,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1353,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1354,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1355,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1356,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1357,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1358,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1359,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1360,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1361,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1362,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
1363,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
1364,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
1365,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1366,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1367,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1368,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1369,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
1370,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1371,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1372,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1373,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1374,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1375,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1376,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1377,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1378,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1379,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1380,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1381,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
1382,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
1383,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1384,NULL,Bareland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1385,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1386,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1387,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1388,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1389,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1390,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Wetland
1391,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1392,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1393,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1394,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1395,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1396,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1397,NULL,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
1398,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1399,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
