Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R
11593,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11594,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11595,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11596,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
11597,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11598,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
11599,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11600,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
11601,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11602,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
11603,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
11604,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
11605,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11606,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11607,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11608,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11609,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11610,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11611,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11612,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11613,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11614,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11615,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11616,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
11617,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
11618,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11619,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11620,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
11621,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
11622,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
11623,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Cropland
11624,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
11625,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Cropland
11626,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
11627,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
11628,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
11629,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
11630,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,Forest,NULL
11631,Wetland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
11632,Wetland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11633,Wetland,Cropland,Forest,Water,Non_Wetland,Water,Water,Wetland
11634,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11635,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11636,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11637,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11638,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11639,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,NULL
11640,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11641,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
11642,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
11643,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11644,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11645,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11646,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11647,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11648,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11649,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
11650,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
11651,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11652,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11653,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11654,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11655,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11656,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
11657,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11658,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11659,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
11660,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11661,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11662,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11663,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11664,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11665,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
11666,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
11667,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
11668,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11669,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11670,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11671,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11672,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11673,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11674,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11675,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11676,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11677,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
11678,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
11679,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Cropland
11680,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
11681,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11682,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11683,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11684,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
11685,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11686,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11687,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11688,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
11689,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
11690,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
11691,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
11692,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11693,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11694,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11695,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
11696,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11697,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
11698,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
11699,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Water
11700,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
11701,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
11702,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
11703,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
11704,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
11705,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
11706,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11707,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
11708,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11709,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
11710,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
11711,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
11712,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
11713,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
11714,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
11715,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Forest
11716,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
11717,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Cropland
11718,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
11719,Wetland,Wetland,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
11720,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11721,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11722,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11723,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11724,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
11725,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11726,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11727,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11728,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11729,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11730,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11731,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11732,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11733,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11734,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11735,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11736,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11737,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11738,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11739,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11740,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11741,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
11742,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11743,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11744,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11745,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11746,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11747,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11748,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11749,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11750,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11751,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11752,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
11753,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
11754,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11755,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11756,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11757,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11758,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11759,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11760,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11761,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11762,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
11763,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11764,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11765,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11766,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11767,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11768,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11769,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
11770,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
11771,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
11772,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
11773,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
11774,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Forest
11775,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
11776,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
11777,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
11778,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11779,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
11780,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
11781,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11782,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Cropland
11783,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
11784,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
11785,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
11786,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Cropland
11787,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
11788,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest,Shrubland,Wetland
11789,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11790,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11791,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11792,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Water,NULL
11793,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
11794,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
11795,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11796,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
11797,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11798,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11799,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11800,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Water,NULL
11801,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11802,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11803,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
11804,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11805,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11806,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
11807,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11808,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland,Shrubland,Water
11809,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Cropland
11810,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11811,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11812,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11813,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11814,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11815,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11816,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11817,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,NULL
11818,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11819,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11820,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
11821,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11822,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11823,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11824,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11825,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11826,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11827,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11828,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11829,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11830,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
11831,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
11832,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Cropland
11833,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
11834,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
11835,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11836,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11837,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11838,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11839,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11840,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11841,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11842,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11843,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11844,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
11845,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11846,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
11847,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
11848,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11849,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11850,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
11851,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest,Water,Wetland
11852,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
11853,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11854,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11855,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11856,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11857,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11858,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
11859,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11860,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
11861,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
11862,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11863,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11864,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11865,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11866,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11867,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11868,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11869,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
11870,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11871,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11872,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11873,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
11874,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11875,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11876,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11877,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11878,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11879,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11880,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
11881,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
11882,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11883,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
11884,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11885,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11886,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
11887,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
11888,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
11889,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
11890,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
11891,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
11892,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest,Water
11893,Wetland,Wetland,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
11894,Wetland,Wetland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11895,Wetland,Wetland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11896,Wetland,Wetland,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
11897,Wetland,Wetland,Cropland,Water,Non_Wetland,Shrubland,Water,Cropland
