Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKJ_M_R
5771,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5772,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5773,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5774,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5775,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5776,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5777,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5778,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5779,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5780,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5781,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5782,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5783,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5784,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5785,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5786,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5787,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5788,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5789,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5790,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5791,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5792,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5793,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5794,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5795,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5796,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5797,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5798,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5799,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5800,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5801,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5802,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5803,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5804,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5805,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5806,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5807,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5808,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5809,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5810,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5811,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5812,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5813,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5814,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5815,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5816,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5817,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5818,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5819,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5820,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5821,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5822,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5823,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5824,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5825,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5826,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5827,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5828,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5829,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5830,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5831,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5832,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5833,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5834,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5835,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5836,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5837,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5838,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5839,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5840,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5841,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
5842,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
5843,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5844,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5845,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5846,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5847,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5848,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5849,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5850,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5851,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5852,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5853,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5854,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5855,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5856,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5857,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5858,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5859,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5860,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5861,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5862,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5863,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5864,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5865,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5866,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5867,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5868,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5869,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5870,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5871,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5872,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5873,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5874,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5875,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5876,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5877,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5878,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5879,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5880,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5881,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5882,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5883,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5884,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5885,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5886,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5887,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5888,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5889,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
5890,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5891,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5892,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5893,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5894,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5895,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5896,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5897,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5898,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5899,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5900,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5901,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5902,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5903,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5904,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5905,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5906,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5907,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5908,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
5909,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5910,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5911,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5912,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5913,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5914,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5915,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5916,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5917,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5918,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5919,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5920,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5921,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5922,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5923,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5924,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5925,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5926,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5927,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5928,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5929,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5930,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5931,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5932,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5933,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5934,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5935,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5936,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5937,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5938,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5939,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5940,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5941,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5942,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5943,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
5944,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5945,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5946,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5947,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5948,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
5949,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
5950,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5951,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5952,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5953,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5954,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5955,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
5956,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5957,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5958,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5959,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5960,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5961,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5962,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5963,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5964,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5965,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5966,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5967,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5968,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5969,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
5970,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5971,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
5972,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
5973,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5974,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5975,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
5976,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Water,Bareland
5977,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5978,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5979,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5980,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5981,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland,Grassland
5982,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5983,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
5984,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
5985,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5986,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
5987,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
5988,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
5989,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
5990,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
5991,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
5992,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5993,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5994,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5995,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5996,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5997,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5998,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5999,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6000,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6001,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6002,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6003,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6004,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6005,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6006,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6007,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6008,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6009,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6010,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6011,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6012,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6013,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6014,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6015,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6016,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6017,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6018,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6019,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6020,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6021,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6022,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6023,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6024,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6025,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6026,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6027,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6028,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6029,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6030,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6031,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
6032,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6033,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6034,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6035,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6036,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
6037,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6038,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
6039,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6040,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6041,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6042,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6043,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6044,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6045,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6046,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6047,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6048,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6049,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6050,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6051,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6052,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6053,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
6054,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6055,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6056,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6057,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6058,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
6059,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6060,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
6061,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6062,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6063,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
6064,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
6065,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6066,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
6067,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6068,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6069,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6070,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6071,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6072,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
6073,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6074,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6075,Bareland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
6076,Bareland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
6077,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Built-up
6078,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
6079,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
6080,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
6081,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
