Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R
1884,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1885,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1886,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1887,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1888,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1889,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1890,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1891,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1892,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1893,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1894,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1895,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1896,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1897,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1898,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1899,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1900,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1901,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1902,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1903,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1904,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1905,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1906,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1907,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1908,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1909,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1910,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1911,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1912,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1913,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1914,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1915,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1916,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1917,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1918,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1919,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1920,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1921,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1922,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1923,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1924,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1925,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1926,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1927,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1928,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1929,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1930,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1931,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1933,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1934,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1935,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1936,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1937,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1938,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1939,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1940,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1941,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1942,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1943,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1944,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1945,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1946,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1947,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1948,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1949,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1950,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1951,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1953,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1954,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1955,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1956,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1958,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1959,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1961,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1962,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1964,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1965,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1966,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1967,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1968,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1969,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1970,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1971,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1972,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1973,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1974,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1975,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1976,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1977,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1978,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1979,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1980,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1981,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1982,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1983,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1984,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1985,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1986,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1987,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1988,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1989,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1990,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1991,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1992,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1993,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1994,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1995,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1996,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1997,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1998,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1999,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2000,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2001,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2002,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2003,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2004,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2005,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2006,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2007,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2008,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2009,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2010,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2011,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2012,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2013,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2014,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2015,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2016,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2017,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2018,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2019,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2020,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2021,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2022,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2023,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2024,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2025,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2026,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2027,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2028,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2029,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2030,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2031,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2032,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2033,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2034,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2035,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2036,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2037,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2038,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2039,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2040,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2041,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2042,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2043,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2044,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2045,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2046,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2048,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2049,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2050,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2051,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2052,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2053,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2054,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2055,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2056,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2057,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2058,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2059,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2060,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2061,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2062,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2063,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2064,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2065,Water,NULL,Water,Water,Water,NULL,NULL,Water
2066,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2067,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2068,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2069,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2070,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2071,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2072,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2073,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2074,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2075,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2076,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2077,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2078,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2079,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2080,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2081,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2082,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2083,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2084,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2085,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2086,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2087,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2088,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2089,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2090,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2091,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2092,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2093,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2094,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2095,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2096,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2097,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2098,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2099,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2100,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2101,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2102,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2103,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2104,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2105,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2106,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2107,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2108,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2109,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2110,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2111,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2112,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2113,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2114,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2115,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2116,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2117,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2118,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2119,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2120,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2121,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2122,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2123,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2124,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2125,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2126,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2127,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2128,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2129,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2130,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2131,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2133,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2134,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2135,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2136,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2137,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2138,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2139,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2140,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2141,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2142,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2143,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2144,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2145,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2146,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2147,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2148,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2149,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2151,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2152,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2153,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2154,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2155,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2156,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2158,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2159,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2160,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2161,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2162,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2163,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2164,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2165,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2166,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2167,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2168,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2169,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2170,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2171,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2172,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2173,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2174,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2175,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2176,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2177,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2178,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2179,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2180,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2181,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2182,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2183,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2184,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2185,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2186,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2187,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2188,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2189,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2190,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2191,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2192,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2193,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2194,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2195,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2196,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2197,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2198,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2199,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2200,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2201,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2202,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2203,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2204,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2205,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2206,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2207,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2208,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2209,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2210,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2211,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2212,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2213,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2214,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2215,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2216,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2217,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2218,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2219,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2220,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2221,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2222,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2223,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2224,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2225,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2226,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2227,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2228,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2229,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2230,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
