Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVC_M_R
7465,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7466,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7467,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7468,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7469,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7470,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7471,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7472,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7473,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7474,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7475,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7476,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7477,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7478,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7479,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7480,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
7481,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7482,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7483,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7484,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7485,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
7486,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7487,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7488,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
7489,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
7490,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7491,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
7492,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7493,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
7494,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7495,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7496,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
7497,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7498,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7499,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7500,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7501,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
7502,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7503,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7504,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7505,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7506,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7507,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
7508,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
7509,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
7510,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
7511,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7512,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
7513,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7514,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
7515,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7516,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
7517,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
7518,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7519,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
7520,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7521,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7522,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7523,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7524,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7525,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
7526,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7527,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7528,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7529,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7530,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
7531,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7532,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
7533,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
7534,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7535,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7536,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
7537,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
7538,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
7539,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7540,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7541,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
7542,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
7543,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7544,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7545,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7546,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7547,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7548,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7549,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7550,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7551,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7552,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7553,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
7554,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
7555,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7556,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7557,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7558,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7559,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7560,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7561,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7562,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7563,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7564,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7565,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7566,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
7567,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7568,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7569,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7570,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
7571,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7572,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7573,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7574,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7575,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7576,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7577,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7578,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7579,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7580,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7581,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7582,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7583,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7584,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7585,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7586,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7587,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7588,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7589,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7590,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7591,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7592,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7593,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7594,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7595,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7596,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7597,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7598,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
7599,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
7600,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7601,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7602,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7603,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
7604,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
7605,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
7606,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7607,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7608,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7609,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7610,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7611,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7612,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7613,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7614,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7615,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7616,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7617,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7618,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7619,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7620,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7621,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7622,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7623,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7624,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
7625,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7626,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7627,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7628,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7629,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7630,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7631,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7632,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
7633,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
7634,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
7635,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7636,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7637,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7638,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7639,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7640,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
7641,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7642,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7643,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
7644,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
7645,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7646,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7647,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7648,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7649,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7650,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7651,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7652,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7653,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7654,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7655,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
7656,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7657,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7658,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7659,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
7660,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7661,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7662,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
7663,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7664,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7665,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
7666,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7667,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
7668,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
7669,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7670,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7671,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7672,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7673,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
7674,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
7675,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7676,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
7677,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7678,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7679,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7680,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7681,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7682,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7683,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7684,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7685,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7686,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7687,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7688,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7689,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7690,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7691,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7692,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7693,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
7694,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
7695,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
7696,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7697,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7698,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
7699,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7700,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7701,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7702,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
7703,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
7704,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7705,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
7706,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Wetland
7707,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
7708,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
7709,Wetland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7710,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7711,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
7712,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
7713,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7714,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7715,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
7716,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Water
7717,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7718,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
7719,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
7720,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
7721,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
7722,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
7723,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
7724,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7725,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7726,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7727,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7728,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7729,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
7730,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7731,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
7732,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
7733,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
7734,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
7735,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
7736,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
7737,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7738,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7739,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7740,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7741,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7742,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
7743,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7744,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
7745,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
7746,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
7747,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
7748,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
7749,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
7750,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7751,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
7752,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
7753,Wetland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
7754,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
7755,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
7756,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
7757,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
7758,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
7759,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
7760,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
7761,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7762,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
7763,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
7764,Wetland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
7765,Wetland,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
7766,Wetland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
7767,Wetland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
7768,Wetland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7769,Wetland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
7770,Wetland,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
7771,Wetland,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
7772,Wetland,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
7773,Wetland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
7774,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7775,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
7776,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
7777,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
7778,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
7779,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
7780,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7781,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
7782,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7783,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7784,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
