Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUK_M_R
1213,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1214,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1215,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1216,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1217,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1218,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1219,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1220,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1221,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1222,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1223,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1224,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1225,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1226,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
1227,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1228,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1229,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1230,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1231,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
1232,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1233,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1234,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1235,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1236,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1237,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1238,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1239,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1240,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1241,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1242,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1243,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1244,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1245,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1246,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1247,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1248,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1249,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1250,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1251,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1252,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1253,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1254,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1255,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1256,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1257,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1258,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1259,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1260,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1261,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1262,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1263,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1264,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
1265,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1266,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1267,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1268,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1269,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1270,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1271,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1272,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1273,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1274,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1275,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1276,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1277,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1278,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1279,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1280,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1281,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1282,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1283,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1284,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1285,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1286,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1287,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1288,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1289,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1290,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1291,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1292,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1293,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1294,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1295,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1296,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1297,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1298,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1299,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1300,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1301,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1302,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1303,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
1304,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
1305,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1306,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
1307,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1308,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1309,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1310,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1311,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1312,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1313,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1314,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1315,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1316,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1317,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1318,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1319,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
1320,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1321,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1322,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1323,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1324,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1325,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1326,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1327,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
1328,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1329,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1330,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1331,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1332,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1333,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1334,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1335,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1336,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
1337,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1338,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1339,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
1340,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
1341,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1342,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
1343,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Wetland
1344,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Built-up
1345,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1346,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
1347,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
1348,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
1349,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
1350,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
1351,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1352,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
1353,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1354,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
1355,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1356,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1357,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1358,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1359,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1360,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1361,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1362,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1363,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1364,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1365,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1366,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1367,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
1368,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1369,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1370,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1371,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1372,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1373,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1374,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1375,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
1376,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1377,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1378,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1379,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1380,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1381,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1382,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1383,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1384,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1385,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1386,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1387,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1388,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1389,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1390,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1391,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1392,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1393,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1394,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1395,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1396,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1397,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1398,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1399,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
1400,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1401,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
1402,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1403,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1404,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1405,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
1406,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1407,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1408,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
1409,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
1410,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1411,Grassland,NULL,Water,Water,Water,Bareland,Water,Grassland
1412,Grassland,NULL,Water,Water,Water,Water,Grassland,Forest
1413,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1414,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1415,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1416,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1417,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1418,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1419,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1420,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1421,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1422,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1423,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1424,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1425,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1426,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1427,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1428,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1429,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1430,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1431,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1432,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1433,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1434,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1435,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1436,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1437,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1438,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1439,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1440,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1441,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1442,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
1443,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1444,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1445,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1446,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1447,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1448,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1449,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1450,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1451,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1452,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1453,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1454,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1455,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1456,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1457,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1458,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1459,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1460,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1461,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1462,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1463,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1464,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1465,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1466,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1467,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1468,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1469,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1470,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1471,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1472,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1473,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1474,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1475,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1476,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1477,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1478,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
1479,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
1480,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1481,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1482,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1483,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1484,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
1485,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1486,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1487,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1488,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1489,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1490,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1491,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1492,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1493,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1494,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1495,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1496,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1497,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1498,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1499,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1500,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1501,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1502,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1503,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1504,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
1505,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1506,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1507,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1508,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1509,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1510,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1511,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1512,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1513,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1514,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1515,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1516,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1517,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1518,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1519,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1520,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1521,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1522,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
