Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R
1158,Cropland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1159,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
1160,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
1161,Cropland,Water,Water,Water,Water,Water,Water,Water
1162,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1163,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1164,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1165,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1166,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1167,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1168,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1169,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1170,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1171,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1172,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1173,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1174,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1175,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1176,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1177,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1178,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1179,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1180,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1181,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1182,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1183,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1184,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1185,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1186,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1187,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1188,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1189,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1190,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1191,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1192,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1193,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1194,Wetland,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
1195,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1196,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1197,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
1198,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1199,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1200,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1201,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1202,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1203,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1204,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1205,Wetland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1206,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
1207,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
1208,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1209,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1210,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1211,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1212,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1213,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1214,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1215,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1216,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
1217,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
1218,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1219,Wetland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1220,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1221,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1222,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1223,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1224,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1225,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1226,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1227,Wetland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1228,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1229,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
1230,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1231,Wetland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1232,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1233,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1234,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1235,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
1236,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1237,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1238,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1239,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1240,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1241,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1242,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
1243,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1244,Wetland,Water,Water,Water,Water,Water,Water,Water
1245,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1246,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1247,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1248,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1249,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1250,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1251,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1252,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
1253,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1254,Wetland,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1255,Wetland,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
1256,Wetland,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1257,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
1258,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1259,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1260,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1261,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1262,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1263,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1264,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1265,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1266,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1267,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1268,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1269,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1270,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1271,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1272,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1273,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1274,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1275,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1276,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1277,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1278,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1279,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1280,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1281,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1282,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1283,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1284,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1285,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1286,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1287,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1288,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1289,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1290,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1291,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1292,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1293,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1294,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1295,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1296,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1297,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1298,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1299,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1300,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1301,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1302,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1303,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1304,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1305,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1306,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1307,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1308,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1309,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1310,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1311,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1312,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1313,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1314,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1315,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Built-up
1316,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1317,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1318,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1319,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1320,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1321,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1322,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1323,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1324,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1325,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1326,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1327,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1328,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1329,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1330,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1331,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1332,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1333,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1334,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1335,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1336,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1337,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1338,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1339,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1340,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1341,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1342,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1343,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1344,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1345,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1346,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1347,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1348,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1349,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1350,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1351,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1352,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1353,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1354,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1355,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1356,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1357,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1358,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1359,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1360,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1361,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1362,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1363,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1364,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1365,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1366,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1367,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1368,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1369,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1370,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1371,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1372,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1373,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1374,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1375,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1376,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Bareland
1377,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Water
1378,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Bareland
1379,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1380,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1381,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1382,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1383,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1384,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Bareland
1385,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1386,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,NULL,Water
1387,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1388,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
1389,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1390,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
1391,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
1392,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1393,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
1394,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland,NULL,Water
1395,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,NULL,Water
1396,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,NULL,Water
1397,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1398,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1399,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1400,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Water
1401,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1402,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1403,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1404,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
1405,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
1406,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1407,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
1408,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1409,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1410,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1411,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1412,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Water
1413,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1414,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1415,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
1416,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,NULL,Water
1417,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1418,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
1419,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1420,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland,Wetland,Bareland
1421,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1422,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1423,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1424,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1425,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1426,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1427,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1428,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1429,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Grassland,Water
1430,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1431,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
1432,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Water
1433,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1434,Bareland,Bareland,Built-up,Water,Non_Wetland,Cropland,Water,Water
1435,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
1436,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Wetland,Water
1437,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
1438,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1439,Bareland,Bareland,Water,NULL,Water,Bareland,Wetland,Bareland
1440,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1441,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Water
1442,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1443,Bareland,Bareland,Water,Water,Water,Water,Wetland,Bareland
1444,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1445,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1446,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1447,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1448,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1449,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1450,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1451,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1452,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1453,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1454,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1455,Bareland,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
1456,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
1457,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1458,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1459,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1460,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
1461,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1462,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1463,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1464,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
