Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTN_M_R
1914,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1915,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1916,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
1917,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1918,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1919,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1920,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1921,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1922,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1923,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1924,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1925,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1926,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1927,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1928,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1929,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1930,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1931,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1932,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1933,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1934,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1935,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1936,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1937,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1938,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1939,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1940,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1941,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1942,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1943,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1944,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1945,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1946,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1947,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1948,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1949,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1950,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1951,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1952,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1953,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1954,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1955,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1956,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1957,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1958,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1959,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1960,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1961,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1962,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1963,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1964,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1965,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1966,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1967,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1968,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1969,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1970,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1971,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1972,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1973,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1974,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1975,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1976,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1977,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1978,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1979,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1980,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1981,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1982,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1983,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1984,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1985,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1986,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1987,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1988,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1989,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1990,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1991,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1992,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1993,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1994,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1995,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1996,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1997,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1998,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1999,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2000,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2001,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2002,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2003,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2004,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2005,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2006,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2007,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2008,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
2009,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2010,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2011,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2012,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2013,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2014,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2015,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2016,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2017,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2018,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2019,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2020,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2021,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2022,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2023,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
2024,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
2025,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2026,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2027,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2028,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2029,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2030,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2031,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2032,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2033,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2034,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2035,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2036,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2037,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2038,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2039,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2040,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2041,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2042,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2043,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2044,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2045,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2046,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2047,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2048,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2049,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2050,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2051,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2052,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2053,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
2054,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2055,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2056,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2057,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2058,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2059,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2060,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
2061,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2062,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2063,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
2064,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2065,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
2066,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
2067,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2068,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2069,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
2070,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2071,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2072,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2073,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2074,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2075,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
2076,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
2077,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2078,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2079,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2080,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
2081,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2082,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2083,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2084,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2085,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2086,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2087,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2088,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2089,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2090,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2091,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2092,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2093,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2094,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2095,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2096,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2097,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2098,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2099,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2100,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2101,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2102,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
2103,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2104,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2105,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
2106,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2107,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2108,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2109,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2110,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
2111,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2112,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
2113,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2114,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
2115,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2116,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
2117,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2118,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2119,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2120,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2121,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2122,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2123,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2124,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2125,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
2126,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2127,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2128,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2129,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2130,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2131,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2132,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2133,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2134,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
2135,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
2136,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2137,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2138,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
2139,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2140,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
2141,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2142,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2143,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Water
2144,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2145,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
2146,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2147,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2148,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
2149,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2150,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2151,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
2152,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2153,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2154,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Bareland
2155,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
2156,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
2157,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2158,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2159,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2160,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
2161,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2162,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2163,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2164,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
2165,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2166,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2167,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2168,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2169,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2170,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
2171,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2172,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2173,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2174,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2175,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2176,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2177,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
2178,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
2179,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
2180,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
2181,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
2182,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
2183,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
2184,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2185,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
2186,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
2187,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2188,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
2189,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2190,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
2191,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2192,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2193,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2194,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2195,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2196,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2197,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
2198,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2199,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
2200,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
2201,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
2202,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2203,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2204,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2205,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2206,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2207,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2208,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2209,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2210,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
2211,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2212,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2213,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2214,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2215,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2216,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2217,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2218,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2219,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2220,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
2221,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2222,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2223,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2224,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Water
2225,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
2226,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
2227,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2228,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
2229,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
2230,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
2231,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
2232,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Forest
2233,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2234,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
2235,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2236,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2237,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2238,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
2239,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
2240,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2241,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
2242,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
2243,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
2244,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2245,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2246,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
2247,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
2248,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2249,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
2250,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Bareland
2251,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
2252,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
2253,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
2254,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2255,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
2256,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
