Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCJ_M_R
6651,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6652,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6653,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6654,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6655,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6656,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6657,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6658,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6659,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6660,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6661,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6662,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6663,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6664,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6665,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6666,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6667,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6668,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6669,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6670,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6671,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6672,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6673,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6674,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6675,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6676,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6677,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6678,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6679,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6680,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6681,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6682,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6683,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6684,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6685,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6686,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6687,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6688,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6689,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6690,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6691,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6692,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6693,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6694,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6695,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6696,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6697,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6698,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6699,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6700,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6701,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6702,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6703,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6704,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6705,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6706,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6707,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6708,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6709,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6710,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6711,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6712,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6713,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6714,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6715,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6716,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6717,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6718,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6719,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6720,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6721,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6722,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6723,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6724,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6725,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6726,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6727,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6728,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6729,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6730,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6731,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6732,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6733,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6734,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6735,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6736,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6737,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
6738,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6739,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6740,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6741,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6742,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6743,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6744,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
6745,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6746,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6747,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6748,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
6749,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6750,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6751,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6752,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6753,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6754,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6755,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6756,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6757,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6758,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
6759,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6760,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6761,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6762,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6763,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6764,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
6765,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6766,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
6767,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
6768,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
6769,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6770,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6771,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6772,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
6773,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
6774,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6775,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6776,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
6777,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6778,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6779,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
6780,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
6781,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6782,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6783,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6784,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
6785,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
6786,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6787,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6788,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
6789,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6790,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6791,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
6792,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
6793,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
6794,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6795,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Wetland
6796,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
6797,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
6798,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
6799,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
6800,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
6801,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
6802,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
6803,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
6804,Wetland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
6805,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6806,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6807,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6808,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6809,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6810,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6811,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6812,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6813,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6814,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6815,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6816,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6817,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
6818,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6819,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6820,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6821,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6822,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6823,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6824,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6825,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6826,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6827,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
6828,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
6829,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6830,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6831,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6832,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6833,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6834,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6835,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6836,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6837,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6838,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6839,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6840,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
6841,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6842,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6843,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6844,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6845,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6846,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6847,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
6848,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
6849,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6850,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6851,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
6852,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6853,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
6854,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
6855,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6856,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6857,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6858,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6859,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
6860,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6861,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6862,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6863,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6864,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6865,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6866,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
6867,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
6868,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6869,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6870,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
6871,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6872,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6873,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
6874,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6875,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6876,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
6877,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6878,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
6879,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6880,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
6881,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6882,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Cropland
6883,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
6884,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6885,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
6886,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
6887,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6888,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
6889,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
6890,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
6891,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
6892,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
6893,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
6894,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
6895,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
6896,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
6897,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
6898,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6899,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6900,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6901,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6902,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6903,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6904,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6905,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6906,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6907,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6908,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6909,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6910,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6911,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6912,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6913,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6914,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
6915,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6916,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6917,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6918,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
6919,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6920,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6921,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6922,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6923,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
6924,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6925,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6926,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6927,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6928,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
6929,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6930,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
6931,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6932,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6933,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6934,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
6935,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6936,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
6937,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
6938,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
6939,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Water
6940,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6941,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6942,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6943,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
6944,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6945,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6946,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6947,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
6948,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6949,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
6950,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6951,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
6952,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
6953,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
6954,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
6955,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
6956,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
6957,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
6958,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
6959,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
6960,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
6961,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Water
6962,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6963,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
