Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R
14855,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14856,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14857,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14858,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
14859,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
14860,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14861,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
14862,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14863,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14864,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
14865,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14866,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14867,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14868,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
14869,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14870,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Bareland,Grassland
14871,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Bareland,Bareland
14872,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
14873,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
14874,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
14875,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Built-up,Bareland
14876,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
14877,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
14878,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
14879,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
14880,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Built-up
14881,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
14882,Bareland,Bareland,Water,Non_Water,Water,Water,Bareland,Bareland
14883,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
14884,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
14885,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
14886,Bareland,Bareland,Water,Water,Water,Shrubland,NULL,NULL
14887,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
14888,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Water
14889,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
14890,Bareland,Bareland,Water,Water,Water,Water,Bareland,Bareland
14891,Bareland,Bareland,Water,Water,Water,Water,Bareland,Water
14892,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
14893,Bareland,Bareland,Water,Water,Water,Water,Water,Water
14894,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14895,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14896,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
14897,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
14898,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
14899,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14900,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14901,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
14902,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14903,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
14904,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
14905,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,NULL
14906,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
14907,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14908,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
14909,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
14910,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14911,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
14912,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
14913,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14914,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14915,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
14916,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14917,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14918,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
14919,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14920,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14921,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14922,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14923,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14924,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14925,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14926,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
14927,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14928,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
14929,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14930,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14931,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14932,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14933,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14934,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14935,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14936,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
14937,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
14938,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14939,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14940,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14941,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14942,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
14943,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
14944,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14945,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14946,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Bareland
14947,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14948,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14949,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
14950,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
14951,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
14952,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
14953,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14954,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
14955,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14956,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14957,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14958,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14959,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14960,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
14961,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14962,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14963,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
14964,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
14965,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
14966,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
14967,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
14968,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
14969,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
14970,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
14971,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
14972,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Built-up
14973,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14974,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14975,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
14976,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14977,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
14978,Bareland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
14979,Bareland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
14980,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14981,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14982,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
14983,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14984,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
14985,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14986,Bareland,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
14987,Bareland,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
14988,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
14989,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
14990,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14991,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
14992,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
14993,Bareland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
14994,Bareland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14995,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
14996,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14997,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14998,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
14999,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
15000,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
15001,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
15002,Bareland,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
15003,Bareland,Water,NULL,Water,Non_Wetland,NULL,Bareland,Water
15004,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
15005,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Water
15006,Bareland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
15007,Bareland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
15008,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
15009,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
15010,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
15011,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
15012,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
15013,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15014,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15015,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
15016,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
15017,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
15018,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
15019,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
15020,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
15021,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
15022,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15023,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
15024,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15025,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15026,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
15027,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
15028,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15029,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
15030,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15031,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15032,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
15033,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
15034,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
15035,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
15036,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
15037,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
15038,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
15039,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
15040,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
15041,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
15042,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15043,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
15044,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
15045,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15046,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15047,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
15048,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
15049,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
15050,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
15051,Bareland,Water,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
15052,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
15053,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
15054,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
15055,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
15056,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
15057,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
15058,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
15059,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15060,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
15061,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
15062,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
15063,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
15064,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15065,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
15066,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15067,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
15068,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
15069,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
15070,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
15071,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
15072,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15073,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15074,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15075,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
15076,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
15077,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
15078,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15079,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
15080,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
15081,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
15082,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
15083,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
15084,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
15085,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15086,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
15087,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15088,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
15089,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
15090,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
15091,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
15092,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
15093,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
15094,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
15095,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
15096,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
15097,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
15098,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
15099,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
15100,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
15101,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15102,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
15103,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
15104,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
15105,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
15106,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
15107,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
15108,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15109,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
15110,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
15111,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15112,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
15113,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
15114,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
15115,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
15116,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
15117,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15118,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
15119,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15120,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
15121,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
15122,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15123,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
15124,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15125,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15126,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
15127,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
15128,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Cropland
15129,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
15130,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
15131,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
15132,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
15133,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
15134,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
15135,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
15136,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
15137,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
15138,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
15139,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
15140,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
15141,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
15142,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15143,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
15144,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
15145,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15146,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
15147,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Water
15148,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
15149,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
15150,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
15151,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
15152,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,NULL
15153,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
15154,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
15155,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
