Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R
6865,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6866,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Wetland
6867,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6868,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6869,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
6870,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
6871,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6872,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6873,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6874,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6875,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6876,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
6877,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
6878,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
6879,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
6880,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6881,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6882,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6883,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6884,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6885,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Cropland
6886,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
6887,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6888,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6889,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6890,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6891,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
6892,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
6893,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
6894,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6895,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6896,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6897,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
6898,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
6899,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
6900,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
6901,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6902,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
6903,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6904,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
6905,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6906,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
6907,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Water
6908,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6909,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
6910,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
6911,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
6912,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6913,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
6914,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
6915,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
6916,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6917,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Cropland
6918,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
6919,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Water
6920,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6921,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Cropland
6922,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
6923,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Wetland
6924,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6925,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
6926,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
6927,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6928,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6929,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6930,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
6931,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6932,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6933,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6934,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
6935,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6936,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6937,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6938,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6939,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6940,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6941,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6942,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6943,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6944,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
6945,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6946,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6947,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6948,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6949,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
6950,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6951,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6952,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6953,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
6954,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
6955,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
6956,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Water
6957,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6958,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Cropland
6959,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
6960,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
6961,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Cropland
6962,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
6963,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
6964,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
6965,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6966,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
6967,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
6968,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Water
6969,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
6970,Cropland,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
6971,Cropland,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Water
6972,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
6973,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6974,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6975,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
6976,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6977,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6978,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
6979,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6980,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6981,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6982,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6983,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6984,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6985,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6986,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6987,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
6988,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6989,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6990,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6991,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6992,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6993,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6994,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6995,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6996,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6997,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
6998,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
6999,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
7000,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7001,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Wetland
7002,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
7003,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7004,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7005,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
7006,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7007,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7008,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
7009,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7010,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7011,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7012,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7013,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
7014,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7015,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7016,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7017,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7018,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7019,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7020,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7021,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7022,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7023,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
7024,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7025,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7026,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7027,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7028,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7029,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7030,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7031,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7032,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7033,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
7034,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
7035,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7036,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7037,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7038,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7039,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7040,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7041,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7042,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7043,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7044,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7045,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7046,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7047,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7048,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7049,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7050,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7051,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7052,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7053,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7054,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7055,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7056,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7057,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
7058,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7059,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Wetland
7060,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7061,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7062,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7063,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7064,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7065,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7066,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7067,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7068,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
7069,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7070,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7071,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
7072,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7073,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7074,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7075,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
7076,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7077,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
7078,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
7079,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7080,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7081,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
7082,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Wetland
7083,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
7084,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
7085,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7086,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Wetland
7087,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
7088,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7089,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7090,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7091,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7092,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7093,Cropland,Built-up,Water,NULL,Water,Wetland,Grassland,Forest
7094,Cropland,Built-up,Water,NULL,Water,Water,Grassland,Water
7095,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7096,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7097,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7098,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7099,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7100,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7101,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7102,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7103,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7104,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7105,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7106,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7107,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7108,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7109,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7110,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7111,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7112,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7113,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
7114,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
7115,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Wetland
7116,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
7117,Cropland,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7118,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7119,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7120,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7121,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7122,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7123,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7124,Cropland,Water,Wetland,Water,Wetland,Water,Grassland,Water
7125,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7126,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
7127,Cropland,Water,Water,NULL,Water,Bareland,Water,Grassland
7128,Cropland,Water,Water,NULL,Water,Bareland,Water,Water
7129,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7130,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7131,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7132,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7133,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7134,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7135,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7136,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7137,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7138,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7139,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7140,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7141,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7142,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7143,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7144,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7145,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7146,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7147,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7148,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7149,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7150,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7151,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7152,Cropland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7153,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7154,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7155,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7156,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7157,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7158,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7159,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7160,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7161,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7162,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7163,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7164,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7165,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7166,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
7167,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7168,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
