Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYU_M_R
4892,Water,Water,Water,NULL,Water,Water,Wetland,Forest
4893,Water,Water,Water,NULL,Water,Water,Bareland,Water
4894,Water,Water,Water,NULL,Water,Water,Water,Grassland
4895,Water,Water,Water,NULL,Water,Water,Water,Wetland
4896,Water,Water,Water,NULL,Water,Water,Water,Bareland
4897,Water,Water,Water,NULL,Water,Water,Water,Water
4898,Water,Water,Water,NULL,Water,Water,Water,Forest
4899,Water,Water,Water,NULL,Water,Water,Forest,Bareland
4900,Water,Water,Water,NULL,Water,Water,Forest,Water
4901,Water,Water,Water,NULL,Water,Water,Forest,Forest
4902,Water,Water,Water,NULL,Water,Forest,Water,Water
4903,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4904,Water,Water,Water,Non_Water,Water,NULL,Water,Water
4905,Water,Water,Water,Non_Water,Water,NULL,Forest,Forest
4906,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
4907,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Water
4908,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
4909,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
4910,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Water
4911,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
4912,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
4913,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
4914,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
4915,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4916,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
4917,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
4918,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
4919,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
4920,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
4921,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
4922,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
4923,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
4924,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
4925,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
4926,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
4927,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
4928,Water,Water,Water,Non_Water,Water,Water,Water,Water
4929,Water,Water,Water,Non_Water,Water,Water,Water,Forest
4930,Water,Water,Water,Non_Water,Water,Water,Forest,Water
4931,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
4932,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
4933,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
4934,Water,Water,Water,Water,Water,NULL,Grassland,Forest
4935,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
4936,Water,Water,Water,Water,Water,NULL,Wetland,Water
4937,Water,Water,Water,Water,Water,NULL,Wetland,Forest
4938,Water,Water,Water,Water,Water,NULL,Water,Water
4939,Water,Water,Water,Water,Water,NULL,Water,Forest
4940,Water,Water,Water,Water,Water,NULL,Forest,Forest
4941,Water,Water,Water,Water,Water,Grassland,Wetland,Water
4942,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
4943,Water,Water,Water,Water,Water,Grassland,Water,Grassland
4944,Water,Water,Water,Water,Water,Grassland,Water,Wetland
4945,Water,Water,Water,Water,Water,Grassland,Water,Bareland
4946,Water,Water,Water,Water,Water,Grassland,Water,Water
4947,Water,Water,Water,Water,Water,Grassland,Water,Forest
4948,Water,Water,Water,Water,Water,Grassland,Forest,Forest
4949,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
4950,Water,Water,Water,Water,Water,Wetland,Grassland,Water
4951,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
4952,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
4953,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
4954,Water,Water,Water,Water,Water,Wetland,Wetland,Bareland
4955,Water,Water,Water,Water,Water,Wetland,Wetland,Water
4956,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
4957,Water,Water,Water,Water,Water,Wetland,Water,Grassland
4958,Water,Water,Water,Water,Water,Wetland,Water,Wetland
4959,Water,Water,Water,Water,Water,Wetland,Water,Bareland
4960,Water,Water,Water,Water,Water,Wetland,Water,Water
4961,Water,Water,Water,Water,Water,Wetland,Water,Forest
4962,Water,Water,Water,Water,Water,Wetland,Forest,Water
4963,Water,Water,Water,Water,Water,Wetland,Forest,Forest
4964,Water,Water,Water,Water,Water,Bareland,Water,Bareland
4965,Water,Water,Water,Water,Water,Bareland,Water,Forest
4966,Water,Water,Water,Water,Water,Water,Grassland,Water
4967,Water,Water,Water,Water,Water,Water,Grassland,Forest
4968,Water,Water,Water,Water,Water,Water,Wetland,Grassland
4969,Water,Water,Water,Water,Water,Water,Wetland,Wetland
4970,Water,Water,Water,Water,Water,Water,Wetland,Bareland
4971,Water,Water,Water,Water,Water,Water,Wetland,Water
4972,Water,Water,Water,Water,Water,Water,Wetland,Forest
4973,Water,Water,Water,Water,Water,Water,Bareland,Wetland
4974,Water,Water,Water,Water,Water,Water,Water,Grassland
4975,Water,Water,Water,Water,Water,Water,Water,Wetland
4976,Water,Water,Water,Water,Water,Water,Water,Bareland
4977,Water,Water,Water,Water,Water,Water,Water,Water
4978,Water,Water,Water,Water,Water,Water,Water,Forest
4979,Water,Water,Water,Water,Water,Water,Forest,Bareland
4980,Water,Water,Water,Water,Water,Water,Forest,Water
4981,Water,Water,Water,Water,Water,Water,Forest,Forest
4982,Water,Water,Water,Water,Water,Forest,Water,Forest
4983,Water,Water,Water,Water,Water,Forest,Forest,Forest
4984,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
4985,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4986,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4987,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4988,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4989,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4990,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4991,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4992,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4993,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4994,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
4995,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4996,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4997,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4998,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4999,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5000,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5001,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5002,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5003,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5004,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5005,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5006,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5007,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5008,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5009,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
5010,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5011,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5012,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5013,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5014,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5015,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5016,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5017,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5018,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5019,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5020,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5021,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5022,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5023,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5024,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5025,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
5026,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5027,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5028,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5029,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5030,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5031,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5032,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5033,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5034,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5035,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5036,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5037,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5038,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
5039,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5040,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5041,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
5042,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5043,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
5044,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
5045,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5046,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
5047,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5048,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5049,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5050,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5051,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5052,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5053,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
5054,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5055,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5056,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5057,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5058,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5059,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5060,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5061,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
5062,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5063,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
5064,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5065,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
5066,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5067,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5068,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
5069,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
5070,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5071,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
5072,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5073,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5074,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5075,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
5076,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5077,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5078,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
5079,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
5080,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5081,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
5082,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5083,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5084,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5085,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5086,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5087,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5088,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5089,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5090,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
5091,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5092,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5093,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5094,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5095,Water,Forest,NULL,Water,Non_Wetland,Water,Water,Wetland
5096,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5097,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
5098,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5099,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5100,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5101,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5102,Water,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5103,Water,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5104,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5105,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5106,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5107,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5108,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5109,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5110,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
5111,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5112,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
5113,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5114,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
5115,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5116,Water,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
5117,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5118,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5119,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5120,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5121,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5122,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5123,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5124,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5125,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5126,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5127,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5128,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
5129,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
5130,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
5131,Water,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
5132,Water,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5133,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
5134,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
5135,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5136,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
5137,Water,Forest,Water,Non_Water,Water,Wetland,Water,Forest
5138,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
5139,Water,Forest,Water,Water,Water,Wetland,Water,Forest
5140,Water,Forest,Water,Water,Water,Wetland,Forest,Forest
5141,Water,Forest,Water,Water,Water,Water,Water,Water
5142,Water,Forest,Water,Water,Water,Water,Water,Forest
5143,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5144,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5145,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5146,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5147,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5148,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5149,Water,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5150,Water,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5151,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5152,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5153,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5154,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5155,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5156,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5157,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5158,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5159,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5160,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
5161,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5162,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5163,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5164,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5165,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5166,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5167,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5168,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5169,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5170,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5171,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5172,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5173,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5174,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5175,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5176,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
5177,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5178,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5179,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5180,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5181,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5182,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5183,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5184,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5185,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5186,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5187,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5188,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5189,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5190,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5191,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
5192,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5193,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5194,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5195,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5196,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5197,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
5198,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5199,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5200,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5201,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5202,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5203,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5204,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5205,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5206,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5207,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5208,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5209,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5210,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5211,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5212,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5213,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5214,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5215,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
5216,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5217,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
5218,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5219,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5220,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5221,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5222,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5223,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5224,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5225,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5226,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5227,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5228,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5229,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
