Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R
12550,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12551,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
12552,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12553,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12554,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12555,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
12556,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12557,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12558,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
12559,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12560,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12561,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
12562,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12563,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
12564,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12565,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
12566,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
12567,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
12568,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
12569,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
12570,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12571,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
12572,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
12573,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12574,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12575,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
12576,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
12577,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
12578,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
12579,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12580,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12581,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12582,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
12583,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12584,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12585,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12586,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12587,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12588,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12589,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12590,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
12591,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
12592,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12593,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
12594,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12595,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12596,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12597,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
12598,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
12599,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12600,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12601,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12602,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12603,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12604,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12605,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12606,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12607,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12608,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12609,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12610,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
12611,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12612,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
12613,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12614,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12615,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
12616,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12617,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12618,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
12619,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12620,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Built-up
12621,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
12622,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12623,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
12624,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12625,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
12626,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12627,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12628,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
12629,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
12630,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
12631,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
12632,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
12633,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
12634,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
12635,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
12636,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12637,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
12638,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
12639,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
12640,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
12641,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
12642,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
12643,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
12644,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Water
12645,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
12646,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
12647,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
12648,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
12649,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
12650,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
12651,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
12652,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
12653,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
12654,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
12655,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12656,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12657,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12658,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12659,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
12660,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
12661,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12662,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12663,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12664,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12665,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12666,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12667,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12668,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12669,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12670,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12671,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12672,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12673,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12674,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12675,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
12678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
12683,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
12684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
12686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12687,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12688,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
12689,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
12690,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
12691,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
12692,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
12693,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
12694,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12695,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
12696,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
12697,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12698,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
12699,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12700,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12701,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
12702,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12703,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12704,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
12705,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
12706,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12707,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12708,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12709,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12710,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12711,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
12712,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12713,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
12714,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
12715,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
12716,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
12717,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Water
12718,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
12719,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12720,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12721,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
12722,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
12723,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12724,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12725,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
12726,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
12727,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
12728,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12729,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12730,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
12731,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
12732,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
12733,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12734,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12735,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
12736,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
12737,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
12738,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Bareland
12739,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Bareland,Bareland
12740,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Water,Cropland
12741,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
12742,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
12743,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12744,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12745,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
12746,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
12747,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12748,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12749,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
12750,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12751,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
12752,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12753,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
12754,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12755,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
12756,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
12757,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
12758,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
12759,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Water
12760,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
12761,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
12762,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
12763,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12764,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12765,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
12766,Bareland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
12767,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
12768,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
12769,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
12770,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
12771,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Cropland
12772,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
12773,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Water
12774,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12775,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12776,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12777,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Water
12778,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Cropland
12779,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water,Water
12780,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
12781,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12782,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12783,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
12784,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
12785,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Water
12786,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12787,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
12788,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12789,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
12790,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12791,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12792,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
12793,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
12794,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
12795,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
12796,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
12797,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
12798,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
12799,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
12800,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12801,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
12802,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
12803,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
12804,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12805,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
12806,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
12807,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
12808,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
12809,Bareland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12810,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
12811,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12812,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
12813,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
12814,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
12815,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
12816,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12817,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
12818,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
12819,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
12820,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
12821,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12822,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
12823,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
12824,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
12825,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
12826,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
12827,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Water,Bareland
12828,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12829,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
12830,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
12831,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12832,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
12833,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12834,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12835,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12836,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
12837,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
12838,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12839,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
12840,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12841,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12842,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
12843,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12844,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12845,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12846,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
12847,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
12848,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12849,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
