Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXL_M_R
1996,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1997,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1998,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1999,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2000,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2002,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2003,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2004,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2005,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2007,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2008,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2009,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2010,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2011,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2012,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2013,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2014,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2015,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2016,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2017,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2018,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2019,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2020,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2021,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2022,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2023,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2024,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2025,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2026,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2027,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2028,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2029,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2030,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2031,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2032,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2033,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2034,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2035,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2036,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2037,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2038,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2039,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2040,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2041,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2042,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2043,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2044,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2045,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2046,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2047,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2048,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2049,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2050,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2051,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2052,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2053,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2054,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2055,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2056,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2057,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2058,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2059,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2060,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2061,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2062,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2063,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2066,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2067,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2068,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2069,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2070,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2071,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2072,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2073,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2074,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2075,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2076,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2077,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2078,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2079,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2080,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2082,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2083,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2084,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2085,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2086,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2088,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2089,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2090,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2091,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2092,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2093,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2094,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2095,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2096,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2097,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2098,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2099,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2100,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2101,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2102,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2103,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2104,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2105,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2106,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2107,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2108,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2109,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2110,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2111,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2112,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2113,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2114,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2115,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2116,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2117,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2118,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2119,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2120,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2121,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2122,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2123,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2124,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2125,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2126,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2127,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2128,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2129,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2130,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2131,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2132,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2133,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2134,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2135,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2136,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2137,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2138,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2139,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2140,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2141,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2142,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2143,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2144,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2145,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2146,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2147,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2148,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2149,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2150,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2151,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2152,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2154,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2155,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2157,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2158,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2159,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2160,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2161,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2162,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2163,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2164,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2165,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2166,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2167,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2168,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2169,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2170,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2171,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2172,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2173,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2174,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2175,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2176,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2177,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2178,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2179,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2180,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2181,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2182,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2184,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2185,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2186,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2187,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2188,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2189,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2190,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2191,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2192,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2193,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2194,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2195,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2196,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2197,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2198,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2199,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2200,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2201,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2202,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2203,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2204,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2205,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2206,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2207,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2208,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2209,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2210,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2211,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2212,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2213,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2214,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2215,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2216,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2217,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2218,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2219,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2220,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2221,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2222,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2223,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2224,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2225,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2226,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2227,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2228,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2229,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2230,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2231,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2232,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2233,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2234,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2235,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2236,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2237,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2238,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2239,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2240,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2241,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2242,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2243,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2244,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2245,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2246,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2248,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2249,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2250,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2251,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2252,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2253,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2254,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2255,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2256,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2257,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2258,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2259,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2260,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2261,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2262,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2263,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2264,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2265,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2266,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2267,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2268,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2269,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2270,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2271,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2272,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2273,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2274,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2275,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2276,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2277,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2278,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2279,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2280,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2281,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2282,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2283,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2284,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2285,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2286,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2287,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2288,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2289,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2290,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2291,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2292,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2293,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2294,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2295,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2296,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2297,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2298,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2299,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2300,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2301,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2302,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2303,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2304,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2305,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2306,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2307,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2308,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2309,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2310,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2311,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2312,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2313,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2314,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2315,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2316,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2317,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2318,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2319,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2320,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2321,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2322,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2323,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2324,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2325,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2326,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
