Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NWG_M_R
1727,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1728,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1729,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1730,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1731,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1732,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1733,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1734,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1735,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1737,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1738,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1739,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1740,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1741,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1742,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1743,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1744,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1745,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1746,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1747,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1748,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1749,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1750,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1751,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1752,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1753,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1754,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1755,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1756,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1757,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1758,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1759,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1760,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1761,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1762,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1763,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1764,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1765,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1766,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1767,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1768,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1769,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1770,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1771,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1772,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1773,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1774,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1775,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1776,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1777,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1778,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1779,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1780,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1781,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1782,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1783,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1784,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1785,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1786,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1787,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1788,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1789,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1790,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1791,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1792,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1793,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
1794,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1795,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
1796,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1797,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1798,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1799,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1800,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1801,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1802,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1803,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1804,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1805,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1806,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1807,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1808,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1809,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1810,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1811,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1812,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1813,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1814,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1815,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1816,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1817,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1818,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1819,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1820,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1821,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1822,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1823,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1824,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1826,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1827,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1828,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1829,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1830,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1831,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1832,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1833,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1834,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1835,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1836,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1837,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1838,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1839,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1840,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1841,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1842,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1843,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1844,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1845,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1846,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1847,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1848,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1849,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1850,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1851,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1852,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1853,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1854,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1855,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1856,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1857,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1858,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1859,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1860,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1861,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
1862,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1863,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1864,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1866,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1868,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1869,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1870,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1871,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1872,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1873,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1874,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1875,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1876,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1877,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1878,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1879,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1880,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1881,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1882,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1883,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1884,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1885,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1886,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1887,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1888,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1889,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1891,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1892,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1893,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1894,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1895,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1896,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1897,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1898,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1899,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1900,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1901,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1902,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1903,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1904,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1905,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1906,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1907,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1908,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1909,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1910,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1911,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1912,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1913,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1915,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1916,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1917,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1918,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1921,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1922,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1923,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1924,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1925,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1926,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1927,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1928,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1929,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1930,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1931,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1932,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1933,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1934,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1935,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1936,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1937,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1938,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1939,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1940,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1941,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1942,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1943,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1944,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1945,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1946,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1947,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1948,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1949,Forest,Water,Water,Water,Water,NULL,NULL,Water
1950,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1951,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1952,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1953,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1954,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1955,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1956,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1957,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1958,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1959,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1960,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1961,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1962,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1963,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1964,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1965,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1966,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1967,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1968,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1969,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1970,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1972,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1973,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1974,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1975,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1976,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1977,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1978,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1979,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1980,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1981,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1982,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1983,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1984,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1985,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1986,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1987,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1988,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1989,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1990,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1991,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1992,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1993,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1994,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1995,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1996,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1997,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1998,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1999,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2000,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2001,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2002,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2003,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2004,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2005,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2006,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2007,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2008,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2009,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Wetland
2010,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2011,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2012,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2013,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2014,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2015,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2016,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2017,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2018,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2019,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2020,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2021,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2022,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2023,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2024,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2025,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2026,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2027,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2029,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2030,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2031,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2032,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2033,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2034,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2035,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2036,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2037,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2038,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2039,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2040,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2041,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2042,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2043,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2044,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2045,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2046,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2047,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2048,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2049,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2050,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2051,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2052,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2053,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2054,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2055,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2056,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2057,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2058,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2059,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2060,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2061,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2062,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2063,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
