Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWN_M_R
1813,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1814,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1815,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1816,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1817,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1818,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1819,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1820,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1821,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1822,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1823,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1824,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1826,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1827,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1828,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1829,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1830,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1831,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1832,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1833,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1834,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1835,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1836,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1837,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1838,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1839,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1840,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1841,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1842,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1843,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1844,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1845,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1846,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1847,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1848,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1849,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1850,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1851,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1852,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1853,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1854,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1855,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1856,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1857,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1858,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1859,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1860,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1861,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1862,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1863,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1864,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1865,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1866,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1867,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1868,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1869,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1870,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1871,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1872,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1873,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1874,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1875,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1876,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1877,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1878,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1879,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1880,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1881,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1882,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1883,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1884,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1885,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1886,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1887,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1888,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1889,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1890,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1891,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1892,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1894,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1895,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1896,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1897,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1898,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1899,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1900,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1901,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1902,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1903,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1904,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1905,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1906,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1907,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1908,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1909,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1910,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1911,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1912,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1913,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1914,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1915,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1916,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1917,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1918,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1919,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1920,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1921,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1922,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1923,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1924,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1925,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1926,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1927,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1928,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1929,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1930,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1931,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1932,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1933,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1934,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1935,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1936,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1937,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1938,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1939,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1940,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1941,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1942,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1943,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1944,Water,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1945,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1948,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1949,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1950,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1951,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1952,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1953,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1954,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1955,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1956,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1957,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1958,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1959,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1960,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1961,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1962,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1963,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1964,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1965,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1966,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1967,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1968,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1969,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1970,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1971,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1972,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1973,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1974,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1975,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1976,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1977,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1978,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1979,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1980,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1981,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1982,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1983,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1984,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1985,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1986,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1987,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1988,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1989,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1990,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1991,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1992,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1993,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1994,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1995,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1996,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1997,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1998,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1999,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2000,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2001,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2002,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2003,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2004,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2005,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2006,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2007,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2008,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2009,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2010,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2011,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2012,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2013,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2014,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2015,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2016,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2017,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2018,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2019,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2020,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2021,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2022,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2023,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2024,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2025,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2026,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2027,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2028,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2029,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2030,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2031,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2032,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2033,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2034,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2035,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2036,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2037,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2038,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2039,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2040,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2041,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2042,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2043,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2044,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2045,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2046,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2047,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2048,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2049,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2050,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2051,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2052,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2053,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2054,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2055,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2056,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2057,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2058,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2059,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2060,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2061,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2062,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2063,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2065,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2066,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2067,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2068,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2069,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2070,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2071,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2072,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2073,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2074,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
2075,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2076,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2077,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2078,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2079,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2080,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2081,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2082,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2083,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2084,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2085,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2086,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2087,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2088,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2089,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2090,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2091,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2092,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2093,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2094,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2095,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2096,Water,Water,Water,NULL,Water,NULL,NULL,Water
2097,Water,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2098,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2099,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2100,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2101,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2102,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2103,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2104,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2105,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2106,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2107,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2108,Water,Water,Water,Water,Water,NULL,NULL,Water
2109,Water,Water,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2110,Water,Water,Water,Water,Water,NULL,NULL,Forest
2111,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2112,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2113,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2114,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2116,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2117,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2118,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2119,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2120,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2121,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2122,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2123,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2124,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2125,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2126,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2127,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2128,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2129,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2130,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2131,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2132,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2133,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2134,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2135,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2136,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2137,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2138,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2139,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2140,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2141,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2142,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2143,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2144,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2145,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2146,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2147,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2148,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2149,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2151,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2152,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2153,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2154,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2155,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2156,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2157,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2158,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2159,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2160,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
