Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDE_M_R
1103,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1104,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1105,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1106,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1107,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1108,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1109,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1110,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1111,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1112,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1113,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1114,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1115,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1116,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1117,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1118,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1119,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1120,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1121,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
1122,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1123,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1124,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1125,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
1126,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1127,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
1128,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
1129,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1130,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1131,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1132,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1133,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1134,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1135,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
1136,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
1137,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1138,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1139,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1140,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1141,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1142,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
1143,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1144,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1145,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1146,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1147,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1148,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
1149,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1150,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1151,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1152,Cropland,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1153,Cropland,NULL,Wetland,NULL,Wetland,NULL,Bareland,NULL
1154,Cropland,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
1155,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1156,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1157,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1158,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Built-up,NULL
1159,Cropland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
1160,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1161,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1162,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Built-up,NULL
1163,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
1164,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1165,Cropland,NULL,Wetland,NULL,Wetland,Bareland,NULL,NULL
1166,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1167,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1168,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
1169,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
1170,Cropland,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1171,Cropland,NULL,Wetland,NULL,Wetland,Water,Water,NULL
1172,Cropland,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
1173,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1174,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
1175,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1176,Cropland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1177,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1178,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1179,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
1180,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
1181,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1182,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
1183,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1184,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
1185,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1186,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1187,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1188,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1189,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
1190,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1191,Cropland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
1192,Cropland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
1193,Cropland,NULL,Water,NULL,Water,Wetland,Water,NULL
1194,Cropland,NULL,Water,NULL,Water,Bareland,Water,NULL
1195,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1196,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1197,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1198,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1199,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1200,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1201,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1202,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1203,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1204,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1205,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1206,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1207,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1208,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1209,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1210,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1211,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1212,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1213,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1214,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1215,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1216,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1217,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1218,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1219,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1220,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1221,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1222,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
1223,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
1224,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
1225,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1226,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1227,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1228,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1229,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1230,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1231,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1232,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1233,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,NULL
1234,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1235,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1236,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1237,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Water,NULL
1238,Cropland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1239,Cropland,Cropland,Wetland,NULL,Wetland,Wetland,Water,NULL
1240,Cropland,Cropland,Wetland,NULL,Wetland,Bareland,NULL,NULL
1241,Cropland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1242,Cropland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1243,Cropland,Cropland,Wetland,NULL,Wetland,Forest,Grassland,NULL
1244,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1245,Cropland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1246,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1247,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1248,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
1249,Cropland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1250,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1251,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1252,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1253,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1254,Cropland,Cropland,Water,NULL,Water,Wetland,Wetland,NULL
1255,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1256,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1257,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1258,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1259,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1260,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1261,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1262,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1263,Cropland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1264,Cropland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1265,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1266,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1267,Cropland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1268,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1269,Cropland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1270,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1271,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1272,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
1273,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1274,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1275,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
1276,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1277,Cropland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
1278,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1279,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1280,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1281,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1282,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1283,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1284,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1285,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
1286,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
1287,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
1288,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1289,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1290,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1291,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
1292,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
1293,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1294,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1295,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1296,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1297,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1298,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1299,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1300,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1301,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
1302,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
1303,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1304,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1305,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,NULL
1306,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,NULL
1307,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1308,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1309,Cropland,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,NULL
1310,Cropland,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,NULL
1311,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
1312,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1313,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1314,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1315,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1316,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
1317,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1318,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1319,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1320,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
1321,Cropland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1322,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1323,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1324,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1325,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1326,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
1327,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1328,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
1329,Cropland,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1330,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1331,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1332,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1333,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1334,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1335,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1336,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1337,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1338,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1339,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1340,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
1341,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1342,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1343,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1344,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1345,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1346,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
1347,Cropland,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
1348,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1349,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1350,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1351,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
1352,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1353,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1354,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1355,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
1356,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
1357,Cropland,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
1358,Cropland,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
1359,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1360,Cropland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1361,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1362,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1363,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1364,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1365,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1366,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1367,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1368,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1369,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1370,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1371,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1372,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1373,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1374,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
1375,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1376,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1377,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1378,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1379,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
1380,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1381,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1382,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1383,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1384,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
1385,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1386,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1387,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1388,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1389,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1390,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1391,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1392,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1393,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1394,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1395,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1396,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1397,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1398,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1399,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1400,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1401,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
1402,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1403,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1404,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1405,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1406,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1407,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1408,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1409,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1410,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1411,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1412,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1413,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
1414,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1415,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
1416,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
1417,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1418,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1419,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1420,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
1421,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
1422,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
1423,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
1424,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1425,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1426,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1427,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
1428,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
