Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTT_M_R
7937,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
7938,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7939,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7940,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7941,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7942,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7943,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7944,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7945,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
7946,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
7947,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7948,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7949,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7950,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7951,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7952,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7953,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
7954,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7955,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7956,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7957,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7958,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7959,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7960,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7961,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7962,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7963,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7964,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7965,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7966,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7967,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7968,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7969,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7970,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7971,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7972,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7973,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7974,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7975,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7976,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7977,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
7978,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7979,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7980,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7981,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7982,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7983,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7984,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7985,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
7986,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7987,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,NULL,Bareland
7988,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7989,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7990,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
7991,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7992,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7993,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7994,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7995,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7996,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7997,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7998,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7999,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8000,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8001,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8002,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8003,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8004,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8005,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8006,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8007,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
8008,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8009,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
8010,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8011,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8012,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
8013,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8014,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8015,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
8016,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
8017,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Grassland
8018,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
8019,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Built-up
8020,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
8021,Bareland,Built-up,Water,NULL,Water,Bareland,Shrubland,Grassland
8022,Bareland,Built-up,Water,Water,Water,Water,Water,Built-up
8023,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8024,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8025,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8026,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8027,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
8028,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8029,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8030,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8031,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8032,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
8033,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8034,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8035,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8036,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8037,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
8038,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8039,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8040,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8041,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8042,Bareland,Water,Wetland,NULL,Wetland,NULL,Water,Water
8043,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8044,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8045,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
8046,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8047,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8048,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8049,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8050,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
8051,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8052,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8053,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8054,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8055,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8056,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8057,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8058,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8059,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8060,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8061,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8062,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8063,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8064,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8065,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8066,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8067,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8068,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8069,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8070,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8071,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8072,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8073,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8074,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8075,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8076,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8077,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8078,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8079,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8080,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8081,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8082,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8083,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8084,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8085,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8086,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8087,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8088,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8089,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8090,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8091,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8092,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8093,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
8094,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8095,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8096,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8097,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8098,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8099,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8100,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8101,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8102,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8103,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8104,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8105,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8106,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8107,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
8108,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8109,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8110,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8111,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8112,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
8113,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
8114,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8115,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8116,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8117,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8118,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
8119,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
8120,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
8121,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8122,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8123,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
8124,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
8125,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8126,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8127,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8128,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8129,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8130,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8131,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8132,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8133,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8134,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
8135,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
8136,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
8137,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8138,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8139,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
8140,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8141,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8142,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8143,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
8144,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
8145,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
8146,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8147,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8148,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8149,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8150,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
8151,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8152,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
8153,Water,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
8154,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Wetland
8155,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
8156,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
8157,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
8158,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
8159,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8160,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
8161,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
8162,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
8163,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8164,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
8165,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
8166,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
8167,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
8168,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
8169,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
8170,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
8171,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
8172,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8173,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
8174,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
8175,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8176,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8177,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8178,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8179,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
8180,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8181,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8182,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8183,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8184,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8185,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
8186,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Cropland
8187,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
8188,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
8189,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
8190,Water,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Wetland
8191,Water,NULL,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
8192,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
8193,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
8194,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
8195,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
8196,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
8197,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
8198,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
8199,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
8200,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
8201,Water,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
8202,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
8203,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
8204,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
8205,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
8206,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
8207,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
8208,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8209,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
8210,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
8211,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
8212,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
8213,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
8214,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
8215,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
8216,Water,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
8217,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
8218,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
8219,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
8220,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
8221,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
8222,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
8223,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
8224,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
8225,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
8226,Water,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
8227,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8228,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8229,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
8230,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
8231,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8232,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8233,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8234,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8235,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
8236,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8237,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8238,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
8239,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8240,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
8241,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
8242,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
8243,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
8244,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
8245,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8246,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8247,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8248,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
8249,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
8250,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8251,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8252,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8253,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8254,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8255,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8256,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8257,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8258,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
8259,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
8260,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8261,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
8262,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8263,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
