Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMT_M_R
1324,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1325,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1326,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1327,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1328,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1329,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1330,NULL,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1331,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1332,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1333,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1334,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1335,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
1336,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1337,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1338,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1339,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
1340,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1341,NULL,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
1342,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1343,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1344,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1345,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1346,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1347,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
1348,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1349,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1350,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1351,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1352,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1353,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1354,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1355,NULL,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
1356,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1357,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
1358,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
1359,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1360,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1361,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1362,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1363,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1364,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1365,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1366,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1367,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1368,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1369,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1370,NULL,Bareland,Water,Water,Water,Bareland,Water,Wetland
1371,NULL,Bareland,Water,Water,Water,Water,Water,Water
1372,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1373,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1374,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1375,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1376,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1377,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1378,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
1379,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1380,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1381,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1382,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1383,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1384,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1385,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1386,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1387,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1388,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1389,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1390,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1391,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1392,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1393,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1394,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1395,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
1396,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
1397,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
1398,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1399,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1400,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
1401,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1402,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
1403,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
1404,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1405,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
1406,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1407,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
1408,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1409,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1410,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1411,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Grassland
1412,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1413,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
1414,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1415,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1416,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1417,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Wetland,Built-up
1418,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Forest
1419,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1420,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1421,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Forest,Grassland
1422,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Forest,Built-up
1423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1431,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1432,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1433,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1434,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1435,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1436,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1437,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1438,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
1439,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1440,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1441,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1442,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1443,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1444,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1445,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1446,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1447,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1448,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1449,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1450,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1451,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1452,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
1453,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1454,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1455,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1456,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1457,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1458,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
1459,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1460,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1461,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
1462,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
1463,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1464,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1465,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1466,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1467,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1468,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1469,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1470,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1471,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
1472,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
1473,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1474,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1475,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
1476,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
1477,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
1478,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1479,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
1480,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1481,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1482,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1483,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Bareland
1484,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
1485,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1486,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1487,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1488,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1489,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1490,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1491,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1492,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1493,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1494,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1495,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1496,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1497,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1498,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1499,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1500,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1501,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1502,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1503,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1504,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1505,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1506,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1507,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1508,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
1509,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1510,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1511,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1512,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1513,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1514,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1515,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1516,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1517,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1518,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Built-up
1519,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
1520,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1521,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1522,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
1523,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1524,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1525,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1526,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1527,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1528,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1529,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1530,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1531,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1532,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1533,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
1534,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1535,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1536,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1537,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1538,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1539,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1540,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1541,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1542,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
1543,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1544,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1545,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1546,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
1547,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1548,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1549,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
1550,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1551,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1552,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1553,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
1554,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
1555,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1556,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1557,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
1558,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1559,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1560,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1561,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1562,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1563,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
1564,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1565,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
1566,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1567,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1568,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1569,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
1570,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Built-up,Bareland
1571,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1572,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1573,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1574,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1575,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1576,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
1577,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
1578,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1579,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1580,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1581,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1582,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Built-up
1583,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1584,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1585,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1586,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1587,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
1588,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
1589,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1590,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1591,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1592,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1593,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
1594,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1595,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1596,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1597,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1598,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1599,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1600,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
1601,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1602,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1603,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Built-up
1604,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
1605,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
1606,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Built-up
1607,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
1608,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
1609,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
1610,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
1611,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1612,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
1613,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1614,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
1615,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Forest,Grassland
1616,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
1617,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Built-up,Forest
1618,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
1619,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Built-up
1620,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
1621,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Built-up,Grassland
1622,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1623,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1624,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1625,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1626,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1627,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1628,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1629,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1630,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1631,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1632,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1633,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1634,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1635,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
1636,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
