Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYT_M_R
14467,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
14468,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
14469,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
14470,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
14471,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
14472,Bareland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
14473,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
14474,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
14475,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
14476,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
14477,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14478,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
14479,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
14480,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
14481,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14482,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14483,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
14484,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14485,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
14486,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
14487,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
14488,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
14489,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14490,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14491,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14492,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
14493,Bareland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14494,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
14495,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14496,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
14497,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14498,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14499,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14500,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
14501,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14502,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
14503,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
14504,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
14505,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
14506,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
14507,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
14508,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
14509,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
14510,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
14511,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
14512,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
14513,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
14514,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
14515,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
14516,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
14517,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
14518,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
14519,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
14520,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
14521,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Bareland
14522,Bareland,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
14523,Bareland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
14524,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
14525,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14526,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
14527,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
14528,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
14529,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14530,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
14531,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
14532,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
14533,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
14534,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
14535,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
14536,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14537,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14538,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
14539,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14540,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
14541,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14542,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
14543,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
14544,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14545,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
14546,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
14547,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
14548,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
14549,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
14550,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
14551,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
14552,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14553,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
14554,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
14555,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
14556,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14557,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
14558,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Water,Bareland
14559,Bareland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
14560,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14561,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
14562,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14563,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
14564,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14565,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14566,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14567,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
14568,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
14569,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
14570,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
14571,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
14572,Bareland,Cropland,NULL,Water,Non_Wetland,Water,Grassland,Bareland
14573,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
14574,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14575,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
14576,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
14577,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
14578,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
14579,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14580,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
14581,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
14582,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
14583,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
14584,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
14585,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
14586,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14587,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14588,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14589,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14590,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14591,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14592,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14593,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
14594,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14595,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
14596,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
14597,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14598,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14599,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
14600,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14601,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14602,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14603,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
14604,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14605,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14606,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14607,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
14608,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
14609,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14610,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14611,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
14612,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
14613,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14614,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14615,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14616,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
14617,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14618,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
14619,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
14620,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14621,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14622,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
14623,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
14624,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
14625,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14626,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
14627,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
14628,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Cropland
14629,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
14630,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
14631,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14632,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
14633,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14634,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14635,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14636,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14637,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14638,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14639,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
14640,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14641,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14642,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
14643,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
14644,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14645,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
14646,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14647,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
14648,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
14649,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14650,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14651,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14652,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14653,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
14654,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
14655,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14656,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14657,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14658,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14659,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14660,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
14661,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
14662,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14663,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14664,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14665,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
14666,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14667,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14668,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14669,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14670,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14671,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14672,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14673,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
14674,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14675,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
14676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
14679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
14680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
14681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14683,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
14684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14687,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14688,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14689,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14690,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14691,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
14692,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
14693,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
14694,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14695,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
14696,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14697,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
14698,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14699,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
14700,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14701,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
14702,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
14703,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
14704,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14705,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
14706,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
14707,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14708,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14709,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14710,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
14711,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
14712,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
14713,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
14714,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14715,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14716,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14717,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
14718,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
14719,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14720,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
14721,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14722,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14723,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14724,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
14725,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
14726,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14727,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14728,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14729,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14730,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14731,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
14732,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
14733,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14734,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
14735,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
14736,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
14737,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
14738,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
14739,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
14740,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Water
14741,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14742,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
14743,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
14744,Bareland,Cropland,Cropland,Water,Non_Wetland,Built-up,Water,Grassland
14745,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
14746,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Water,Bareland
14747,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
14748,Bareland,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
14749,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14750,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Water
14751,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14752,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Cropland
14753,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
14754,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
14755,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
14756,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
14757,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
14758,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
14759,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Cropland
14760,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14761,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Bareland
14762,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
14763,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Cropland
14764,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Water
14765,Bareland,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Cropland
14766,Bareland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Water
