Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZD_M_R
5482,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
5483,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
5484,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5485,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
5486,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
5487,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5488,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5489,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5490,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
5491,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5492,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5493,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5494,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5495,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5496,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
5497,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5498,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5499,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5500,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5501,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5502,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5503,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
5504,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5505,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5506,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
5507,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
5508,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5509,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
5510,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5511,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5512,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
5513,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5514,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5515,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
5516,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5517,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5518,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5519,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5520,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5521,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5522,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5523,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5524,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5525,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5526,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5527,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5528,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5529,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5530,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5531,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5532,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5533,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5534,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5535,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5536,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5537,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
5538,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5539,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5540,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
5541,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5542,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5543,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
5544,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5545,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5546,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
5547,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5548,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5549,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5550,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5551,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5552,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5553,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5554,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5555,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5556,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5557,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5558,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5559,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5560,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5561,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5562,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5563,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5564,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5565,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5566,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5567,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5568,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5569,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5570,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5571,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5572,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5573,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5574,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5575,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5576,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5577,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5578,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5579,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5580,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5581,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5582,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5583,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5584,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5585,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5586,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5587,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5588,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5589,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
5590,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5591,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5592,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5593,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5594,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5595,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
5596,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5597,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5598,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5599,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5600,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5601,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
5602,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5603,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5604,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5605,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5606,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5607,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5608,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5609,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5610,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5611,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
5612,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5613,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5614,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5615,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5616,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5617,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
5618,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
5619,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
5620,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5621,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5622,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5623,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5624,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5625,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5626,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5627,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5628,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5629,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5630,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5631,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5632,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5633,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5634,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5635,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5636,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5637,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5638,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5639,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5640,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5641,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5642,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5643,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5644,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5645,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5646,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5647,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5648,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5649,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5650,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5651,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5652,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5653,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5654,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
5655,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5656,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5657,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5658,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5659,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5660,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5661,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5662,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5663,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5664,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5665,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5666,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
5667,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5668,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5669,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
5670,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5671,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5672,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5673,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5674,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5675,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Cropland
5676,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5677,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
5678,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5679,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5680,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5681,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5682,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5683,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5684,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5685,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
5686,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5687,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5688,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5689,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5690,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
5691,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5692,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5693,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5694,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5695,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5696,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5697,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5698,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5699,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5700,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5701,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5702,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5703,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5704,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5705,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5706,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5707,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
5708,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5709,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5710,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5711,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5712,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5713,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5714,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5715,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5716,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5717,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5718,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
5719,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5720,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
5721,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5722,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5723,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5724,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5725,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5726,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5727,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5728,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5729,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5730,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5731,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5732,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5733,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5734,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5735,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5736,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5737,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5738,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5739,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5740,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5741,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5742,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
5743,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5744,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5745,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5746,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5747,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5748,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
5749,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5750,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
5751,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
5752,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
5753,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
5754,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5755,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5756,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5757,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5758,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5759,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5760,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5761,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
5762,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5763,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5764,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5765,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5766,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5767,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5768,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5769,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5770,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5771,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5772,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
5773,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
5774,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5775,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
5776,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5777,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5778,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5779,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5780,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5781,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5782,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5783,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5784,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5785,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5786,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5787,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
