Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDK_M_R
1183,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1184,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
1185,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1186,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1187,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1188,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
1189,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1190,Bareland,Water,Wetland,Water,Wetland,Bareland,Forest,Water
1191,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1192,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1193,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1194,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1195,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1196,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1197,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1198,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Grassland
1199,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Bareland
1200,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Water
1201,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Forest
1202,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1203,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1204,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1205,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1206,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
1207,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1208,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
1209,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1210,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
1211,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1212,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1213,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1214,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1215,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1216,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
1217,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
1218,Bareland,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
1219,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1220,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1221,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1222,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
1223,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1224,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1225,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1226,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1227,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1228,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1229,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
1230,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Bareland
1231,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
1232,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
1233,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
1234,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
1235,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1236,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
1237,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
1238,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1239,Bareland,Water,Water,NULL,Water,Grassland,Water,Water
1240,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Grassland
1241,Bareland,Water,Water,NULL,Water,Bareland,Water,Grassland
1242,Bareland,Water,Water,NULL,Water,Bareland,Water,Forest
1243,Bareland,Water,Water,NULL,Water,Bareland,Forest,Grassland
1244,Bareland,Water,Water,NULL,Water,Bareland,Forest,Water
1245,Bareland,Water,Water,NULL,Water,Water,Wetland,Grassland
1246,Bareland,Water,Water,NULL,Water,Water,Wetland,Forest
1247,Bareland,Water,Water,NULL,Water,Water,Water,Grassland
1248,Bareland,Water,Water,NULL,Water,Water,Water,Bareland
1249,Bareland,Water,Water,NULL,Water,Water,Water,Water
1250,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1251,Bareland,Water,Water,NULL,Water,Water,Forest,Grassland
1252,Bareland,Water,Water,NULL,Water,Water,Forest,Bareland
1253,Bareland,Water,Water,NULL,Water,Water,Forest,Water
1254,Bareland,Water,Water,NULL,Water,Water,Forest,Forest
1255,Bareland,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
1256,Bareland,Water,Water,Non_Water,Water,Bareland,Grassland,Grassland
1257,Bareland,Water,Water,Non_Water,Water,Bareland,Grassland,Bareland
1258,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Grassland
1259,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Bareland
1260,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Water
1261,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
1262,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1263,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Bareland
1264,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
1265,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Forest
1266,Bareland,Water,Water,Non_Water,Water,Bareland,Forest,Grassland
1267,Bareland,Water,Water,Non_Water,Water,Bareland,Forest,Water
1268,Bareland,Water,Water,Non_Water,Water,Bareland,Forest,Forest
1269,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Grassland
1270,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Water
1271,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1272,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Bareland
1273,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Water
1274,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Forest
1275,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
1276,Bareland,Water,Water,Non_Water,Water,Water,Water,Bareland
1277,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1278,Bareland,Water,Water,Non_Water,Water,Water,Water,Forest
1279,Bareland,Water,Water,Non_Water,Water,Water,Forest,Grassland
1280,Bareland,Water,Water,Non_Water,Water,Water,Forest,Bareland
1281,Bareland,Water,Water,Non_Water,Water,Water,Forest,Water
1282,Bareland,Water,Water,Water,Water,Bareland,Wetland,Grassland
1283,Bareland,Water,Water,Water,Water,Bareland,Wetland,Bareland
1284,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
1285,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
1286,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1287,Bareland,Water,Water,Water,Water,Bareland,Forest,Grassland
1288,Bareland,Water,Water,Water,Water,Bareland,Forest,Water
1289,Bareland,Water,Water,Water,Water,Bareland,Forest,Forest
1290,Bareland,Water,Water,Water,Water,Water,Grassland,Water
1291,Bareland,Water,Water,Water,Water,Water,Wetland,Grassland
1292,Bareland,Water,Water,Water,Water,Water,Wetland,Bareland
1293,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1294,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1295,Bareland,Water,Water,Water,Water,Water,Water,Bareland
1296,Bareland,Water,Water,Water,Water,Water,Water,Water
1297,Bareland,Water,Water,Water,Water,Water,Water,Forest
1298,Bareland,Water,Water,Water,Water,Water,Forest,Bareland
1299,Bareland,Water,Water,Water,Water,Water,Forest,Water
1300,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1301,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1302,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1303,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
1304,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1305,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1306,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1307,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1308,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1309,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1310,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1311,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
1312,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1313,Bareland,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1314,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1315,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1316,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1317,Bareland,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
1318,Bareland,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1319,Bareland,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
1320,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
1321,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1322,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1323,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1324,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
1325,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
1326,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1327,Bareland,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1328,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1329,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
1330,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1331,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1332,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
1333,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
1334,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1335,Bareland,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1336,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1337,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
1338,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1339,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1340,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1341,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
1342,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1343,Bareland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
1344,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
1345,Bareland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1346,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
1347,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
1348,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1349,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1350,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
1351,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
1352,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1353,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
1354,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1355,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1356,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1357,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1358,Bareland,Forest,Water,NULL,Water,Bareland,Forest,Grassland
1359,Bareland,Forest,Water,Non_Water,Water,Bareland,Grassland,Grassland
1360,Bareland,Forest,Water,Non_Water,Water,Bareland,Grassland,Bareland
1361,Bareland,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
1362,Bareland,Forest,Water,Non_Water,Water,Bareland,Wetland,Bareland
1363,Bareland,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
1364,Bareland,Forest,Water,Non_Water,Water,Bareland,Water,Bareland
1365,Bareland,Forest,Water,Non_Water,Water,Bareland,Forest,Grassland
1366,Bareland,Forest,Water,Non_Water,Water,Water,Wetland,Bareland
1367,Bareland,Forest,Water,Non_Water,Water,Water,Water,Grassland
1368,Bareland,Forest,Water,Non_Water,Water,Water,Water,Bareland
1369,Bareland,Forest,Water,Non_Water,Water,Water,Forest,Grassland
1370,Bareland,Forest,Water,Non_Water,Water,Water,Forest,Bareland
1371,Bareland,Forest,Water,Non_Water,Water,Water,Forest,Forest
1372,Bareland,Forest,Water,Water,Water,Bareland,Wetland,Grassland
1373,Bareland,Forest,Water,Water,Water,Bareland,Wetland,Bareland
1374,Bareland,Forest,Water,Water,Water,Bareland,Water,Bareland
1375,Bareland,Forest,Water,Water,Water,Bareland,Forest,Grassland
1376,Bareland,Forest,Water,Water,Water,Bareland,Forest,Bareland
1377,Bareland,Forest,Water,Water,Water,Water,Grassland,Bareland
1378,Bareland,Forest,Water,Water,Water,Water,Wetland,Water
1379,Bareland,Forest,Water,Water,Water,Water,Water,Grassland
1380,Bareland,Forest,Water,Water,Water,Water,Water,Water
1381,Bareland,Forest,Water,Water,Water,Water,Forest,Grassland
1382,Bareland,Forest,Water,Water,Water,Water,Forest,Forest
1383,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1384,Bareland,Forest,Forest,Water,Non_Wetland,Water,Grassland,Forest
1385,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1386,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1387,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1388,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1389,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1390,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1391,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1392,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1393,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1394,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1395,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1396,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1397,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Forest
1398,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Forest
1399,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
1400,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1401,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1402,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1403,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1404,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1405,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1406,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1407,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1408,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1409,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1410,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1411,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1412,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1413,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1414,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1415,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
1416,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1417,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1418,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1419,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1420,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1421,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
1422,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1423,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
1424,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1425,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
1426,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
1427,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
1428,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
1429,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1430,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1431,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
1432,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1433,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1434,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1435,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1436,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
1437,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1438,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1439,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1440,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1441,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
1442,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1443,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1444,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1445,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
1446,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
1447,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1448,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
1449,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1450,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
1451,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1452,Water,NULL,Water,NULL,Water,Grassland,Grassland,Water
1453,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1454,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1455,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
1456,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
1457,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
1458,Water,NULL,Water,NULL,Water,Water,Water,Grassland
1459,Water,NULL,Water,Non_Water,Water,Water,Water,Bareland
1460,Water,NULL,Water,Water,Water,NULL,Water,Forest
1461,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1462,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
1463,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
1464,Water,NULL,Water,Water,Water,Water,Water,Grassland
1465,Water,NULL,Water,Water,Water,Water,Water,Water
1466,Water,NULL,Water,Water,Water,Forest,Forest,Grassland
1467,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1468,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1469,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1470,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1471,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1472,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1473,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1474,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1475,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1476,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1477,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1478,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1479,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1480,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1481,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1482,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1483,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1484,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1485,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
1486,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1487,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
1488,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1489,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1490,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1491,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1492,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
1493,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1494,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
1495,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1496,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1497,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
