Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKP_M_R
4343,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4344,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4345,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4346,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4347,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4348,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4349,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4350,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4351,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4352,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4353,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4354,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4355,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4356,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4357,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4358,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4359,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4360,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4361,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4362,Bareland,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
4363,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4364,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4365,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4366,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4367,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4368,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4369,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4370,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
4371,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4372,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4373,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4374,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4375,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4376,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
4377,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
4378,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4379,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4380,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
4381,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4382,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4383,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4384,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4385,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4386,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4387,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4388,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4389,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,NULL,Water
4390,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
4391,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4392,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4393,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
4394,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
4395,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
4396,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Forest
4397,Bareland,Bareland,Wetland,NULL,Wetland,Water,NULL,Forest
4398,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
4399,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4400,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4401,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
4402,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4403,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
4404,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Forest
4405,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
4406,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
4407,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
4408,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Grassland
4409,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Bareland
4410,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
4411,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
4412,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
4413,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
4414,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Grassland
4415,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Bareland
4416,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Water
4417,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
4418,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
4419,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
4420,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
4421,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
4422,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
4423,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4424,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4425,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4426,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4427,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
4428,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
4429,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4430,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4431,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4432,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4433,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4434,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
4435,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
4436,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
4437,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4438,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
4439,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
4440,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
4441,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
4442,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
4443,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
4444,Bareland,Bareland,Water,Water,Water,Bareland,NULL,Water
4445,Bareland,Bareland,Water,Water,Water,Water,NULL,Bareland
4446,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
4447,Bareland,Bareland,Water,Water,Water,Water,Water,Water
4448,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,NULL,Forest
4449,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Grassland
4450,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Bareland
4451,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
4452,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4453,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4454,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4455,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4456,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4457,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4458,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4459,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
4460,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
4461,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
4462,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4463,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Water
4464,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4465,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4466,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4467,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4468,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4469,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4470,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4471,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4472,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4473,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
4474,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4475,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
4476,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4477,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4478,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4479,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4480,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4481,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
4482,Bareland,Built-up,Grassland,Water,Non_Wetland,Water,Water,Bareland
4483,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4484,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4485,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4486,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4487,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4488,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4489,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4490,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4491,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4492,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4493,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4494,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4495,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4496,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Water
4497,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
4498,Bareland,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
4499,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
4500,Bareland,Built-up,Wetland,Water,Wetland,Bareland,NULL,Grassland
4501,Bareland,Built-up,Wetland,Water,Wetland,Bareland,NULL,Bareland
4502,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Bareland
4503,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
4504,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
4505,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Built-up
4506,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
4507,Bareland,Built-up,Wetland,Water,Wetland,Water,NULL,Bareland
4508,Bareland,Built-up,Wetland,Water,Wetland,Water,NULL,Water
4509,Bareland,Built-up,Wetland,Water,Wetland,Water,Grassland,Bareland
4510,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
4511,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Bareland
4512,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Water
4513,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4514,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4515,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
4516,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4517,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
4518,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4519,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4520,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4521,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4522,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4523,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4524,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4525,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4526,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4527,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
4528,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4529,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4530,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4531,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4532,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
4533,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Grassland,Water
4534,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
4535,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
4536,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Water
4537,Bareland,Built-up,Built-up,Water,Non_Wetland,Water,Water,Bareland
4538,Bareland,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
4539,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4540,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4541,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4542,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4543,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4544,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4545,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
4546,Bareland,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4547,Bareland,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4548,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4549,Bareland,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
4550,Bareland,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
4551,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
4552,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
4553,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4554,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4555,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4556,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4557,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4558,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
4559,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4560,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
4561,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
4562,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
4563,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
4564,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4565,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4566,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4567,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4568,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
4569,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4570,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4571,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4572,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4573,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4574,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Bareland
4575,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Water
4576,Bareland,Water,Grassland,Water,Non_Wetland,Water,NULL,Bareland
4577,Bareland,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
4578,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
4579,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4580,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
4581,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
4582,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
4583,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4584,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
4585,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4586,Bareland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4587,Bareland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4588,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,Bareland
4589,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
4590,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
4591,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
4592,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
4593,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
4594,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Water
4595,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Forest
4596,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
4597,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4598,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4599,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
4600,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
4601,Bareland,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
4602,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4603,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4604,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4605,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4606,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4607,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4608,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
4609,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
4610,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
4611,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4612,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
4613,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
4614,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
4615,Bareland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4616,Bareland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4617,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4618,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
4619,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
4620,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
4621,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
4622,Bareland,Water,Wetland,Water,Wetland,Grassland,NULL,Bareland
4623,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
4624,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
4625,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Water
4626,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
4627,Bareland,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
4628,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4629,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
4630,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
4631,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
4632,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Bareland
4633,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
4634,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Forest
4635,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
4636,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
4637,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Water
4638,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Forest
4639,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
4640,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
4641,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
4642,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
4643,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
4644,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
4645,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
4646,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
4647,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4648,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4649,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4650,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4651,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
4652,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4653,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4654,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
4655,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
4656,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
4657,Bareland,Water,Built-up,Water,Non_Wetland,Water,NULL,Bareland
