Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHE_M_R
1807,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1808,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1809,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1810,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1811,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1812,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1813,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1814,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1815,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1816,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1817,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1818,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1819,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1820,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1821,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1822,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1823,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1824,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1825,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1826,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1827,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1828,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1829,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1830,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1831,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1832,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1833,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1834,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1835,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1836,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1837,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1838,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1839,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1840,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1841,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1842,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1843,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1844,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1845,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1847,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1848,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1849,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1850,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1851,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1852,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1853,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1854,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1855,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1856,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1857,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1858,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1859,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1860,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1861,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1862,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1863,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1865,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1866,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1867,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1868,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1869,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1870,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1871,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1872,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1873,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1874,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1875,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1876,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1877,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1878,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1879,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1880,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1881,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1882,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1883,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1884,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1885,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1886,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1887,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1888,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1889,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1890,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1891,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1892,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1893,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1894,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1895,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1896,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1897,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1898,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1899,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1900,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1901,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1902,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1903,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1904,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1905,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1906,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1907,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1908,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1909,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1910,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1911,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1912,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1913,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1914,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1915,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1916,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1917,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1918,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1919,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1920,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1921,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1922,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1923,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1924,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1925,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1926,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1927,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1928,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1929,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1930,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1931,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1932,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1933,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1934,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1935,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1936,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1937,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1938,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1939,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1940,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1941,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1942,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1943,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1944,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1945,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1946,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1947,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1948,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1949,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1950,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1951,Water,Water,Water,NULL,Water,NULL,NULL,Water
1952,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1953,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1954,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1955,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1956,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1957,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1958,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1959,Water,Water,Water,Water,Water,NULL,NULL,NULL
1960,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1961,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1962,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1963,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1964,Water,Water,Water,Water,Water,NULL,NULL,Water
1965,Water,Water,Water,Water,Water,NULL,NULL,Forest
1966,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1967,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1969,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1970,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1971,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1972,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1973,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1974,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1975,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1976,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1977,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1978,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
1979,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1980,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1981,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1982,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1983,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1984,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1985,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1986,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1987,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1988,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1989,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1991,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1992,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1993,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1994,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1996,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1997,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1998,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1999,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2000,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2001,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2002,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2003,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2004,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2005,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2006,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2007,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2008,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2009,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2010,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2011,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2012,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2013,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2014,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2015,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2016,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2017,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2018,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
2019,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2020,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2021,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2022,Water,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2023,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2024,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2025,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2026,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2027,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2028,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
2029,Water,Forest,Water,Water,Water,NULL,NULL,Water
2030,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2031,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2032,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2033,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2034,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2035,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2036,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2037,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2038,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2039,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2040,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2041,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2042,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2043,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2044,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2045,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2046,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2047,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2048,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2049,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2050,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2051,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2052,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2053,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2054,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2056,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2057,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2058,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2059,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2060,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2061,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2062,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2063,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2064,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2065,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2066,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2067,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2068,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2069,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2070,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2071,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2072,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2073,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2074,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2075,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2076,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2077,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2078,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2079,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2080,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2082,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2083,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2084,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2085,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2086,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2087,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2088,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2089,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2090,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2091,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2092,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2093,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2094,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2095,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2096,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2097,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2098,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2099,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2100,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2101,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2102,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2103,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2104,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2105,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2106,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2107,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2108,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2109,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2110,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2111,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2112,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2113,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2114,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2115,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2116,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2117,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2118,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2119,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2120,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2121,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2122,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2123,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Cropland
2124,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2125,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
2126,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2127,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2128,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
2129,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Wetland
2130,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
2131,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
2132,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2133,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2134,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2135,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2136,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2137,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2138,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2139,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2140,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2141,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2142,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
