Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R
13851,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13852,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
13853,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
13854,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
13855,Wetland,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
13856,Wetland,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
13857,Wetland,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13858,Wetland,Water,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13859,Wetland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
13860,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
13861,Wetland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
13862,Wetland,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13863,Wetland,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13864,Wetland,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
13865,Wetland,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13866,Wetland,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13867,Wetland,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Water
13868,Wetland,Water,Built-up,Non_Water,Non_Wetland,Built-up,Water,Grassland
13869,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Grassland
13870,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Water
13871,Wetland,Water,Built-up,Water,Non_Wetland,NULL,Shrubland,Grassland
13872,Wetland,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Grassland
13873,Wetland,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Water
13874,Wetland,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
13875,Wetland,Water,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
13876,Wetland,Water,Built-up,Water,Non_Wetland,Water,Grassland,Water
13877,Wetland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
13878,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
13879,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
13880,Wetland,Water,Water,NULL,Water,NULL,Shrubland,Wetland
13881,Wetland,Water,Water,NULL,Water,NULL,Shrubland,Water
13882,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
13883,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Water
13884,Wetland,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
13885,Wetland,Water,Water,NULL,Water,Shrubland,Water,Wetland
13886,Wetland,Water,Water,NULL,Water,Shrubland,Water,Water
13887,Wetland,Water,Water,NULL,Water,Water,NULL,Grassland
13888,Wetland,Water,Water,NULL,Water,Water,NULL,Wetland
13889,Wetland,Water,Water,NULL,Water,Water,Shrubland,Grassland
13890,Wetland,Water,Water,NULL,Water,Water,Shrubland,Wetland
13891,Wetland,Water,Water,NULL,Water,Water,Shrubland,Water
13892,Wetland,Water,Water,NULL,Water,Water,Shrubland,Forest
13893,Wetland,Water,Water,NULL,Water,Water,Water,Grassland
13894,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
13895,Wetland,Water,Water,NULL,Water,Water,Water,Water
13896,Wetland,Water,Water,NULL,Water,Water,Water,Forest
13897,Wetland,Water,Water,NULL,Water,Forest,Shrubland,Forest
13898,Wetland,Water,Water,Non_Water,Water,NULL,Shrubland,Grassland
13899,Wetland,Water,Water,Non_Water,Water,NULL,Shrubland,Wetland
13900,Wetland,Water,Water,Non_Water,Water,NULL,Water,Wetland
13901,Wetland,Water,Water,Non_Water,Water,Shrubland,NULL,Wetland
13902,Wetland,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
13903,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
13904,Wetland,Water,Water,Non_Water,Water,Water,NULL,Wetland
13905,Wetland,Water,Water,Non_Water,Water,Water,Shrubland,Wetland
13906,Wetland,Water,Water,Non_Water,Water,Water,Shrubland,Water
13907,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
13908,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
13909,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
13910,Wetland,Water,Water,Non_Water,Water,Water,Water,Forest
13911,Wetland,Water,Water,Non_Water,Water,Forest,Shrubland,Grassland
13912,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
13913,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
13914,Wetland,Water,Water,Water,Water,NULL,NULL,Water
13915,Wetland,Water,Water,Water,Water,NULL,Shrubland,Grassland
13916,Wetland,Water,Water,Water,Water,NULL,Shrubland,Wetland
13917,Wetland,Water,Water,Water,Water,NULL,Shrubland,Water
13918,Wetland,Water,Water,Water,Water,NULL,Grassland,Water
13919,Wetland,Water,Water,Water,Water,NULL,Water,Grassland
13920,Wetland,Water,Water,Water,Water,NULL,Water,Wetland
13921,Wetland,Water,Water,Water,Water,NULL,Water,Water
13922,Wetland,Water,Water,Water,Water,NULL,Water,Forest
13923,Wetland,Water,Water,Water,Water,Shrubland,NULL,Grassland
13924,Wetland,Water,Water,Water,Water,Shrubland,NULL,Wetland
13925,Wetland,Water,Water,Water,Water,Shrubland,NULL,Water
13926,Wetland,Water,Water,Water,Water,Shrubland,NULL,Forest
13927,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
13928,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
13929,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Water
13930,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Forest
13931,Wetland,Water,Water,Water,Water,Shrubland,Grassland,Wetland
13932,Wetland,Water,Water,Water,Water,Shrubland,Water,Grassland
13933,Wetland,Water,Water,Water,Water,Shrubland,Water,Wetland
13934,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
13935,Wetland,Water,Water,Water,Water,Grassland,NULL,Water
13936,Wetland,Water,Water,Water,Water,Cropland,NULL,Wetland
13937,Wetland,Water,Water,Water,Water,Built-up,Built-up,Grassland
13938,Wetland,Water,Water,Water,Water,Built-up,Built-up,Water
13939,Wetland,Water,Water,Water,Water,Water,NULL,Grassland
13940,Wetland,Water,Water,Water,Water,Water,NULL,Wetland
13941,Wetland,Water,Water,Water,Water,Water,NULL,Water
13942,Wetland,Water,Water,Water,Water,Water,NULL,Forest
13943,Wetland,Water,Water,Water,Water,Water,Shrubland,Grassland
13944,Wetland,Water,Water,Water,Water,Water,Shrubland,Wetland
13945,Wetland,Water,Water,Water,Water,Water,Shrubland,Water
13946,Wetland,Water,Water,Water,Water,Water,Built-up,Water
13947,Wetland,Water,Water,Water,Water,Water,Water,Grassland
13948,Wetland,Water,Water,Water,Water,Water,Water,Wetland
13949,Wetland,Water,Water,Water,Water,Water,Water,Water
13950,Wetland,Water,Water,Water,Water,Water,Water,Forest
13951,Wetland,Water,Water,Water,Water,Water,Forest,Wetland
13952,Wetland,Water,Water,Water,Water,Forest,Shrubland,Grassland
13953,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13954,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
13955,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
13956,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13957,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13958,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13959,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
13960,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
13961,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
13962,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13963,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13964,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
13965,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
13966,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
13967,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13968,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13969,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
13970,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13971,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13972,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13973,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13974,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13975,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13976,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
13977,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13978,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13979,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13980,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
13981,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
13982,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
13983,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
13984,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
13985,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13986,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13987,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
13988,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13989,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13990,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
13991,Wetland,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13992,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
13993,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Cropland
13994,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
13995,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
13996,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
13997,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
13998,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
13999,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
14000,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
14001,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
14002,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
14003,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
14004,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
14005,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
14006,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
14007,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
14008,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
14009,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
14010,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
14011,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14012,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
14013,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
14014,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
14015,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
14016,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
14017,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
14018,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14019,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
14020,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
14021,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14022,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
14023,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
14024,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
14025,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14026,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14027,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
14028,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14029,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14030,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
14031,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14032,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
14033,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14034,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
14035,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14036,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14037,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
14038,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
14039,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14040,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
14041,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14042,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14043,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14044,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
14045,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland,Shrubland,Wetland
14046,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
14047,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
14048,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
14049,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
14050,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
14051,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
14052,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
14053,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
14054,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
14055,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
14056,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
14057,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
14058,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
14059,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
14060,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
14061,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
14062,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
14063,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
14064,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
14065,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14066,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
14067,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
14068,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
14069,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
14070,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
14071,Wetland,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
14072,Wetland,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
14073,Wetland,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
14074,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
14075,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water,Water
14076,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
14077,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
14078,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
14079,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14080,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
14081,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
14082,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
14083,Wetland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
14084,Wetland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
14085,Wetland,Water,Forest,Water,Non_Wetland,Cropland,Water,Grassland
14086,Wetland,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
14087,Wetland,Water,Forest,Water,Non_Wetland,Water,NULL,Water
14088,Wetland,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
14089,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
14090,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
14091,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
14092,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
14093,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
14094,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
14095,Wetland,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
14096,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14097,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
14098,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
14099,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
14100,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
14101,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
14102,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
14103,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14104,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14105,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14106,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14107,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14108,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
14109,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
14110,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
14111,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14112,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
14113,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
14114,Wetland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
14115,Wetland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
14116,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
14117,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14118,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14119,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
14120,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14121,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
14122,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14123,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14124,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14125,Wetland,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
14126,Wetland,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
14127,Wetland,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14128,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14129,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14130,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
14131,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14132,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14133,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14134,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14135,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14136,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14137,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14138,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14139,Wetland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14140,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14141,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14142,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
14143,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14144,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14145,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
14146,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14147,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14148,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
14149,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14150,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14151,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14152,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14153,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14154,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14155,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
14156,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14157,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14158,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14159,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14160,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14161,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14162,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14163,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14164,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14165,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14166,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
14167,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
14168,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14169,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14170,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14171,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
