Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEG_M_R
3139,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3140,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
3141,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3142,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
3143,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3144,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
3145,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
3146,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
3147,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
3148,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
3149,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
3150,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3151,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
3152,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3153,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3154,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3155,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3156,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Cropland
3157,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3158,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
3159,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3160,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
3161,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3162,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
3163,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3164,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3165,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
3166,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3167,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Cropland
3168,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
3169,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3170,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Cropland
3171,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
3172,Grassland,Wetland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
3173,Grassland,Wetland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Wetland
3174,Grassland,Wetland,Shrubland,Water,Non_Wetland,Cropland,Water,Grassland
3175,Grassland,Wetland,Shrubland,Water,Non_Wetland,Cropland,Water,Wetland
3176,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3177,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Cropland
3178,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3179,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3180,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3181,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
3182,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3183,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Cropland
3184,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3185,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3186,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
3187,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3188,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
3189,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3190,Grassland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3191,Grassland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3192,Grassland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
3193,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3194,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3195,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3196,Grassland,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3197,Grassland,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
3198,Grassland,Wetland,Grassland,NULL,Non_Wetland,Cropland,Water,Wetland
3199,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3200,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
3201,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3202,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3203,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3204,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3205,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Cropland
3206,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
3207,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Water
3208,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3209,Grassland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3210,Grassland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3211,Grassland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3212,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3213,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
3214,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3215,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3216,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
3217,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
3218,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
3219,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
3220,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Water,Wetland
3221,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3222,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
3223,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3224,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3225,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3226,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3227,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Cropland
3228,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3229,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
3230,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
3231,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3232,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3233,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
3234,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3235,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
3236,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Wetland
3237,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Water
3238,Grassland,Wetland,Grassland,Water,Non_Wetland,Cropland,Wetland,Grassland
3239,Grassland,Wetland,Grassland,Water,Non_Wetland,Cropland,Wetland,Cropland
3240,Grassland,Wetland,Grassland,Water,Non_Wetland,Cropland,Water,Wetland
3241,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3242,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Cropland
3243,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3244,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
3245,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3246,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Cropland
3247,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
3248,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Water
3249,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
3250,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3251,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3252,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
3253,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3254,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
3255,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
3256,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3257,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3258,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
3259,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3260,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Water
3261,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3262,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3263,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Cropland
3264,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
3265,Grassland,Wetland,Wetland,NULL,Wetland,Cropland,Grassland,Forest
3266,Grassland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
3267,Grassland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
3268,Grassland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
3269,Grassland,Wetland,Wetland,NULL,Wetland,Cropland,Water,Grassland
3270,Grassland,Wetland,Wetland,NULL,Wetland,Cropland,Water,Wetland
3271,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3272,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3273,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3274,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
3275,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3276,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3277,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3278,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3279,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3280,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Cropland
3281,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3282,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
3283,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
3284,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3285,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3286,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3287,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
3288,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
3289,Grassland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
3290,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3291,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3292,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
3293,Grassland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3294,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
3295,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3296,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
3297,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
3298,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
3299,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
3300,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
3301,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3302,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3303,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3304,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3305,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3306,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3307,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
3308,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
3309,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3310,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
3311,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3312,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3313,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3314,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3315,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
3316,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3317,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
3318,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
3319,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
3320,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
3321,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
3322,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
3323,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Water
3324,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3325,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3326,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
3327,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3328,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3329,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3330,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3331,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Cropland
3332,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3333,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
3334,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3335,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3336,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3337,Grassland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
3338,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3339,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3340,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
3341,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3342,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
3343,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3344,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
3345,Grassland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
3346,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
3347,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
3348,Grassland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
3349,Grassland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
3350,Grassland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
3351,Grassland,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
3352,Grassland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
3353,Grassland,Wetland,Wetland,Water,Wetland,NULL,Water,Water
3354,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3355,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Cropland
3356,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3357,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
3358,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
3359,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Cropland
3360,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
3361,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
3362,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Grassland
3363,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Cropland
3364,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
3365,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Water
3366,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Water,Grassland
3367,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
3368,Grassland,Wetland,Wetland,Water,Wetland,Cropland,Water,Water
3369,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3370,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
3371,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3372,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
3373,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
3374,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3375,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3376,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Cropland
3377,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3378,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
3379,Grassland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
3380,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3381,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Cropland
3382,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3383,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
3384,Grassland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
3385,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3386,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Cropland
3387,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3388,Grassland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
3389,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3390,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Cropland
3391,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3392,Grassland,Wetland,Wetland,Water,Wetland,Water,Water,Water
3393,Grassland,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
3394,Grassland,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
3395,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3396,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3397,Grassland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3398,Grassland,Wetland,Water,NULL,Water,NULL,Water,Water
3399,Grassland,Wetland,Water,NULL,Water,Grassland,Wetland,Wetland
3400,Grassland,Wetland,Water,NULL,Water,Grassland,Water,Wetland
3401,Grassland,Wetland,Water,NULL,Water,Cropland,Water,Wetland
3402,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
3403,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
3404,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Water
3405,Grassland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
3406,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
3407,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Cropland
3408,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
3409,Grassland,Wetland,Water,NULL,Water,Wetland,Water,Water
3410,Grassland,Wetland,Water,NULL,Water,Bareland,Wetland,Grassland
3411,Grassland,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
3412,Grassland,Wetland,Water,NULL,Water,Water,Wetland,Cropland
3413,Grassland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
3414,Grassland,Wetland,Water,NULL,Water,Water,Wetland,Water
3415,Grassland,Wetland,Water,NULL,Water,Water,Water,Wetland
3416,Grassland,Wetland,Water,NULL,Water,Water,Water,Water
3417,Grassland,Wetland,Water,Non_Water,Water,NULL,Wetland,Wetland
3418,Grassland,Wetland,Water,Non_Water,Water,NULL,Wetland,Water
3419,Grassland,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
3420,Grassland,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
3421,Grassland,Wetland,Water,Non_Water,Water,NULL,Water,Water
3422,Grassland,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
3423,Grassland,Wetland,Water,Non_Water,Water,Grassland,Wetland,Wetland
3424,Grassland,Wetland,Water,Non_Water,Water,Cropland,Wetland,Wetland
3425,Grassland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
3426,Grassland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
3427,Grassland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
3428,Grassland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
3429,Grassland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
3430,Grassland,Wetland,Water,Non_Water,Water,Wetland,Water,Water
3431,Grassland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
3432,Grassland,Wetland,Water,Non_Water,Water,Water,Wetland,Water
3433,Grassland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3434,Grassland,Wetland,Water,Non_Water,Water,Water,Water,Water
3435,Grassland,Wetland,Water,Water,Water,NULL,Wetland,Wetland
3436,Grassland,Wetland,Water,Water,Water,NULL,Wetland,Water
3437,Grassland,Wetland,Water,Water,Water,NULL,Water,Wetland
3438,Grassland,Wetland,Water,Water,Water,NULL,Water,Water
3439,Grassland,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
3440,Grassland,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
3441,Grassland,Wetland,Water,Water,Water,Grassland,Wetland,Water
3442,Grassland,Wetland,Water,Water,Water,Grassland,Water,Wetland
3443,Grassland,Wetland,Water,Water,Water,Grassland,Water,Water
3444,Grassland,Wetland,Water,Water,Water,Cropland,Wetland,Wetland
