Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGL_M_R
7314,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7315,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7316,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7317,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7318,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7319,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7320,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
7321,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7322,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7323,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7324,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7325,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7326,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7327,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7328,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7329,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7330,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7331,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7332,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7333,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7334,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7335,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7336,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
7337,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,Grassland,Cropland
7338,Cropland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7339,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
7340,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7341,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
7342,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7343,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7344,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7345,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
7346,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7347,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7348,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7349,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
7350,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7351,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7352,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7353,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7354,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7355,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
7356,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7357,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7358,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7359,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7360,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7361,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
7362,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
7363,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
7364,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7365,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
7366,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7367,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7368,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7369,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7370,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7371,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7372,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7373,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7374,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7375,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7376,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7377,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
7378,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7379,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7380,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7381,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7382,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
7383,Cropland,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
7384,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
7385,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Bareland
7386,Cropland,Cropland,Water,NULL,Water,Grassland,Shrubland,Grassland
7387,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
7388,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Bareland
7389,Cropland,Cropland,Water,NULL,Water,Grassland,Forest,Grassland
7390,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,NULL
7391,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
7392,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
7393,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
7394,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Forest
7395,Cropland,Cropland,Water,NULL,Water,Cropland,Shrubland,Grassland
7396,Cropland,Cropland,Water,NULL,Water,Cropland,Shrubland,Cropland
7397,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Grassland
7398,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Cropland
7399,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Bareland
7400,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Forest
7401,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
7402,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
7403,Cropland,Cropland,Water,NULL,Water,Bareland,Shrubland,Bareland
7404,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
7405,Cropland,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
7406,Cropland,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
7407,Cropland,Cropland,Water,NULL,Water,Bareland,Water,Bareland
7408,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7409,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7410,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7411,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7412,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7413,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7414,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7415,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7416,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7417,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7418,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7419,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7420,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7421,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
7422,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7423,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7424,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7425,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7426,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7427,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7428,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7429,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7430,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7431,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7432,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7433,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7434,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7435,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7436,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7437,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7438,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7439,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7440,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7441,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7442,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7443,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7444,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7445,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7446,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7447,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7448,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7449,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7450,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7451,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
7452,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7453,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7454,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
7455,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7456,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7457,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7458,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7459,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7460,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7461,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7462,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7463,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
7464,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7465,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
7466,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7467,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7468,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
7469,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
7470,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7471,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
7472,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
7473,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7474,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
7475,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
7476,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7477,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7478,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7479,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7480,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7481,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7482,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7483,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7484,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7485,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7486,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7487,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7488,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7489,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7490,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7491,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7492,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7493,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
7494,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7495,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7496,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7497,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7498,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
7499,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7500,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7501,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7502,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7503,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7504,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7505,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7506,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
7507,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7508,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7509,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7510,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7511,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7512,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7513,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7514,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7515,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
7516,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
7517,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,Forest,Forest
7518,Cropland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7519,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7520,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7521,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7522,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7523,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7524,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7525,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7526,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7527,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7528,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7529,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
7530,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7531,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7532,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7533,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7534,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7535,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
7536,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
7537,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7538,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7539,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7540,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7541,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7542,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7543,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7544,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
7545,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7546,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
7547,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7548,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7549,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7550,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7551,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7552,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7553,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7554,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7555,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7556,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7557,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7558,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7559,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
7560,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7561,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7562,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
7563,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
7564,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7565,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7566,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7567,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
7568,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7569,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7570,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7571,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7572,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7573,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7574,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7575,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7576,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7577,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7578,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7579,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7580,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7581,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7582,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7583,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7584,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7585,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7586,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7587,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7588,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7589,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7590,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7591,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7592,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7593,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7594,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7595,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7596,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7597,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7598,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7599,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7600,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7601,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7602,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7603,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7604,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7605,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7606,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7607,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
7608,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7609,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
7610,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7611,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7612,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7613,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7614,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7615,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7616,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7617,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7618,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7619,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
