Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYE_M_R
6796,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
6797,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
6798,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
6799,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6800,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6801,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
6802,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6803,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6804,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6805,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6806,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
6807,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
6808,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6809,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6810,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
6811,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6812,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6813,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6814,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6815,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6816,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6817,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6818,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6819,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6820,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
6821,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6822,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6823,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6824,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6825,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
6826,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
6827,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
6828,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Cropland
6829,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
6830,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
6831,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6832,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
6833,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
6834,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
6835,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6836,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6837,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
6838,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
6839,Water,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Water
6840,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
6841,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
6842,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
6843,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6844,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6845,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
6846,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
6847,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
6848,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
6849,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
6850,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6851,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
6852,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
6853,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6854,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
6855,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
6856,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
6857,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6858,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
6859,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
6860,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
6861,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6862,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
6863,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
6864,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Water
6865,Water,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
6866,Water,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
6867,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6868,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
6869,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
6870,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Water
6871,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
6872,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
6873,Water,NULL,Water,NULL,Water,Shrubland,Water,Water
6874,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
6875,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6876,Water,NULL,Water,NULL,Water,Grassland,Water,Water
6877,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
6878,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
6879,Water,NULL,Water,NULL,Water,Bareland,Water,Water
6880,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
6881,Water,NULL,Water,NULL,Water,Water,Shrubland,Grassland
6882,Water,NULL,Water,NULL,Water,Water,Shrubland,Water
6883,Water,NULL,Water,NULL,Water,Water,Grassland,Water
6884,Water,NULL,Water,NULL,Water,Water,Water,Grassland
6885,Water,NULL,Water,NULL,Water,Water,Water,Wetland
6886,Water,NULL,Water,NULL,Water,Water,Water,Water
6887,Water,NULL,Water,NULL,Water,Forest,Shrubland,Water
6888,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
6889,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
6890,Water,NULL,Water,Non_Water,Water,Grassland,Shrubland,Grassland
6891,Water,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
6892,Water,NULL,Water,Non_Water,Water,Wetland,Shrubland,Grassland
6893,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
6894,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Wetland
6895,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
6896,Water,NULL,Water,Non_Water,Water,Water,Water,Water
6897,Water,NULL,Water,Water,Water,NULL,Water,Grassland
6898,Water,NULL,Water,Water,Water,NULL,Water,Water
6899,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Water
6900,Water,NULL,Water,Water,Water,Shrubland,Grassland,Water
6901,Water,NULL,Water,Water,Water,Shrubland,Water,Water
6902,Water,NULL,Water,Water,Water,Grassland,Water,Water
6903,Water,NULL,Water,Water,Water,Bareland,Water,Water
6904,Water,NULL,Water,Water,Water,Water,Shrubland,Water
6905,Water,NULL,Water,Water,Water,Water,Grassland,Water
6906,Water,NULL,Water,Water,Water,Water,Wetland,Water
6907,Water,NULL,Water,Water,Water,Water,Water,Water
6908,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6909,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6910,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6911,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6912,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6913,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6914,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6915,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
6916,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
6917,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6918,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6919,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6920,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
6921,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
6922,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6923,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
6924,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
6925,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
6926,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
6927,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
6928,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
6929,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6930,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
6931,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Water
6932,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
6933,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6934,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
6935,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
6936,Water,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Water
6937,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6938,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
6939,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
6940,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
6941,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
6942,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
6943,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Water
6944,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6945,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6946,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
6947,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6948,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6949,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
6950,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6951,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6952,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6953,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6954,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6955,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6956,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6957,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6958,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
6959,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6960,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6961,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
6962,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6963,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
6964,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6965,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6966,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
6967,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
6968,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
6969,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
6970,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
6971,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6972,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
6973,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
6974,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
6975,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
6976,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6977,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
6978,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
6979,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
6980,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
6981,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
6982,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Water
6983,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
6984,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
6985,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
6986,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6987,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6988,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6989,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6990,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6991,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6992,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6993,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6994,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
6995,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
6996,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6997,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6998,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6999,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
7000,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7001,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
7002,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7003,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7004,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7005,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
7006,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
7007,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
7008,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
7009,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
7010,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7011,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7012,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Water
7013,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
7014,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
7015,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
7016,Water,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Water
7017,Water,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Water
7018,Water,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
7019,Water,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
7020,Water,Cropland,Wetland,Water,Wetland,Water,NULL,Water
7021,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
7022,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Water
7023,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
7024,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
7025,Water,Cropland,Water,NULL,Water,Shrubland,Shrubland,Water
7026,Water,Cropland,Water,NULL,Water,Shrubland,Water,Grassland
7027,Water,Cropland,Water,NULL,Water,Grassland,Water,Water
7028,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Water
7029,Water,Cropland,Water,NULL,Water,Water,NULL,Water
7030,Water,Cropland,Water,NULL,Water,Water,Shrubland,Bareland
7031,Water,Cropland,Water,NULL,Water,Water,Shrubland,Water
7032,Water,Cropland,Water,NULL,Water,Water,Water,Water
7033,Water,Cropland,Water,Non_Water,Water,Water,Shrubland,Water
7034,Water,Cropland,Water,Non_Water,Water,Water,Grassland,Grassland
7035,Water,Cropland,Water,Non_Water,Water,Water,Grassland,Water
7036,Water,Cropland,Water,Non_Water,Water,Water,Water,Water
7037,Water,Cropland,Water,Water,Water,NULL,Grassland,Water
7038,Water,Cropland,Water,Water,Water,NULL,Water,Water
7039,Water,Cropland,Water,Water,Water,Shrubland,Shrubland,Water
7040,Water,Cropland,Water,Water,Water,Shrubland,Grassland,Water
7041,Water,Cropland,Water,Water,Water,Shrubland,Water,Grassland
7042,Water,Cropland,Water,Water,Water,Shrubland,Water,Water
7043,Water,Cropland,Water,Water,Water,Grassland,NULL,Water
7044,Water,Cropland,Water,Water,Water,Grassland,Shrubland,Water
7045,Water,Cropland,Water,Water,Water,Grassland,Grassland,Water
7046,Water,Cropland,Water,Water,Water,Grassland,Water,Water
7047,Water,Cropland,Water,Water,Water,Water,NULL,Water
7048,Water,Cropland,Water,Water,Water,Water,Shrubland,Water
7049,Water,Cropland,Water,Water,Water,Water,Water,Water
7050,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7051,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7052,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7053,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
7054,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7055,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,NULL
7056,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
7057,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7058,Water,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Water
7059,Water,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Water
7060,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
7061,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7062,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7063,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
7064,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7065,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
7066,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
7067,Water,Wetland,Water,NULL,Water,Water,Water,Water
7068,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
7069,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
7070,Water,Wetland,Water,Water,Water,Water,Water,Wetland
7071,Water,Wetland,Water,Water,Water,Water,Water,Water
7072,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
7073,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
7074,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
7075,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7076,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7077,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7078,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7079,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7080,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
7081,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7082,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7083,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
7084,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
7085,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
7086,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
7087,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
7088,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
7089,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7090,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
7091,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
7092,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7093,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7094,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
7095,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7096,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
7097,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
7098,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
7099,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
7100,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
7101,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
7102,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
7103,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
7104,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7105,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7106,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
7107,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
7108,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7109,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
7110,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7111,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
7112,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7113,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
7114,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
7115,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7116,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7117,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
7118,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7119,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
7120,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
7121,Water,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
7122,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
7123,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
7124,Water,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
7125,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
7126,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
7127,Water,Water,NULL,Water,Non_Wetland,Water,Water,NULL
7128,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
7129,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
7130,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7131,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
7132,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
7133,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7134,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7135,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7136,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
7137,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7138,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7139,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7140,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7141,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7142,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
