Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYP_M_R
1805,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1806,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1807,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1808,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1809,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1810,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1811,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1812,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1813,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1814,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1815,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1816,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1817,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1818,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1819,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1820,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1821,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1822,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1823,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1824,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1825,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1826,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1827,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1828,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1829,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1830,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1831,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
1832,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1833,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1834,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1835,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1836,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1837,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1838,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1839,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1840,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1841,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
1842,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
1843,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1844,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1845,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
1846,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
1847,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1848,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1849,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
1850,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1851,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1852,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1853,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1854,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1855,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1856,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1857,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1858,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1859,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1860,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1861,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1862,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1863,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1864,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1865,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1866,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1867,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1868,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1869,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1870,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
1871,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1872,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1873,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1874,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1875,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1876,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1877,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1878,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1879,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1880,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1881,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
1882,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
1883,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1884,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1885,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1886,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1887,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1888,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1889,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1890,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1891,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1892,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1893,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1894,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1895,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1896,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1897,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1898,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1899,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1900,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1901,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1902,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1903,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1904,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1905,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1906,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1907,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1908,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1909,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1910,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1911,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1912,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1913,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1914,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1915,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1916,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1917,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1918,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1919,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1920,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1921,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1922,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1923,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1924,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1925,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1926,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1927,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
1928,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1929,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1930,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
1931,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1932,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1933,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1934,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1935,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1936,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1937,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1938,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
1939,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1940,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1941,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1942,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1943,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1944,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1945,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
1946,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1947,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1948,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1949,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
1950,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1951,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
1952,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1953,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1954,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1955,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
1956,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1957,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1958,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1959,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
1960,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1961,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1962,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
1963,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1964,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1965,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1966,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1967,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1968,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
1969,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1970,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
1971,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1972,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1973,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1974,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1975,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
1976,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1977,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
1978,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1979,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1980,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1981,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1982,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1983,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1984,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1985,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1986,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1987,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1988,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1989,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1990,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1991,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1992,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1993,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
1994,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1995,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
1996,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
1997,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1998,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
1999,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2000,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2001,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2002,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2003,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2004,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2005,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2006,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2007,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2008,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2009,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
2010,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
2011,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2012,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2013,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2014,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2015,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2016,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2017,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2018,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2019,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2020,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2021,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2022,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2023,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2024,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2025,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2026,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2027,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2028,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2029,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2030,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2031,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2032,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2033,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2034,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2035,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2036,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2037,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2038,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2039,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
2040,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2041,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2042,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2043,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2044,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2045,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2046,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2047,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2048,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
2049,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2050,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
2051,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2052,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2053,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2054,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2055,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2056,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2057,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2058,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
2059,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2060,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2061,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
2062,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2063,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2064,Forest,Forest,Water,NULL,Water,Water,Water,Water
2065,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2066,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2067,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2068,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2069,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
2070,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2071,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2072,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2073,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2074,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2075,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2076,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2077,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2078,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
2079,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2080,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2081,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2082,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2083,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2084,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2085,Forest,Forest,Water,Water,Water,NULL,Water,Water
2086,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2087,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2088,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
2089,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2090,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2091,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2092,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2093,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2094,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2095,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2096,Forest,Forest,Water,Water,Water,Water,Water,Water
2097,Forest,Forest,Water,Water,Water,Water,Water,Forest
2098,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2099,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
2100,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2101,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2102,Forest,Forest,Water,Water,Water,Forest,Water,Water
2103,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2104,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2105,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2106,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2107,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2108,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2109,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2110,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2111,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2112,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2113,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2114,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2115,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2116,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2117,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2118,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2119,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2120,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2121,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2122,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2123,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2124,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2125,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2126,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2127,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2128,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2129,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2130,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2131,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2132,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2133,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2134,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2135,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2136,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2137,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2138,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2139,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2140,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2141,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2142,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2143,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2144,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2145,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2146,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2147,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2148,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2149,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2150,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2151,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2152,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2153,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2154,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2155,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2156,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2157,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
