Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWS_M_R
2107,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2108,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2109,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2110,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2111,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2112,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2113,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2114,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2115,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2116,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2117,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2118,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2119,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2120,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2121,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2122,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2123,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2124,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2125,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2126,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2127,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2128,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2129,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2130,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2131,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2132,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2133,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2134,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2135,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2136,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2137,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2138,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2139,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2140,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2141,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2142,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2143,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2144,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2146,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2147,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2148,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2149,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2150,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2151,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2152,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2153,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2154,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2155,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2156,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2157,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2158,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2159,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2160,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2161,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2162,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2163,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2164,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2165,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2166,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2167,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2168,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2169,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2170,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2171,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2172,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2173,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2174,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2175,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
2176,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2177,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2178,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2179,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2180,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2181,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2182,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2183,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2184,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2185,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2186,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2187,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2188,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2189,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2190,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2191,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2192,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2193,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2194,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2195,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2196,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2197,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2198,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2199,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2200,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2201,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2202,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2203,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2204,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2205,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2206,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2207,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2208,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2209,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2210,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2211,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2212,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2213,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2214,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2215,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2216,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2217,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2218,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2219,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2220,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2221,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2222,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2223,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2224,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2225,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2226,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2227,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2228,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2229,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2230,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2231,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2232,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2233,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2234,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2235,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2236,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2237,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2238,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2239,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2240,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2241,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2242,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2243,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2244,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2245,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2246,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2248,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2249,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2250,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2251,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
