Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNG_M_R
2929,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2930,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2931,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2932,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2933,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2934,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2935,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2936,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2937,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2938,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2939,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
2940,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2941,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2942,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2943,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2944,Water,Cropland,Water,NULL,Water,NULL,NULL,Built-up
2945,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2946,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2947,Water,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
2948,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2949,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2950,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2951,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
2952,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2953,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2954,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2955,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2956,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2957,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2958,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2959,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2960,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2961,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2962,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2963,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2964,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2965,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2966,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2967,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2968,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2969,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2970,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2971,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2972,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2973,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2974,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2975,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2976,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2977,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2978,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2979,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2980,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2981,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2982,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2983,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2984,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2985,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2986,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2987,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2988,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2989,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2990,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2991,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2992,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2993,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2994,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2995,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2996,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2997,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2998,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2999,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3000,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3001,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3002,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3003,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3004,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3005,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3006,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3007,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3008,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3009,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3010,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3011,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3012,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3013,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3014,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3015,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3016,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3017,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3018,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
3019,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3020,Water,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3021,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3022,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
3023,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
3024,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3025,Water,Wetland,Water,Water,Water,NULL,NULL,Water
3026,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
3027,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3028,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3029,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3030,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3031,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3032,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3033,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3034,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3035,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3036,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3037,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3038,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3039,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3040,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3041,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3042,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3043,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3044,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3045,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3046,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3047,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3048,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3049,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3050,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3051,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3052,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3053,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3054,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3055,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3056,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3057,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3058,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3059,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3060,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
3061,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3062,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3063,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3064,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3065,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3066,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3067,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3068,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3069,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3070,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3071,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3072,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3073,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3074,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3075,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3076,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3077,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3078,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3079,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3080,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3081,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3082,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3083,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3084,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3085,Water,Bareland,Water,NULL,Water,NULL,NULL,NULL
3086,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
3087,Water,Bareland,Water,NULL,Water,NULL,NULL,Cropland
3088,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3089,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
3090,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
3091,Water,Bareland,Water,Non_Water,Water,NULL,NULL,NULL
3092,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Cropland
3093,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3094,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3095,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3096,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
3097,Water,Bareland,Water,Water,Water,NULL,NULL,Water
3098,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3099,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3100,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3101,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3102,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3103,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3104,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3105,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3106,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3107,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
3108,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3109,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3110,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3111,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3112,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3113,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3114,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3115,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3116,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3117,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
3118,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3119,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3120,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3121,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3122,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3123,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3124,Water,Built-up,Water,NULL,Water,NULL,NULL,Wetland
3125,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
3126,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
3127,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3128,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3129,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3130,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3131,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3132,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3133,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3134,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3135,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3136,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3137,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3138,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3139,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3140,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3141,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3142,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3143,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3144,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3145,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3146,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3147,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3148,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3149,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3150,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3151,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3152,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3153,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3154,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3155,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3156,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3157,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3158,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3159,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3160,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3161,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3162,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3163,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3164,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3165,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3166,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3167,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3168,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3169,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3170,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3171,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3172,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3173,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3174,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3175,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3176,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3177,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3178,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3179,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3180,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3181,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3182,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3183,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3184,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3185,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3186,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3187,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3188,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3189,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3190,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3191,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3192,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3193,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3194,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3195,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3196,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3197,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3198,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3199,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3200,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3201,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3202,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3203,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3204,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3205,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3206,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3207,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3208,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3209,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3210,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3211,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3212,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3213,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3214,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3215,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3216,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3217,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3218,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3219,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3220,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3221,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3222,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3223,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3224,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
3225,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3226,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3227,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3228,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3229,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
3230,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3231,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
3232,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3233,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3234,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
3235,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3236,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3237,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3238,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3239,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3240,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3241,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3242,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3243,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3244,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3245,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3246,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3247,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3248,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3249,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3250,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3251,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3252,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3253,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3254,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3255,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3256,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3257,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3258,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3259,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3260,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3261,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3262,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3263,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3264,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3265,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3266,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3267,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
3268,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3269,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3270,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
3271,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3272,Water,Water,Water,NULL,Water,NULL,NULL,NULL
3273,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
3274,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
3275,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
3276,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
3277,Water,Water,Water,NULL,Water,NULL,NULL,Built-up
3278,Water,Water,Water,NULL,Water,NULL,NULL,Water
3279,Water,Water,Water,NULL,Water,NULL,NULL,Forest
3280,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
3281,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3282,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
3283,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3284,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3285,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
