Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEK_M_R
4592,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
4593,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
4594,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
4595,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
4596,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
4597,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4598,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
4599,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
4600,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
4601,Water,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
4602,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4603,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4604,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Grassland
4605,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
4606,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
4607,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
4608,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Bareland
4609,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Water
4610,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
4611,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Grassland
4612,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
4613,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Grassland
4614,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Grassland
4615,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Forest
4616,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water,Grassland,Grassland
4617,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4618,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4619,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4620,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4621,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
4622,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4623,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4624,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4625,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
4626,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4627,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4628,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4629,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4630,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4631,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4632,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4633,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
4634,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
4635,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4636,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4637,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
4638,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4639,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4640,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4641,Water,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
4642,Water,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
4643,Water,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
4644,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4645,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4646,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
4647,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
4648,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4649,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
4650,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4651,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4652,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4653,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4654,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4655,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4656,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4657,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4658,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
4659,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
4660,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
4661,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4662,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4663,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4664,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4665,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
4666,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Bareland
4667,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
4668,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
4669,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4670,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4671,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
4672,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
4673,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
4674,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
4675,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
4676,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4677,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
4678,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4679,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4680,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
4681,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
4682,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
4683,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
4684,Water,NULL,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
4685,Water,NULL,Bareland,Water,Non_Wetland,Water,Bareland,Bareland
4686,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
4687,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
4688,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
4689,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
4690,Water,NULL,Bareland,Water,Non_Wetland,Forest,Grassland,Bareland
4691,Water,NULL,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
4692,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4693,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4694,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4695,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4696,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4697,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4698,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
4699,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4700,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4701,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4702,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4703,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4704,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4705,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4706,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
4707,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
4708,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Water
4709,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
4710,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4711,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
4712,Water,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
4713,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4714,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
4715,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
4716,Water,NULL,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4717,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
4718,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
4719,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4720,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
4721,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4722,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
4723,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
4724,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
4725,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4726,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Water
4727,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
4728,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
4729,Water,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
4730,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
4731,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
4732,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
4733,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Forest
4734,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
4735,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4736,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
4737,Water,NULL,Water,NULL,Water,Grassland,Grassland,Water
4738,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4739,Water,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
4740,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
4741,Water,NULL,Water,NULL,Water,Grassland,Water,Water
4742,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
4743,Water,NULL,Water,NULL,Water,Grassland,Forest,Grassland
4744,Water,NULL,Water,NULL,Water,Grassland,Forest,Forest
4745,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4746,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
4747,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
4748,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4749,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
4750,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
4751,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
4752,Water,NULL,Water,NULL,Water,Bareland,Water,Water
4753,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
4754,Water,NULL,Water,NULL,Water,Bareland,Forest,Grassland
4755,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
4756,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
4757,Water,NULL,Water,NULL,Water,Water,Grassland,Water
4758,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
4759,Water,NULL,Water,NULL,Water,Water,Wetland,Water
4760,Water,NULL,Water,NULL,Water,Water,Bareland,Grassland
4761,Water,NULL,Water,NULL,Water,Water,Bareland,Bareland
4762,Water,NULL,Water,NULL,Water,Water,Bareland,Forest
4763,Water,NULL,Water,NULL,Water,Water,Water,Grassland
4764,Water,NULL,Water,NULL,Water,Water,Water,Bareland
4765,Water,NULL,Water,NULL,Water,Water,Water,Water
4766,Water,NULL,Water,NULL,Water,Water,Water,Forest
4767,Water,NULL,Water,NULL,Water,Water,Forest,Forest
4768,Water,NULL,Water,NULL,Water,Forest,Grassland,Grassland
4769,Water,NULL,Water,NULL,Water,Forest,Grassland,Forest
4770,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
4771,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
4772,Water,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
4773,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
4774,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
4775,Water,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
4776,Water,NULL,Water,Non_Water,Water,Bareland,Water,Forest
4777,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
4778,Water,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
4779,Water,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
4780,Water,NULL,Water,Non_Water,Water,Water,Grassland,Water
4781,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
4782,Water,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
4783,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
4784,Water,NULL,Water,Non_Water,Water,Water,Water,Bareland
4785,Water,NULL,Water,Non_Water,Water,Water,Water,Water
4786,Water,NULL,Water,Water,Water,NULL,Wetland,Water
4787,Water,NULL,Water,Water,Water,NULL,Water,Water
4788,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
4789,Water,NULL,Water,Water,Water,Grassland,Grassland,Bareland
4790,Water,NULL,Water,Water,Water,Grassland,Grassland,Water
4791,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
4792,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
4793,Water,NULL,Water,Water,Water,Grassland,Water,Water
4794,Water,NULL,Water,Water,Water,Grassland,Water,Forest
4795,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
4796,Water,NULL,Water,Water,Water,Bareland,Grassland,Water
4797,Water,NULL,Water,Water,Water,Bareland,Bareland,Grassland
4798,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
4799,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
4800,Water,NULL,Water,Water,Water,Bareland,Water,Water
4801,Water,NULL,Water,Water,Water,Bareland,Water,Forest
4802,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
4803,Water,NULL,Water,Water,Water,Water,Grassland,Wetland
4804,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
4805,Water,NULL,Water,Water,Water,Water,Grassland,Water
4806,Water,NULL,Water,Water,Water,Water,Grassland,Forest
4807,Water,NULL,Water,Water,Water,Water,Wetland,Water
4808,Water,NULL,Water,Water,Water,Water,Water,Grassland
4809,Water,NULL,Water,Water,Water,Water,Water,Bareland
4810,Water,NULL,Water,Water,Water,Water,Water,Water
4811,Water,NULL,Water,Water,Water,Water,Water,Forest
4812,Water,NULL,Water,Water,Water,Forest,Grassland,Forest
4813,Water,NULL,Water,Water,Water,Forest,Forest,Grassland
4814,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4815,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4816,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4817,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
4818,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4819,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4820,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4821,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4822,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4823,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4824,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4825,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4826,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4827,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4828,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
4829,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
4830,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4831,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4832,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4833,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4834,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4835,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4836,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4837,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4838,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4839,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4840,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
4841,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4842,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4843,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
4844,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4845,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4846,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
4847,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
4848,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4849,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4850,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4851,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
4852,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4853,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4854,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
4855,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4856,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4857,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
4858,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
4859,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
4860,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
4861,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4862,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
4863,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
4864,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4865,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4866,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4867,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4868,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4869,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4870,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4871,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4872,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4873,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4874,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
4875,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
4876,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
4877,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Bareland
4878,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
4879,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4880,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4881,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
4882,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
4883,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4884,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4885,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
4886,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4887,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Bareland
4888,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
4889,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4890,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4891,Water,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
4892,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
4893,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
4894,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
4895,Water,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
4896,Water,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Water
4897,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
4898,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
4899,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
4900,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
4901,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
4902,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
4903,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
4904,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
4905,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
4906,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
4907,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
4908,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
4909,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4910,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
4911,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
4912,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
4913,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
4914,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
4915,Water,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
4916,Water,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
4917,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4918,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4919,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4920,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4921,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4922,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4923,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4924,Water,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
