Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQV_M_R
2061,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2062,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2063,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2064,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2065,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2066,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2067,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2068,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2069,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2070,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2071,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2072,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2073,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2074,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2075,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2076,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2077,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2078,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2079,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2080,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2082,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2083,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2084,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2085,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2087,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2088,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2089,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2090,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2091,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2093,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2094,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2095,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2096,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2097,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2098,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2099,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2100,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2101,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2102,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2103,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2105,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2106,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2107,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
2108,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2109,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2110,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2111,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2112,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2113,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2114,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2115,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2116,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2117,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2118,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2119,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2120,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2121,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2122,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2123,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2124,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2125,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2126,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2128,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2129,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2131,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2132,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2133,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2134,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2135,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2136,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2137,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2138,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2139,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2140,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2141,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2142,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2143,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2144,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2145,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
2146,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2147,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2148,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2149,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2150,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2151,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2152,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2154,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2155,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2156,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2157,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2158,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2159,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2160,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2161,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2162,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2163,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2164,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2165,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2166,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2167,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2168,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2169,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2170,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2171,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2172,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2173,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2174,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2175,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2176,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2177,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2178,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2179,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2180,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2181,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2182,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2183,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2184,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2185,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2186,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2187,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2188,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2189,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2190,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2191,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2192,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2193,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2194,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2195,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2196,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2197,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2198,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2199,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2200,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2201,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2202,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2203,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2204,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2205,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2206,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2207,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2208,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2209,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2210,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2211,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2212,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2213,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2214,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2215,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2216,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2217,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2218,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2219,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2220,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2221,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2222,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2223,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2224,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2225,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2226,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2227,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2228,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2229,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2230,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2231,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2232,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2233,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2234,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2235,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2236,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2237,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2238,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2239,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2240,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2241,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2242,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2243,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2244,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2245,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2246,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2247,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2248,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2249,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2250,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2251,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2252,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2253,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2254,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2255,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2256,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2257,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
2258,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2259,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2260,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2261,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2262,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2263,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2264,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2265,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2266,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2267,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2268,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2269,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2270,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2271,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2272,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2273,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2275,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2276,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2277,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2278,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2279,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2280,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2281,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2282,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2283,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2284,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2285,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2286,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2287,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2288,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2289,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
