Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LTR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LTR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LTR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LTR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LTR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LTR_M_R
2053,Forest,Bareland,Water,NULL,NULL,Bareland
2054,Forest,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
2055,Forest,Bareland,Water,NULL,Water,Grassland
2056,Forest,Bareland,Water,NULL,Water,Bareland
2057,Forest,Bareland,Water,NULL,Water,Water
2058,Forest,Bareland,Water,NULL,Water,Permanent_ice_and_snow
2059,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
2060,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2061,Forest,Bareland,Forest,NULL,Non_Wetland,Cropland
2062,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2063,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up
2064,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2065,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2066,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2067,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2068,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2069,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2070,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2071,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2072,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2073,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2074,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2075,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2076,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2077,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2078,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2079,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2080,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2081,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2082,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2083,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2084,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2085,Forest,Built-up,Water,NULL,Water,Forest
2086,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2087,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2088,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2089,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2090,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2091,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2092,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2093,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2094,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2095,Forest,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2096,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2097,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2098,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2099,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2100,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2101,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2102,Forest,Water,Shrubland,Water,Non_Wetland,NULL
2103,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2104,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2105,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2106,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2107,Forest,Water,Shrubland,Water,Non_Wetland,Water
2108,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2109,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2110,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2111,Forest,Water,Grassland,NULL,Non_Wetland,Water
2112,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2113,Forest,Water,Grassland,Water,Non_Wetland,Water
2114,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2115,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2116,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2117,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2118,Forest,Water,Cropland,NULL,Non_Wetland,Built-up
2119,Forest,Water,Cropland,NULL,Non_Wetland,Water
2120,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2121,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2122,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2123,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2124,Forest,Water,Cropland,Water,Non_Wetland,Forest
2125,Forest,Water,Wetland,Non_Water,Wetland,Water
2126,Forest,Water,Wetland,Water,Wetland,Grassland
2127,Forest,Water,Wetland,Water,Wetland,Water
2128,Forest,Water,Wetland,Water,Wetland,Forest
2129,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2130,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2131,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2132,Forest,Water,Bareland,NULL,Non_Wetland,Built-up
2133,Forest,Water,Bareland,NULL,Non_Wetland,Water
2134,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2135,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2136,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2137,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2138,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2139,Forest,Water,Bareland,Water,Non_Wetland,Water
2140,Forest,Water,Bareland,Water,Non_Wetland,Forest
2141,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2142,Forest,Water,Water,NULL,Water,Grassland
2143,Forest,Water,Water,NULL,Water,Cropland
2144,Forest,Water,Water,NULL,Water,Wetland
2145,Forest,Water,Water,NULL,Water,Bareland
2146,Forest,Water,Water,NULL,Water,Water
2147,Forest,Water,Water,NULL,Water,Forest
2148,Forest,Water,Water,Water,Water,Grassland
2149,Forest,Water,Water,Water,Water,Bareland
2150,Forest,Water,Water,Water,Water,Water
2151,Forest,Water,Water,Water,Water,Forest
2152,Forest,Water,Forest,NULL,Non_Wetland,NULL
2153,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2154,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2155,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2156,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2157,Forest,Water,Forest,NULL,Non_Wetland,Water
2158,Forest,Water,Forest,NULL,Non_Wetland,Forest
2159,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2160,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2161,Forest,Water,Forest,Water,Non_Wetland,Grassland
2162,Forest,Water,Forest,Water,Non_Wetland,Bareland
2163,Forest,Water,Forest,Water,Non_Wetland,Water
2164,Forest,Water,Forest,Water,Non_Wetland,Forest
2165,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2166,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2167,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2168,Forest,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
2169,Forest,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2170,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2171,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2172,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2173,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2174,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2175,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2176,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2177,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2178,Forest,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2179,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2180,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2181,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2182,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2183,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2184,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2185,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2186,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2187,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2188,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2189,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2190,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2191,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2192,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2193,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2194,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2195,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2196,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2197,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2198,Forest,Forest,Grassland,Water,Non_Wetland,Water
2199,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2200,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2201,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2202,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2203,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2204,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2205,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2206,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2207,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2208,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2209,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2210,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2211,Forest,Forest,Wetland,NULL,Wetland,Forest
2212,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2213,Forest,Forest,Wetland,Water,Wetland,Forest
2214,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2215,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2216,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2217,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2218,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2219,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2220,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2221,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2222,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2223,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2224,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2225,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2226,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2227,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2228,Forest,Forest,Water,NULL,Water,NULL
2229,Forest,Forest,Water,NULL,Water,Grassland
2230,Forest,Forest,Water,NULL,Water,Bareland
2231,Forest,Forest,Water,NULL,Water,Water
2232,Forest,Forest,Water,NULL,Water,Forest
2233,Forest,Forest,Water,Non_Water,Water,Forest
2234,Forest,Forest,Water,Water,Water,NULL
2235,Forest,Forest,Water,Water,Water,Grassland
2236,Forest,Forest,Water,Water,Water,Bareland
2237,Forest,Forest,Water,Water,Water,Forest
2238,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2239,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2240,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2241,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2242,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2243,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2244,Forest,Forest,Forest,NULL,Non_Wetland,Water
2245,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2246,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2247,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2248,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2249,Forest,Forest,Forest,Water,Non_Wetland,NULL
2250,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2251,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2252,Forest,Forest,Forest,Water,Non_Wetland,Water
2253,Forest,Forest,Forest,Water,Non_Wetland,Forest
