Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZR_M_R
1297,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1298,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1299,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1300,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Water
1301,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
1302,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1303,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1304,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1305,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1306,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1307,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1308,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1309,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1310,Cropland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1311,Cropland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
1312,Cropland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1313,Cropland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
1314,Cropland,Bareland,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1315,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1316,Cropland,Bareland,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
1317,Cropland,Bareland,Water,Non_Water,Water,Water,Water,Water
1318,Cropland,Bareland,Water,Water,Water,Bareland,Grassland,Grassland
1319,Cropland,Bareland,Water,Water,Water,Bareland,Water,Grassland
1320,Cropland,Bareland,Water,Water,Water,Bareland,Water,Bareland
1321,Cropland,Bareland,Water,Water,Water,Bareland,Water,Water
1322,Cropland,Bareland,Water,Water,Water,Water,Grassland,Water
1323,Cropland,Bareland,Water,Water,Water,Water,Water,Bareland
1324,Cropland,Bareland,Water,Water,Water,Water,Water,Water
1325,Cropland,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1326,Cropland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1327,Cropland,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
1328,Cropland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1329,Cropland,Bareland,Forest,Water,Non_Wetland,Bareland,Water,Water
1330,Cropland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
1331,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1332,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1333,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1334,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1335,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1336,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1337,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1338,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1339,Cropland,Built-up,Water,Non_Water,Water,Grassland,Water,Grassland
1340,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1341,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1342,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1343,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1344,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1345,Cropland,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1346,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1347,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
1348,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1349,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1350,Cropland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1351,Cropland,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1352,Cropland,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1353,Cropland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1354,Cropland,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1355,Cropland,Water,Water,NULL,Water,Grassland,Forest,Forest
1356,Cropland,Water,Water,NULL,Water,Water,Forest,Water
1357,Cropland,Water,Water,Water,Water,Water,Water,Water
1358,Cropland,Water,Water,Water,Water,Water,Forest,Grassland
1359,Cropland,Water,Water,Water,Water,Water,Forest,Forest
1360,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1361,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1362,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1363,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1364,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1365,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1366,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1367,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1368,Cropland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1369,Cropland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1370,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1371,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1372,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1373,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
1374,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1375,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1376,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1377,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1378,Cropland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
1379,Cropland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1380,Cropland,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1381,Cropland,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1382,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1383,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1384,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1385,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
1386,Cropland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1387,Cropland,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1388,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1389,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1390,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1391,Cropland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1392,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1393,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1394,Cropland,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1395,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
1396,Cropland,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1397,Cropland,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1398,Cropland,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
1399,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1400,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1401,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1402,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1403,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1404,Cropland,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
1405,Cropland,Forest,Water,Non_Water,Water,Bareland,Water,Bareland
1406,Cropland,Forest,Water,Water,Water,Bareland,Forest,Water
1407,Cropland,Forest,Water,Water,Water,Water,Water,Water
1408,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1409,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1410,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1411,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1412,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1413,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1414,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1415,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1416,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1417,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
1418,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1419,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1420,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1421,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1422,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1423,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1424,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
1425,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1426,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1427,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1428,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1429,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1430,Cropland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1431,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1432,Cropland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1433,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1434,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1435,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1436,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1437,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1438,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1439,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1440,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1441,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Bareland
1442,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1443,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
1444,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1445,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1446,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1447,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1448,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1449,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1450,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1451,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
1452,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1453,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1454,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1455,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1456,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
1457,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1458,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1459,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1460,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
1461,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1462,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1463,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
1464,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1465,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
1466,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1467,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1468,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1469,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1470,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1471,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1472,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1473,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water,Bareland,Grassland
1474,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1475,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1476,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
1477,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
1478,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
1479,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
1480,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1481,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
1482,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1483,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1484,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1485,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1486,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1487,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1488,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1489,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
1490,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Water
1491,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
1492,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
1493,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
1494,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
1495,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1496,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1497,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
1498,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
1499,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
1500,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
1501,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1502,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1503,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1504,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1505,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1506,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1507,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
1508,Bareland,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Water
1509,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Water
1510,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Water
1511,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Grassland
1512,Bareland,NULL,Water,NULL,Water,Water,Grassland,Water
1513,Bareland,NULL,Water,NULL,Water,Water,Water,Grassland
1514,Bareland,NULL,Water,NULL,Water,Water,Water,Water
1515,Bareland,NULL,Water,NULL,Water,Water,Forest,Bareland
1516,Bareland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1517,Bareland,NULL,Water,Non_Water,Water,Grassland,Grassland,Bareland
1518,Bareland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
1519,Bareland,NULL,Water,Non_Water,Water,Grassland,Water,Bareland
1520,Bareland,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
1521,Bareland,NULL,Water,Non_Water,Water,Bareland,Grassland,Water
1522,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
1523,Bareland,NULL,Water,Non_Water,Water,Water,Grassland,Water
1524,Bareland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1525,Bareland,NULL,Water,Non_Water,Water,Water,Water,Bareland
1526,Bareland,NULL,Water,Non_Water,Water,Water,Water,Water
1527,Bareland,NULL,Water,Non_Water,Water,Water,Forest,Bareland
1528,Bareland,NULL,Water,Water,Water,Grassland,Bareland,Grassland
1529,Bareland,NULL,Water,Water,Water,Grassland,Water,Bareland
1530,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Water
1531,Bareland,NULL,Water,Water,Water,Water,Grassland,Water
1532,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
1533,Bareland,NULL,Water,Water,Water,Water,Water,Water
1534,Bareland,NULL,Water,Water,Water,Water,Forest,Water
1535,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1536,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1537,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1538,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
1539,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1540,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1541,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
1542,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1543,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1544,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1545,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
1546,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1547,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1548,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1549,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1550,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1551,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1552,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1553,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
1554,Bareland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
1555,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
1556,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
1557,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
1558,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1559,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1560,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1561,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
1562,Bareland,Cropland,Water,NULL,Water,Water,Grassland,Water
1563,Bareland,Cropland,Water,Non_Water,Water,Water,Grassland,Water
1564,Bareland,Cropland,Water,Non_Water,Water,Water,Water,Water
1565,Bareland,Cropland,Water,Water,Water,Bareland,Grassland,Water
1566,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1567,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1568,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1569,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
1570,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1571,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1572,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1573,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
1574,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1575,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Water
1576,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1577,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,NULL,Water
1578,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1579,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Water
1580,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1581,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
1582,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Water
1583,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1584,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
1585,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
1586,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Bareland
1587,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Water
1588,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Forest
1589,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
1590,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
1591,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1592,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
1593,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1594,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1595,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
1596,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1597,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
1598,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
1599,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
