Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R
2070,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2071,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2072,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2073,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2074,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2075,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2076,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2077,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2078,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2079,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2080,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2081,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2082,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2083,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2084,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2085,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2086,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2087,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2088,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2089,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2090,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2091,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2092,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2093,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2094,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2095,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2096,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2097,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2098,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2099,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
2100,Water,Forest,Water,Water,Water,NULL,NULL,Water
2101,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2102,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2103,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2105,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2106,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2107,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2108,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2109,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2110,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2111,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2112,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2113,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2114,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2115,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2116,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2117,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2118,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2119,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2120,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2121,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2122,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2123,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2124,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2125,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2126,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2127,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2128,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2129,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2131,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2132,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
2133,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2134,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2135,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2136,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2137,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Water
2138,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2139,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2140,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2141,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2142,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2143,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2144,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2145,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2146,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2147,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2148,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2149,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2150,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2151,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2152,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2153,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2154,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2155,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2156,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2157,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2158,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2159,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2160,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2161,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2162,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2163,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2164,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2165,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2166,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2167,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2168,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2169,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2170,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2171,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2172,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2173,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2174,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2175,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2176,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2177,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2178,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2179,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2180,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2181,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2183,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2184,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2185,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2186,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2187,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2188,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2189,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2190,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2191,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2192,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2193,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2194,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2195,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2196,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2197,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2198,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2199,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2200,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2201,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2202,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2203,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2204,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2205,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2206,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2207,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2208,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2209,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2210,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2211,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2212,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2213,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2214,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2215,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2216,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2217,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2218,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2219,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2220,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2221,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2222,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2223,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2224,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2225,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2226,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2227,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2228,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2230,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2231,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2232,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2233,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2234,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2235,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2236,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2237,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2238,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2239,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2240,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2241,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2242,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2243,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2244,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2245,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2246,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2247,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2248,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2249,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2250,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2251,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2252,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2253,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2254,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2255,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2256,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2257,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2258,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2259,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2260,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2261,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2262,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2263,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2264,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2265,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2266,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2267,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2268,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2269,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2270,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2271,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2272,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2273,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2274,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2275,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2276,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2277,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2278,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2279,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2280,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2281,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2282,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2283,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2284,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2285,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2286,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2287,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2288,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2289,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2290,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2291,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2292,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2293,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2294,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2295,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2296,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2297,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2298,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2299,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2300,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2301,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2302,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2303,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2304,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2305,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2306,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2307,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2308,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2309,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2310,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2311,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2312,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2313,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2314,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2315,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2316,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2317,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2318,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2319,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2320,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2321,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2322,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2323,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2324,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2325,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2326,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2327,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2328,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2329,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2330,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2331,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2332,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2333,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2334,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2335,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2336,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2337,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2338,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2339,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2340,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2341,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2342,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2343,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2344,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2345,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2346,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2347,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2348,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2349,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2350,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2351,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2352,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2353,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2354,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2355,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2356,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2357,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2358,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2359,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2360,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2361,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2362,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2363,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2364,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2365,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2366,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2367,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2368,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2369,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2370,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2371,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2372,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2373,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2374,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2375,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2376,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2377,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2378,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2379,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2380,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2381,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2382,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2383,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2384,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2385,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2386,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2387,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2388,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2389,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2390,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2391,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2392,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2393,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2394,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2395,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2396,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2397,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2398,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2399,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2400,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2401,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2402,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2403,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2404,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2405,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2406,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2407,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2408,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2409,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
