Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTR_M_R
2010,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2011,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2012,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2013,NULL,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2014,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2015,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2016,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2017,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2018,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2019,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2020,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2021,NULL,Forest,Wetland,NULL,Wetland,Water,Water,Water
2022,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2023,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2024,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2025,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2026,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2027,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2028,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2029,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2030,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2031,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2032,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2033,NULL,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2034,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2035,NULL,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
2036,NULL,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2037,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2038,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2039,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2040,NULL,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
2041,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2042,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2043,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2044,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
2045,NULL,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
2046,NULL,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2047,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2048,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
2049,NULL,Forest,Wetland,Water,Wetland,Water,Water,Forest
2050,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2051,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2052,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2053,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2054,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2055,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2056,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2057,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2058,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2059,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2060,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2061,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2062,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2063,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2064,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2065,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2066,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2067,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2068,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2069,NULL,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
2070,NULL,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2071,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2072,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2073,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2074,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2075,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2076,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2077,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2078,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2079,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2080,NULL,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
2081,NULL,Forest,Water,Water,Water,Wetland,Wetland,Water
2082,NULL,Forest,Water,Water,Water,Wetland,Water,Grassland
2083,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2084,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2085,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2086,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2087,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2088,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2089,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2090,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2091,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2092,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2093,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2094,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2095,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2096,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2097,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2098,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2099,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2100,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2101,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2102,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2103,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2104,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2105,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2106,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2107,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2108,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2109,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2110,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2111,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2112,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2113,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2114,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2115,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2116,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2117,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2118,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2119,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2120,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2121,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2122,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2123,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2124,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2125,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2126,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2127,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2128,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2129,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2130,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2131,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2132,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2133,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2134,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2135,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2136,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2137,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2138,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2139,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2140,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2141,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2142,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2143,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2144,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2145,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2146,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2147,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2148,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2149,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2150,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2151,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2152,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2153,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2154,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2155,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2156,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2157,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2158,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2159,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2160,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2161,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
2162,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2163,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2164,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2165,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
2166,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2167,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
2168,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
2169,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
2170,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2171,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2172,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
2173,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Wetland
2174,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2175,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2176,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
2177,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
2178,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2179,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2180,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2181,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2182,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2183,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2184,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2185,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2186,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2187,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2188,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2189,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2190,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2191,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2192,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2193,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2194,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2195,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2196,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2197,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2198,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2199,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2200,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2201,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2202,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2203,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2204,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2205,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2206,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2207,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2208,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2209,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2210,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2211,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2212,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2213,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2214,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2215,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2216,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2217,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2218,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2219,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2220,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2221,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2222,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
2223,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2224,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2225,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2226,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2227,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2228,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2229,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2230,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2231,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2232,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2233,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
2234,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2235,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
2236,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2237,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
2238,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2239,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
2240,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
2241,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
2242,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2243,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2244,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2245,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
2246,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2247,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2248,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2249,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2250,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
2251,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2252,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2253,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2254,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2255,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2256,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2257,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2258,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2259,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2260,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2261,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2262,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2263,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2264,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2265,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2266,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2267,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2268,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2269,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2270,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2271,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2272,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2273,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2274,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2275,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2276,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2277,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2278,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2279,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2280,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2281,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2282,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2283,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2284,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2285,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2286,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2287,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2288,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2289,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2290,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2291,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2292,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2293,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2294,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2295,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2296,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2297,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2298,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2299,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2300,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2301,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2302,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2303,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2304,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2305,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2306,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2307,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Water
2308,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
2309,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2310,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2311,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2312,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
2313,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2314,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2315,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
2316,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2317,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2318,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2319,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2320,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2321,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
2322,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2323,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2324,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2325,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2326,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2327,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
2328,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2329,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2330,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2331,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2332,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
