Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRQ_M_R
1826,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
1827,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1828,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Wetland
1829,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
1830,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1831,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1832,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1833,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1834,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1835,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1836,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1837,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1838,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1839,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1840,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1841,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1842,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1843,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
1844,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
1845,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
1846,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
1847,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
1848,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1849,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1850,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1851,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1852,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1853,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1854,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1855,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1856,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1857,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1858,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
1859,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
1860,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1861,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1862,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1863,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Wetland
1864,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1865,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1866,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1867,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
1868,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
1869,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1870,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Water
1871,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1872,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Water
1873,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1874,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
1875,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1876,NULL,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Wetland
1877,NULL,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Water
1878,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Water
1879,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1880,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1881,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1882,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
1883,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1884,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1885,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1886,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
1887,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Forest
1888,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Grassland
1889,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Wetland
1890,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Forest
1891,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1892,NULL,Built-up,Forest,Water,Non_Wetland,Water,Water,Water
1893,NULL,Water,NULL,NULL,Non_Wetland,NULL,Built-up,Water
1894,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
1895,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
1896,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1897,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1898,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
1899,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
1900,NULL,Water,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Wetland
1901,NULL,Water,NULL,Water,Non_Wetland,NULL,Water,Water
1902,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
1903,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1904,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1905,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1906,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1907,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1908,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1909,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1910,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
1911,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1912,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
1913,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
1914,NULL,Water,Wetland,NULL,NULL,Bareland,NULL,Grassland
1915,NULL,Water,Wetland,NULL,Wetland,NULL,Built-up,Bareland
1916,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
1917,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1918,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1919,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Built-up
1920,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1921,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1922,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1923,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1924,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
1925,NULL,Water,Wetland,Water,Wetland,Bareland,Built-up,Grassland
1926,NULL,Water,Wetland,Water,Wetland,Bareland,Built-up,Bareland
1927,NULL,Water,Wetland,Water,Wetland,Bareland,Built-up,Water
1928,NULL,Water,Wetland,Water,Wetland,Water,Water,Bareland
1929,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
1930,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1931,NULL,Water,Bareland,Water,Non_Wetland,NULL,Bareland,Bareland
1932,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Built-up
1933,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1934,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1935,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1936,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1937,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1938,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1939,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1940,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1941,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
1942,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
1943,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1944,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
1945,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1946,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1947,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Built-up,Wetland
1948,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1949,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1950,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1951,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1952,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
1953,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1954,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1955,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1956,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1957,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
1958,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1959,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1960,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
1961,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1962,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
1963,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Built-up
1964,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1965,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1966,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1967,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
1968,NULL,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1969,NULL,Water,Built-up,Non_Water,Non_Wetland,Built-up,Water,Built-up
1970,NULL,Water,Built-up,Water,Non_Wetland,NULL,Bareland,Forest
1971,NULL,Water,Built-up,Water,Non_Wetland,NULL,Water,Bareland
1972,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1973,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1974,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
1975,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
1976,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
1977,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
1978,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
1979,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
1980,NULL,Water,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
1981,NULL,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
1982,NULL,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1983,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
1984,NULL,Water,Water,NULL,Water,Built-up,Bareland,Water
1985,NULL,Water,Water,Non_Water,Water,Wetland,Built-up,Wetland
1986,NULL,Water,Water,Water,NULL,Bareland,Bareland,Bareland
1987,NULL,Water,Water,Water,NULL,Bareland,Built-up,Water
1988,NULL,Water,Water,Water,NULL,Bareland,Water,Bareland
1989,NULL,Water,Water,Water,Water,Wetland,Water,Wetland
1990,NULL,Water,Water,Water,Water,Bareland,Bareland,Bareland
1991,NULL,Water,Water,Water,Water,Bareland,Built-up,Bareland
1992,NULL,Water,Water,Water,Water,Built-up,Built-up,Water
1993,NULL,Water,Water,Water,Water,Built-up,Water,Water
1994,NULL,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1995,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1996,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
1997,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1998,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1999,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2000,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2001,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2002,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2003,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2004,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2005,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2006,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2007,NULL,Permanent_ice_and_snow,Water,Water,Water,Bareland,Bareland,Bareland
2008,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2009,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2010,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2011,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2012,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2013,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2014,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2015,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2016,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2017,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2018,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2019,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
2020,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2021,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
2022,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2023,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2024,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2025,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2026,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2027,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2028,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2029,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2030,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2031,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2032,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2033,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2034,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2035,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2036,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2037,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2038,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2039,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2040,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2041,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2042,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2043,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2044,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2045,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2046,NULL,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
2047,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2048,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
2049,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2050,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2051,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2052,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2053,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
2054,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2055,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2056,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2057,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2058,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2059,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2060,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2061,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2062,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2063,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
2064,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2065,NULL,Forest,Built-up,Water,Non_Wetland,NULL,Bareland,Built-up
2066,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2067,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2068,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2069,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2070,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2071,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2072,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2073,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2074,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2075,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2076,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2077,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2078,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2079,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2080,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2081,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2082,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2083,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2084,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
2085,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2086,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2087,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2088,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2089,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2090,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2091,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2092,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2093,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2094,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2095,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2096,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
2097,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2098,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2099,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2100,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
2101,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Wetland
2102,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2103,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2104,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2105,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2106,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2107,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2108,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2109,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2110,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
2111,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2112,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2113,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
2114,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2115,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Wetland
2116,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2117,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2118,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2119,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
2120,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
2121,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Built-up,Grassland
2122,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2123,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2124,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2125,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2126,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
2127,Grassland,NULL,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2128,Grassland,NULL,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
2129,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
2130,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Wetland
2131,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
2132,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2133,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2134,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2135,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2136,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2137,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2138,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2139,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2140,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2141,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2142,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2143,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2144,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
2145,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2146,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
2147,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2148,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2149,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2150,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2151,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2152,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2153,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2154,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
