Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LTQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LTQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LTQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LTQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LTQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LTQ_M_R
0,NULL,NULL,NULL,NULL,Non_Wetland,NULL
1,NULL,NULL,NULL,NULL,Non_Wetland,Grassland
2,NULL,NULL,NULL,NULL,Non_Wetland,Wetland
3,NULL,NULL,NULL,NULL,Non_Wetland,Bareland
4,NULL,NULL,NULL,NULL,Non_Wetland,Forest
5,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL
6,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland
7,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland
8,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland
9,NULL,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
10,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland
11,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up
12,NULL,NULL,Shrubland,NULL,Non_Wetland,Water
13,NULL,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
14,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest
15,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL
16,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
17,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
18,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
19,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
20,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
21,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water
22,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest
23,NULL,NULL,Shrubland,Water,Non_Wetland,NULL
24,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland
25,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland
26,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland
27,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland
28,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up
29,NULL,NULL,Shrubland,Water,Non_Wetland,Water
30,NULL,NULL,Shrubland,Water,Non_Wetland,Forest
31,NULL,NULL,Grassland,NULL,Non_Wetland,NULL
32,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland
33,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland
34,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland
35,NULL,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
36,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland
37,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up
38,NULL,NULL,Grassland,NULL,Non_Wetland,Water
39,NULL,NULL,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
40,NULL,NULL,Grassland,NULL,Non_Wetland,Forest
41,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL
42,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland
43,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland
44,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland
45,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest
46,NULL,NULL,Grassland,Water,Non_Wetland,NULL
47,NULL,NULL,Grassland,Water,Non_Wetland,Grassland
48,NULL,NULL,Grassland,Water,Non_Wetland,Bareland
49,NULL,NULL,Grassland,Water,Non_Wetland,Water
50,NULL,NULL,Grassland,Water,Non_Wetland,Forest
51,NULL,NULL,Cropland,NULL,Non_Wetland,NULL
52,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland
53,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland
54,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland
55,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland
56,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up
57,NULL,NULL,Cropland,NULL,Non_Wetland,Water
58,NULL,NULL,Cropland,NULL,Non_Wetland,Forest
59,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL
60,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland
61,NULL,NULL,Cropland,Water,Non_Wetland,NULL
62,NULL,NULL,Cropland,Water,Non_Wetland,Grassland
63,NULL,NULL,Cropland,Water,Non_Wetland,Water
64,NULL,NULL,Cropland,Water,Non_Wetland,Forest
65,NULL,NULL,Wetland,NULL,Wetland,Grassland
66,NULL,NULL,Wetland,NULL,Wetland,Forest
67,NULL,NULL,Wetland,Water,Wetland,NULL
68,NULL,NULL,Wetland,Water,Wetland,Grassland
69,NULL,NULL,Wetland,Water,Wetland,Cropland
70,NULL,NULL,Wetland,Water,Wetland,Wetland
71,NULL,NULL,Wetland,Water,Wetland,Water
72,NULL,NULL,Wetland,Water,Wetland,Forest
73,NULL,NULL,Bareland,NULL,Non_Wetland,NULL
74,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland
75,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland
76,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland
77,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland
78,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up
79,NULL,NULL,Bareland,NULL,Non_Wetland,Water
80,NULL,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
81,NULL,NULL,Bareland,NULL,Non_Wetland,Forest
82,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL
83,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland
84,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland
85,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water
86,NULL,NULL,Bareland,Non_Water,Non_Wetland,Forest
87,NULL,NULL,Bareland,Water,Non_Wetland,NULL
88,NULL,NULL,Bareland,Water,Non_Wetland,Grassland
89,NULL,NULL,Bareland,Water,Non_Wetland,Cropland
90,NULL,NULL,Bareland,Water,Non_Wetland,Bareland
91,NULL,NULL,Bareland,Water,Non_Wetland,Water
92,NULL,NULL,Bareland,Water,Non_Wetland,Forest
93,NULL,NULL,Built-up,NULL,Non_Wetland,NULL
94,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland
95,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland
96,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland
97,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up
98,NULL,NULL,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
99,NULL,NULL,Built-up,NULL,Non_Wetland,Forest
100,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL
101,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland
102,NULL,NULL,Built-up,Water,Non_Wetland,NULL
103,NULL,NULL,Built-up,Water,Non_Wetland,Grassland
104,NULL,NULL,Built-up,Water,Non_Wetland,Built-up
105,NULL,NULL,Water,NULL,NULL,Grassland
106,NULL,NULL,Water,NULL,NULL,Bareland
107,NULL,NULL,Water,NULL,NULL,Water
108,NULL,NULL,Water,NULL,NULL,Permanent_ice_and_snow
109,NULL,NULL,Water,NULL,Water,NULL
110,NULL,NULL,Water,NULL,Water,Grassland
111,NULL,NULL,Water,NULL,Water,Wetland
112,NULL,NULL,Water,NULL,Water,Bareland
113,NULL,NULL,Water,NULL,Water,Water
114,NULL,NULL,Water,NULL,Water,Permanent_ice_and_snow
115,NULL,NULL,Water,NULL,Water,Forest
116,NULL,NULL,Water,Non_Water,Water,Grassland
117,NULL,NULL,Water,Water,Water,NULL
118,NULL,NULL,Water,Water,Water,Grassland
119,NULL,NULL,Water,Water,Water,Wetland
120,NULL,NULL,Water,Water,Water,Bareland
121,NULL,NULL,Water,Water,Water,Built-up
122,NULL,NULL,Water,Water,Water,Water
123,NULL,NULL,Water,Water,Water,Forest
124,NULL,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
125,NULL,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
126,NULL,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Water
127,NULL,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
128,NULL,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Water
129,NULL,NULL,Forest,NULL,Non_Wetland,NULL
130,NULL,NULL,Forest,NULL,Non_Wetland,Grassland
131,NULL,NULL,Forest,NULL,Non_Wetland,Cropland
132,NULL,NULL,Forest,NULL,Non_Wetland,Wetland
133,NULL,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
134,NULL,NULL,Forest,NULL,Non_Wetland,Bareland
135,NULL,NULL,Forest,NULL,Non_Wetland,Built-up
136,NULL,NULL,Forest,NULL,Non_Wetland,Water
137,NULL,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
138,NULL,NULL,Forest,NULL,Non_Wetland,Forest
139,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland
140,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland
141,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest
142,NULL,NULL,Forest,Water,Non_Wetland,Grassland
143,NULL,NULL,Forest,Water,Non_Wetland,Wetland
144,NULL,NULL,Forest,Water,Non_Wetland,Forest
145,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL
146,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland
147,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland
148,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland
149,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland
150,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up
151,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest
152,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
153,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
154,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL
155,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland
156,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland
157,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland
158,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up
159,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest
160,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL
161,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland
162,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland
163,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland
164,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up
165,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest
166,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL
167,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland
168,NULL,Cropland,Bareland,NULL,Non_Wetland,Cropland
169,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland
170,NULL,Cropland,Bareland,NULL,Non_Wetland,Built-up
171,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest
172,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL
173,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland
174,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland
175,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland
176,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up
177,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest
178,NULL,Cropland,Forest,NULL,Non_Wetland,NULL
179,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland
180,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland
181,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland
182,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up
183,NULL,Cropland,Forest,NULL,Non_Wetland,Forest
184,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland
185,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL
186,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland
187,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland
188,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland
189,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water
190,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest
191,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
192,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland
193,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland
194,NULL,Wetland,Shrubland,Water,Non_Wetland,Water
195,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland
196,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland
197,NULL,Wetland,Water,NULL,Water,Grassland
198,NULL,Wetland,Water,NULL,Water,Wetland
199,NULL,Wetland,Water,NULL,Water,Bareland
200,NULL,Wetland,Water,NULL,Water,Water
201,NULL,Wetland,Water,NULL,Water,Forest
202,NULL,Wetland,Water,Water,Water,Grassland
203,NULL,Wetland,Water,Water,Water,Wetland
204,NULL,Wetland,Water,Water,Water,Bareland
205,NULL,Wetland,Water,Water,Water,Forest
206,NULL,Wetland,Forest,NULL,Non_Wetland,NULL
207,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland
208,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland
209,NULL,Wetland,Forest,NULL,Non_Wetland,Water
210,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland
211,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland
212,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL
213,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland
214,NULL,Bareland,Shrubland,NULL,Non_Wetland,Cropland
215,NULL,Bareland,Shrubland,NULL,Non_Wetland,Wetland
216,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland
217,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up
218,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water
219,NULL,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
220,NULL,Bareland,Shrubland,NULL,Non_Wetland,Forest
221,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
222,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
223,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Built-up
224,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Water
225,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
226,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland
227,NULL,Bareland,Shrubland,Water,Non_Wetland,Cropland
228,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland
229,NULL,Bareland,Shrubland,Water,Non_Wetland,Built-up
230,NULL,Bareland,Shrubland,Water,Non_Wetland,Water
231,NULL,Bareland,Shrubland,Water,Non_Wetland,Forest
232,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL
233,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland
234,NULL,Bareland,Grassland,NULL,Non_Wetland,Cropland
235,NULL,Bareland,Grassland,NULL,Non_Wetland,Wetland
236,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland
237,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up
238,NULL,Bareland,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
239,NULL,Bareland,Grassland,NULL,Non_Wetland,Forest
240,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Forest
241,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland
242,NULL,Bareland,Grassland,Water,Non_Wetland,Built-up
243,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL
244,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland
245,NULL,Bareland,Cropland,NULL,Non_Wetland,Cropland
246,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland
247,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up
248,NULL,Bareland,Cropland,NULL,Non_Wetland,Water
249,NULL,Bareland,Cropland,NULL,Non_Wetland,Forest
250,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL
251,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
252,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Built-up
253,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Forest
254,NULL,Bareland,Cropland,Water,Non_Wetland,Grassland
255,NULL,Bareland,Cropland,Water,Non_Wetland,Forest
256,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL
257,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland
258,NULL,Bareland,Bareland,NULL,Non_Wetland,Cropland
259,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland
260,NULL,Bareland,Bareland,NULL,Non_Wetland,Built-up
261,NULL,Bareland,Bareland,NULL,Non_Wetland,Water
262,NULL,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
263,NULL,Bareland,Bareland,NULL,Non_Wetland,Forest
264,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL
265,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
266,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
267,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Forest
268,NULL,Bareland,Bareland,Water,Non_Wetland,NULL
269,NULL,Bareland,Bareland,Water,Non_Wetland,Grassland
270,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland
271,NULL,Bareland,Bareland,Water,Non_Wetland,Built-up
272,NULL,Bareland,Bareland,Water,Non_Wetland,Water
273,NULL,Bareland,Bareland,Water,Non_Wetland,Forest
274,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL
275,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland
276,NULL,Bareland,Built-up,NULL,Non_Wetland,Cropland
277,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland
278,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up
279,NULL,Bareland,Built-up,NULL,Non_Wetland,Water
280,NULL,Bareland,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
281,NULL,Bareland,Built-up,NULL,Non_Wetland,Forest
282,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
283,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
284,NULL,Bareland,Built-up,Water,Non_Wetland,Grassland
285,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland
286,NULL,Bareland,Built-up,Water,Non_Wetland,Built-up
287,NULL,Bareland,Built-up,Water,Non_Wetland,Forest
288,NULL,Bareland,Water,NULL,NULL,Grassland
289,NULL,Bareland,Water,NULL,NULL,Bareland
290,NULL,Bareland,Water,NULL,NULL,Water
291,NULL,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
292,NULL,Bareland,Water,NULL,Water,Grassland
293,NULL,Bareland,Water,NULL,Water,Bareland
294,NULL,Bareland,Water,NULL,Water,Water
295,NULL,Bareland,Water,NULL,Water,Permanent_ice_and_snow
296,NULL,Bareland,Water,NULL,Water,Forest
297,NULL,Bareland,Water,Non_Water,Water,Water
298,NULL,Bareland,Water,Non_Water,Water,Forest
299,NULL,Bareland,Water,Water,Water,Grassland
300,NULL,Bareland,Water,Water,Water,Bareland
301,NULL,Bareland,Water,Water,Water,Water
302,NULL,Bareland,Water,Water,Water,Forest
303,NULL,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
304,NULL,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
305,NULL,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
306,NULL,Bareland,Forest,NULL,Non_Wetland,NULL
307,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland
308,NULL,Bareland,Forest,NULL,Non_Wetland,Cropland
309,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland
310,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up
311,NULL,Bareland,Forest,NULL,Non_Wetland,Forest
312,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland
313,NULL,Bareland,Forest,Non_Water,Non_Wetland,Forest
314,NULL,Bareland,Forest,Water,Non_Wetland,Forest
315,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL
316,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland
317,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland
318,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland
319,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland
320,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up
321,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water
322,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest
323,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
324,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
325,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
326,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland
327,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
328,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
329,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Water
330,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
331,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL
332,NULL,Built-up,Shrubland,Water,Non_Wetland,Grassland
333,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland
334,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up
335,NULL,Built-up,Shrubland,Water,Non_Wetland,Water
336,NULL,Built-up,Shrubland,Water,Non_Wetland,Forest
337,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL
338,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland
339,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland
340,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland
341,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland
342,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up
343,NULL,Built-up,Grassland,NULL,Non_Wetland,Water
344,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest
345,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL
346,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
347,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
348,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest
349,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland
350,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL
351,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland
352,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland
353,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland
354,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up
355,NULL,Built-up,Cropland,NULL,Non_Wetland,Water
356,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest
357,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL
358,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
359,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
360,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest
361,NULL,Built-up,Cropland,Water,Non_Wetland,NULL
362,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland
363,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland
364,NULL,Built-up,Cropland,Water,Non_Wetland,Forest
365,NULL,Built-up,Wetland,NULL,Wetland,Water
366,NULL,Built-up,Wetland,Non_Water,Wetland,Forest
367,NULL,Built-up,Wetland,Water,Wetland,Grassland
368,NULL,Built-up,Wetland,Water,Wetland,Water
369,NULL,Built-up,Wetland,Water,Wetland,Forest
370,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL
371,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland
372,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland
373,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland
374,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up
375,NULL,Built-up,Bareland,NULL,Non_Wetland,Water
376,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest
377,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL
378,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
379,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
380,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
381,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
382,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Water
383,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Forest
384,NULL,Built-up,Bareland,Water,Non_Wetland,NULL
385,NULL,Built-up,Bareland,Water,Non_Wetland,Grassland
386,NULL,Built-up,Bareland,Water,Non_Wetland,Cropland
387,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland
388,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up
389,NULL,Built-up,Bareland,Water,Non_Wetland,Water
390,NULL,Built-up,Bareland,Water,Non_Wetland,Forest
391,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL
392,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland
393,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland
394,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland
395,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland
396,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up
397,NULL,Built-up,Built-up,NULL,Non_Wetland,Water
398,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest
399,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL
400,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
401,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
402,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
403,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water
404,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest
405,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland
406,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland
407,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up
408,NULL,Built-up,Built-up,Water,Non_Wetland,Water
409,NULL,Built-up,Built-up,Water,Non_Wetland,Forest
410,NULL,Built-up,Water,NULL,Water,Grassland
411,NULL,Built-up,Water,NULL,Water,Bareland
412,NULL,Built-up,Water,NULL,Water,Water
413,NULL,Built-up,Water,NULL,Water,Forest
414,NULL,Built-up,Water,Non_Water,Water,Grassland
415,NULL,Built-up,Water,Non_Water,Water,Water
416,NULL,Built-up,Water,Non_Water,Water,Forest
417,NULL,Built-up,Water,Water,Water,Grassland
418,NULL,Built-up,Water,Water,Water,Bareland
419,NULL,Built-up,Water,Water,Water,Water
420,NULL,Built-up,Water,Water,Water,Forest
421,NULL,Built-up,Forest,NULL,Non_Wetland,NULL
422,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland
423,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland
424,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland
425,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland
426,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up
427,NULL,Built-up,Forest,NULL,Non_Wetland,Water
428,NULL,Built-up,Forest,NULL,Non_Wetland,Forest
429,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland
430,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland
