Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R
7933,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
7934,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
7935,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
7936,Water,NULL,Cropland,Water,Non_Wetland,Built-up,Shrubland,Bareland
7937,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
7938,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
7939,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
7940,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
7941,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
7942,Water,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Cropland
7943,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
7944,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Cropland
7945,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
7946,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7947,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
7948,Water,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
7949,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7950,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7951,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
7952,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
7953,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
7954,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
7955,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7956,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7957,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7958,Water,NULL,Wetland,Water,Wetland,NULL,Shrubland,Cropland
7959,Water,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
7960,Water,NULL,Wetland,Water,Wetland,NULL,Shrubland,Forest
7961,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
7962,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
7963,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
7964,Water,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
7965,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7966,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
7967,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
7968,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
7969,Water,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
7970,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
7971,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7972,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
7973,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7974,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
7975,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7976,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7977,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
7978,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
7979,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7980,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
7981,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
7982,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
7983,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
7984,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
7985,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
7986,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7987,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
7988,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Water
7989,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
7990,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
7991,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7992,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
7993,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
7994,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7995,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,NULL
7996,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7997,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
7998,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
7999,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
8000,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
8001,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
8002,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
8003,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8004,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Water
8005,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
8006,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
8007,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
8008,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Cropland
8009,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
8010,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Water
8011,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Shrubland,Water
8012,Water,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
8013,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
8014,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
8015,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
8016,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
8017,Water,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,NULL
8018,Water,NULL,Bareland,Water,Non_Wetland,Forest,Water,NULL
8019,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
8020,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
8021,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Water
8022,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
8023,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
8024,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
8025,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Wetland
8026,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Water
8027,Water,NULL,Water,NULL,Water,NULL,NULL,Water
8028,Water,NULL,Water,NULL,Water,NULL,Shrubland,Water
8029,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
8030,Water,NULL,Water,NULL,Water,NULL,Forest,Water
8031,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
8032,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
8033,Water,NULL,Water,NULL,Water,Grassland,Grassland,Water
8034,Water,NULL,Water,NULL,Water,Bareland,NULL,Water
8035,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
8036,Water,NULL,Water,NULL,Water,Water,Grassland,Water
8037,Water,NULL,Water,NULL,Water,Water,Water,Grassland
8038,Water,NULL,Water,NULL,Water,Water,Water,Water
8039,Water,NULL,Water,NULL,Water,Water,Water,Forest
8040,Water,NULL,Water,Non_Water,Water,NULL,Shrubland,Water
8041,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
8042,Water,NULL,Water,Non_Water,Water,Water,Water,Water
8043,Water,NULL,Water,Non_Water,Water,Forest,Shrubland,Water
8044,Water,NULL,Water,Water,Water,NULL,Grassland,Water
8045,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Water
8046,Water,NULL,Water,Water,Water,Shrubland,Water,Water
8047,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
8048,Water,NULL,Water,Water,Water,Grassland,Grassland,Water
8049,Water,NULL,Water,Water,Water,Water,Water,Water
8050,Water,NULL,Water,Water,Water,Forest,Shrubland,Water
8051,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8052,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
8053,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8054,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8055,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
8056,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
8057,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8058,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8059,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8060,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8061,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
8062,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
8063,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8064,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8065,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8066,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8067,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
8068,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
8069,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8070,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8071,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
8072,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8073,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8074,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8075,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
8076,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8077,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
8078,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8079,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8080,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
8081,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8082,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8083,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8084,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8085,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8086,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8087,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8088,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
8089,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
8090,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8091,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8092,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8093,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8094,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Cropland
8095,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
8096,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8097,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
8098,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
8099,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Cropland
8100,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
8101,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8102,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8103,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
8104,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
8105,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8106,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
8107,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8108,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8109,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8110,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8111,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
8112,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8113,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
8114,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
8115,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8116,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8117,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
8118,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8119,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Cropland
8120,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
8121,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
8122,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
8123,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
8124,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8125,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
8126,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
8127,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8128,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
8129,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
8130,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
8131,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Water
8132,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
8133,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8134,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Bareland
8135,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
8136,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
8137,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,NULL
8138,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
8139,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
8140,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Cropland
8141,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
8142,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
8143,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
8144,Water,NULL,Forest,Water,Non_Wetland,Forest,NULL,NULL
8145,Water,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
8146,Water,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
8147,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
8148,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8149,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
8150,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8151,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
8152,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8153,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8154,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8155,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8156,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
8157,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
8158,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8159,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
8160,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Bareland
8161,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
8162,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
8163,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
8164,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8165,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8166,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
8167,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8168,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
8169,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
8170,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
8171,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8172,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8173,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8174,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8175,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
8176,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8177,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
8178,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
8179,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
8180,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Bareland
8181,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
8182,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Water
8183,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Shrubland,Cropland
8184,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Cropland
8185,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
8186,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
8187,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8188,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8189,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8190,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8191,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8192,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8193,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8194,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8195,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8196,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8197,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8198,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
8199,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8200,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8201,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
8202,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
8203,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Water
8204,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8205,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
8206,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8207,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
8208,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
8209,Water,Cropland,Cropland,Water,Non_Wetland,Forest,Water,Water
8210,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
8211,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
8212,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
8213,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
8214,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8215,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
8216,Water,Cropland,Water,Water,Water,Water,Water,Cropland
8217,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8218,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8219,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Water
8220,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8221,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8222,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
8223,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8224,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8225,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8226,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
8227,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
8228,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8229,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
8230,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8231,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
8232,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
8233,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Forest
8234,Water,Wetland,Water,Water,Water,Water,Water,Water
8235,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8236,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
8237,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
8238,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
8239,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
8240,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
8241,Water,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Water
8242,Water,Bareland,Water,Water,Water,Water,Water,Water
8243,Water,Built-up,NULL,NULL,Non_Wetland,Water,Water,Forest
8244,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8245,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Water
8246,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8247,Water,Built-up,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
8248,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Forest
8249,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8250,Water,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
8251,Water,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Forest
8252,Water,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
8253,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8254,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8255,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
8256,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8257,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8258,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8259,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
8260,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
8261,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8262,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8263,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8264,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8265,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
8266,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
8267,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
8268,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
8269,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8270,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
8271,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8272,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8273,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
8274,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8275,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8276,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8277,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8278,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8279,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8280,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8281,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8282,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
