Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXN_M_R
1702,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1703,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1704,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1705,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1706,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1707,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1708,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1709,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1710,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1711,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1712,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1713,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1714,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1715,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1716,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1717,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1718,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1719,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1720,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1721,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1722,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1723,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1724,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1725,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1726,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1727,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1728,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1729,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1730,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1731,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1732,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1733,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1734,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1735,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1736,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1737,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1738,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1739,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1740,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1741,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1742,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1743,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1744,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1745,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1746,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1747,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1748,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1749,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1750,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1751,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1752,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1753,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1754,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1755,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1756,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1757,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1758,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1759,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1760,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1761,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1762,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1763,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1764,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1765,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1766,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1767,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1768,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1769,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1770,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1771,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1772,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1773,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1774,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1775,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1776,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1777,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1778,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1779,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1780,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1781,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1782,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1783,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1784,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1785,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1786,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1787,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1788,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1789,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1791,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1792,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1793,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1794,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1795,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1796,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1797,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1798,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1799,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1800,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1801,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1802,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1803,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1804,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1805,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1806,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1807,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1808,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1809,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1810,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1811,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1812,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1813,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1814,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1815,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1816,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1817,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1818,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1819,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1820,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1821,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1822,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1823,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1824,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1826,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1827,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1828,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1829,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1830,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1831,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1832,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1833,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1834,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1835,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1836,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1837,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1838,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1839,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1840,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1841,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1842,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
1843,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1844,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1845,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1847,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1848,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1849,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1850,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1851,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1852,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1853,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1854,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1855,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1856,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1857,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1858,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1859,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1860,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1861,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1862,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1863,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1865,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1866,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1867,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1868,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1870,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1871,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1872,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1873,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1874,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1875,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1876,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1877,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1878,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1879,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1880,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1881,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1882,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1883,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1884,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1885,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1886,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1887,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1888,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1889,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1890,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1891,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
1892,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1893,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1894,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1895,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1896,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1897,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1898,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1899,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1900,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1901,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1902,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1903,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1904,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1905,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1906,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1907,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1908,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1909,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1910,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1911,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1912,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1913,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1915,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1916,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1917,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1918,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1920,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1921,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1922,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1923,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1924,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1925,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1926,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1927,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1928,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1929,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1930,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1931,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1932,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1933,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1934,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1935,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1936,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1937,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1938,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1939,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1940,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1941,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1942,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1943,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1944,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1945,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1946,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1947,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1948,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1949,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1950,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1952,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1953,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1954,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1955,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1956,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1957,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1958,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1959,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1960,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1961,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1962,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1963,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1964,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1965,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1966,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1967,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1969,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1970,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1971,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1972,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1974,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1975,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1976,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1977,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1978,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1979,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1980,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1981,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1982,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1983,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1984,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1985,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1986,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1987,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1988,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1989,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1990,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1991,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1992,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1993,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1994,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1995,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1996,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1997,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1998,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1999,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2000,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2001,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2002,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2003,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2004,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2005,Forest,Water,Water,Water,Water,NULL,NULL,Water
2006,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2007,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2008,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2009,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2010,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2011,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2012,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2013,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2014,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2015,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2016,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2017,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2018,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2019,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2020,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2021,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2022,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2023,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2024,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2025,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2026,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2027,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2029,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2030,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2031,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2032,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2033,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2034,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2035,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2036,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2037,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2038,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2039,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2040,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2041,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2042,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2043,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2044,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
