Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMJ_M_R
4882,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
4883,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
4884,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
4885,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4886,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4887,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4888,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4889,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
4890,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4891,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4892,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4893,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4894,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4895,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4896,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4897,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4898,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4899,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4900,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4901,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
4902,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
4903,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
4904,Cropland,Cropland,Water,NULL,Water,NULL,Shrubland,Cropland
4905,Cropland,Cropland,Water,NULL,Water,NULL,Bareland,Bareland
4906,Cropland,Cropland,Water,NULL,Water,NULL,Built-up,Cropland
4907,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
4908,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
4909,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
4910,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Built-up
4911,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Forest
4912,Cropland,Cropland,Water,NULL,Water,Cropland,Shrubland,Grassland
4913,Cropland,Cropland,Water,NULL,Water,Cropland,Shrubland,Cropland
4914,Cropland,Cropland,Water,NULL,Water,Cropland,Bareland,Bareland
4915,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
4916,Cropland,Cropland,Water,NULL,Water,Bareland,Shrubland,Bareland
4917,Cropland,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
4918,Cropland,Cropland,Water,NULL,Water,Bareland,Built-up,Bareland
4919,Cropland,Cropland,Water,NULL,Water,Built-up,Built-up,Grassland
4920,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4921,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4922,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4923,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4924,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4925,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4926,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4927,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4928,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4929,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
4930,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
4931,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4932,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4933,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4934,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4935,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4936,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4937,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4938,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4939,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4940,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4941,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
4942,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4943,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4944,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4945,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4946,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4947,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4948,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4949,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4950,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4951,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4952,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4953,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4954,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4955,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4956,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4957,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4958,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4959,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4960,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4961,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4962,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4963,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4964,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4965,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4966,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4967,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4968,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4969,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4970,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
4971,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4972,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
4973,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4974,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4975,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4976,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4977,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4978,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4979,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4980,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4981,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4982,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4983,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4984,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4985,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4986,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4987,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4988,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4989,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4990,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4991,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4992,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4993,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4994,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4995,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4996,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4997,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4998,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4999,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5000,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5001,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5002,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5003,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5004,Cropland,Bareland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5005,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5006,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5007,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5008,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5009,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5010,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5011,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5012,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
5013,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5014,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5015,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
5016,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5017,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5018,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5019,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5020,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5021,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5022,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5023,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5024,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5025,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5026,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5027,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5028,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5029,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
5030,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
5031,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5032,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
5033,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5034,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
5035,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5036,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5037,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5038,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5039,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5040,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5041,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5042,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5043,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5044,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5045,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5046,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5047,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5048,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5049,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5050,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
5051,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
5052,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
5053,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
5054,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5055,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5056,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5057,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5058,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5059,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5060,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5061,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5062,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5063,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5064,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5065,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5066,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
5067,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5068,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5069,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5070,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5071,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5072,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5073,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5074,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5075,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
5076,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5077,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5078,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5079,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5080,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5081,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5082,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5083,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5084,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5085,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5086,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5087,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5088,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5089,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5090,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5091,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5092,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5093,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5094,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5095,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5096,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5097,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5098,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5099,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5100,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5101,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5102,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5103,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5104,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5105,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5106,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5107,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5108,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5109,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5110,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5111,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5112,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
5113,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5114,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5115,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5116,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5117,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5118,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5119,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5120,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5121,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5122,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5123,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5124,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5125,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
5126,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5127,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5128,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5129,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5130,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5131,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5132,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5133,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5134,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5135,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5136,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5137,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5138,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
5139,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5140,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5141,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5142,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5143,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5144,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
5145,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5146,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5147,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5148,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5149,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5150,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5151,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5152,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5153,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5154,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5155,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5156,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5157,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5158,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5159,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5160,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
5161,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5162,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5163,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5164,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5165,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5166,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
5167,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Built-up
5168,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5169,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
5170,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5171,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5172,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
5173,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5174,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
5175,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5176,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5177,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
5178,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
5179,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
5180,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
5181,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
5182,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
5183,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5184,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5185,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
5186,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
5187,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
5188,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5189,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
5190,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
5191,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
5192,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
