Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NQM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQM_M_R
2042,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2043,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2044,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2045,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2046,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2047,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2048,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2049,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2050,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2051,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2052,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2053,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2054,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2055,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2056,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2057,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2058,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2059,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2060,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2061,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2062,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2063,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2064,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2065,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2066,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2067,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2068,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2069,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2070,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2071,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2072,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2073,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2074,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2075,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2076,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2077,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2078,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2079,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2080,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2081,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2082,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2083,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2084,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2085,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2086,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2087,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2088,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2089,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2090,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2091,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2092,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2093,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2094,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2095,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2096,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2097,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2098,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2099,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2100,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2101,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2102,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2103,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2104,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2105,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2106,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2107,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2108,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2109,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2110,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2111,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2112,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2113,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2114,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2115,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2116,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2117,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2118,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2119,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2120,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2121,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2122,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2123,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2124,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2125,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2126,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2127,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2128,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2129,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2130,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2131,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2132,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2133,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2134,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2135,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2136,Forest,Water,Water,Water,Water,NULL,NULL,Water
2137,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2138,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2139,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2140,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2141,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2142,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2143,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2144,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2145,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2146,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2147,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2148,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2149,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2150,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2151,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2152,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2153,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2154,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2155,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2156,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2157,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2158,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2159,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2160,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2161,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2162,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2163,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2164,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2165,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2166,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2167,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2168,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2169,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2170,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2171,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2172,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2173,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2174,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2175,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2176,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2177,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2178,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2179,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2180,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2181,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2182,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2183,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2184,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2185,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2186,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2187,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2188,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2189,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2190,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2191,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2192,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2193,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2194,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2195,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2196,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2197,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2198,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2199,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2200,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2201,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2202,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2203,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2204,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2205,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2206,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2207,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2208,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2209,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2210,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2211,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2212,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2213,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2214,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2215,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2216,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2217,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2218,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2219,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2220,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2221,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2222,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2223,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2224,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2225,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2226,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2227,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2228,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2229,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2230,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2231,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2232,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2233,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2234,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2235,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2236,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2237,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2238,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2239,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2240,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2241,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2242,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2243,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2244,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2245,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
