Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVU_M_R
1511,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1512,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1513,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1514,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1515,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1516,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1517,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1518,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1519,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1520,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1521,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1522,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1523,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1524,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1525,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1526,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1527,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1528,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1529,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1530,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1531,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1532,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1533,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1534,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1535,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1536,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1537,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1538,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
1539,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1540,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
1541,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1542,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
1543,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1544,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
1545,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
1546,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1547,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
1548,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1549,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1550,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1551,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1552,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1553,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
1554,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1555,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1556,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1557,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Wetland
1558,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1559,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1560,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1561,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
1562,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1563,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1564,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1565,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1566,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1567,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1568,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1569,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1570,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1571,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1572,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1573,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1574,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1575,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1576,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1577,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1578,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1579,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1580,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1581,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1582,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1583,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
1584,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1585,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1586,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
1587,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
1588,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1589,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
1590,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1591,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1592,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1593,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
1594,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1595,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1596,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1597,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1598,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1599,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
1600,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1601,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1602,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1603,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1604,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1605,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1606,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1607,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1608,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
1609,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1610,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1611,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
1612,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1613,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1614,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1615,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1616,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
1617,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1618,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1619,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1620,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1621,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1622,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1623,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1624,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1625,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1626,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1627,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1628,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
1629,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1630,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1631,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1632,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1633,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1634,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1635,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1636,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1637,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1638,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1639,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1640,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1641,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1642,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1643,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1644,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1645,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
1646,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1647,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
1648,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
1649,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1650,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1651,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1652,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1653,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1654,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1655,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1656,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1657,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1658,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1659,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1660,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1661,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1662,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
1663,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1664,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1665,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
1666,Water,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1667,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1668,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
1669,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
1670,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1671,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
1672,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
1673,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1674,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1675,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1676,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1677,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
1678,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1679,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1680,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
1681,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1682,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
1683,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
1684,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1685,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1686,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1687,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
1688,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1689,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
1690,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
1691,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
1692,Water,Water,Wetland,Water,Wetland,Water,Water,Water
1693,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
1694,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
1695,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
1696,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1697,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
1698,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1699,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1700,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1701,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1702,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1703,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1704,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1705,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1706,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1707,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1708,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1709,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
1710,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1711,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1712,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1713,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1714,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1715,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1716,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
1717,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1718,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1719,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1720,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1721,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1722,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
1723,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1724,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1725,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1726,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
1727,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1728,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1729,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1730,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1731,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1732,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1733,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1734,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1735,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1736,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1737,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1738,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1739,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1740,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1741,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1742,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
1743,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
1744,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1745,Water,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
1746,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1747,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1748,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1749,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1750,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
1751,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1752,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1753,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1754,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1755,Water,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1756,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
1757,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1758,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1759,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1760,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1761,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1762,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
1763,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1764,Water,Water,Water,NULL,Water,NULL,Water,Water
1765,Water,Water,Water,NULL,Water,NULL,Water,Forest
1766,Water,Water,Water,NULL,Water,Grassland,Water,Forest
1767,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
1768,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
1769,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
1770,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
1771,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
1772,Water,Water,Water,NULL,Water,Wetland,Water,Water
1773,Water,Water,Water,NULL,Water,Wetland,Water,Forest
1774,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
1775,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
1776,Water,Water,Water,NULL,Water,Water,Wetland,Water
1777,Water,Water,Water,NULL,Water,Water,Wetland,Forest
1778,Water,Water,Water,NULL,Water,Water,Water,Grassland
1779,Water,Water,Water,NULL,Water,Water,Water,Wetland
1780,Water,Water,Water,NULL,Water,Water,Water,Bareland
1781,Water,Water,Water,NULL,Water,Water,Water,Water
1782,Water,Water,Water,NULL,Water,Water,Water,Forest
1783,Water,Water,Water,NULL,Water,Water,Forest,Grassland
1784,Water,Water,Water,NULL,Water,Water,Forest,Wetland
1785,Water,Water,Water,NULL,Water,Water,Forest,Water
1786,Water,Water,Water,NULL,Water,Water,Forest,Forest
1787,Water,Water,Water,NULL,Water,Forest,Water,Water
1788,Water,Water,Water,NULL,Water,Forest,Water,Forest
1789,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
1790,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1791,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
1792,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
1793,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
1794,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
1795,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
1796,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1797,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
1798,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
1799,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
1800,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
1801,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
1802,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
1803,Water,Water,Water,Non_Water,Water,Water,Water,Water
1804,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1805,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1806,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
1807,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1808,Water,Water,Water,Water,Water,NULL,Wetland,Forest
1809,Water,Water,Water,Water,Water,NULL,Water,Water
1810,Water,Water,Water,Water,Water,NULL,Water,Forest
1811,Water,Water,Water,Water,Water,Grassland,Water,Wetland
1812,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
1813,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
1814,Water,Water,Water,Water,Water,Wetland,Wetland,Water
1815,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
1816,Water,Water,Water,Water,Water,Wetland,Water,Grassland
1817,Water,Water,Water,Water,Water,Wetland,Water,Wetland
1818,Water,Water,Water,Water,Water,Wetland,Water,Bareland
1819,Water,Water,Water,Water,Water,Wetland,Water,Water
1820,Water,Water,Water,Water,Water,Wetland,Water,Forest
1821,Water,Water,Water,Water,Water,Wetland,Forest,Wetland
1822,Water,Water,Water,Water,Water,Wetland,Forest,Water
1823,Water,Water,Water,Water,Water,Wetland,Forest,Forest
1824,Water,Water,Water,Water,Water,Water,Grassland,Water
1825,Water,Water,Water,Water,Water,Water,Grassland,Forest
1826,Water,Water,Water,Water,Water,Water,Wetland,Grassland
1827,Water,Water,Water,Water,Water,Water,Wetland,Wetland
1828,Water,Water,Water,Water,Water,Water,Wetland,Bareland
1829,Water,Water,Water,Water,Water,Water,Wetland,Water
1830,Water,Water,Water,Water,Water,Water,Wetland,Forest
1831,Water,Water,Water,Water,Water,Water,Bareland,Forest
1832,Water,Water,Water,Water,Water,Water,Water,Grassland
1833,Water,Water,Water,Water,Water,Water,Water,Wetland
1834,Water,Water,Water,Water,Water,Water,Water,Bareland
1835,Water,Water,Water,Water,Water,Water,Water,Water
1836,Water,Water,Water,Water,Water,Water,Water,Forest
1837,Water,Water,Water,Water,Water,Water,Forest,Grassland
1838,Water,Water,Water,Water,Water,Water,Forest,Wetland
1839,Water,Water,Water,Water,Water,Water,Forest,Water
1840,Water,Water,Water,Water,Water,Water,Forest,Forest
1841,Water,Water,Water,Water,Water,Forest,Water,Forest
1842,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1843,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1844,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1845,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
1846,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1847,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1848,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1849,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1850,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1851,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1852,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
1853,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1854,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1855,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1856,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1857,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1858,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1859,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
