Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWR_M_R
6033,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6034,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6035,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6036,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6037,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6038,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6039,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6040,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6041,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6042,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6043,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6044,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6045,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6046,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6047,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6048,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6049,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6050,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6051,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6052,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6053,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6054,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6055,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6056,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6057,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6058,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
6059,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6060,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6061,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6062,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6063,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6064,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6065,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6066,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6067,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6068,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6069,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6070,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6071,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6072,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6073,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6074,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6075,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6076,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6077,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6078,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6079,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6080,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6081,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6082,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6083,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6084,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6085,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6086,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
6087,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6088,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
6089,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6090,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6091,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6092,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6093,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6094,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6095,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6096,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6097,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6098,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6099,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6100,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6101,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6102,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6103,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6104,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6105,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6106,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6107,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
6108,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6109,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6110,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6111,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6112,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6113,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6114,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6115,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6116,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
6117,Cropland,Forest,Water,NULL,Water,Cropland,NULL,Forest
6118,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6119,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6120,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6121,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6122,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
6123,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6124,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6125,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6126,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6127,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6128,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6129,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6130,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6131,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6132,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6133,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6134,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6135,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6136,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6137,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6138,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6139,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6140,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6141,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6142,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6143,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6144,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6145,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6146,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6147,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6148,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6149,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6150,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6151,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6152,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
6153,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6154,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6155,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6156,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6157,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6158,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
6159,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6160,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6161,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6162,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6163,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
6164,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6165,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6166,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6167,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6168,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6169,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6170,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
6171,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6172,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6173,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6174,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
6175,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6176,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6177,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
6178,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
6179,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6180,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
6181,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
6182,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6183,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6184,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6185,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6186,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6187,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6188,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6189,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6190,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6191,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
6192,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6193,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6194,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
6195,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
6196,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
6197,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6198,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6199,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6200,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
6201,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6202,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
6203,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
6204,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
6205,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
6206,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
6207,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6208,Wetland,NULL,Water,NULL,Water,Grassland,Water,Grassland
6209,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
6210,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
6211,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
6212,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
6213,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6214,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6215,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6216,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6217,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6218,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6219,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6220,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6221,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6222,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6223,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6224,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6225,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6226,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6227,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6228,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
6229,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
6230,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
6231,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
6232,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Water
6233,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6234,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6235,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6236,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
6237,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6238,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
6239,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6240,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
6241,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
6242,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6243,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
6244,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6245,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
6246,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Water
6247,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6248,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6249,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6250,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6251,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6252,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6253,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
6254,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
6255,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6256,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6257,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
6258,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6259,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
6260,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6261,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Water
6262,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
6263,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
6264,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
6265,Wetland,Cropland,Water,NULL,Water,Water,Wetland,Water
6266,Wetland,Cropland,Water,NULL,Water,Forest,Water,Water
6267,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
6268,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
6269,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
6270,Wetland,Cropland,Water,Water,Water,Grassland,Water,Wetland
6271,Wetland,Cropland,Water,Water,Water,Grassland,Water,Water
6272,Wetland,Cropland,Water,Water,Water,Wetland,Water,Water
6273,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6274,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6275,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6276,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6277,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6278,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6279,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6280,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6281,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6282,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6283,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6284,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6285,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6286,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6287,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6288,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
6289,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
6290,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Water
6291,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6292,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6293,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Water
6294,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
6295,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
6296,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
6297,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
6298,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6299,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
6300,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6301,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
6302,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6303,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6304,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
6305,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
6306,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
6307,Wetland,Cropland,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
6308,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6309,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
6310,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
6311,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6312,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
6313,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
6314,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
6315,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
6316,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6317,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
6318,Wetland,Wetland,Water,NULL,Water,Grassland,Water,Wetland
6319,Wetland,Wetland,Water,NULL,Water,Bareland,Water,Wetland
6320,Wetland,Wetland,Water,NULL,Water,Bareland,Water,Water
6321,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
6322,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
6323,Wetland,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
6324,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
6325,Wetland,Wetland,Water,Non_Water,Water,Bareland,Wetland,Wetland
6326,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
6327,Wetland,Wetland,Water,Water,Water,Grassland,Water,Water
6328,Wetland,Wetland,Water,Water,Water,Bareland,Water,Water
6329,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6330,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Water
6331,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6332,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6333,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Water
6334,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
6335,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
6336,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6337,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6338,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6339,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6340,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6341,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
6342,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
6343,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
6344,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
6345,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
6346,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Water
6347,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Wetland
6348,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
6349,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Water
6350,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6351,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6352,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
6353,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
6354,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6355,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
6356,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
6357,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6358,Wetland,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
6359,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
6360,Wetland,Water,Water,NULL,Water,Grassland,Water,Wetland
6361,Wetland,Water,Water,NULL,Water,Grassland,Water,Water
6362,Wetland,Water,Water,NULL,Water,Bareland,Water,Water
6363,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
6364,Wetland,Water,Water,Water,Water,NULL,NULL,Water
