Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYU_M_R
7263,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7264,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7265,Wetland,Water,Water,NULL,Water,Wetland,Water,Water
7266,Wetland,Water,Water,NULL,Water,Bareland,Water,Water
7267,Wetland,Water,Water,NULL,Water,Water,Water,Water
7268,Wetland,Water,Water,NULL,Water,Water,Water,Forest
7269,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
7270,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
7271,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
7272,Wetland,Water,Water,Water,Water,Wetland,Water,Water
7273,Wetland,Water,Water,Water,Water,Bareland,Water,Water
7274,Wetland,Water,Water,Water,Water,Water,Water,Water
7275,Wetland,Water,Water,Water,Water,Water,Water,Forest
7276,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7277,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7278,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7279,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7280,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7281,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7282,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
7283,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7284,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7285,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7286,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
7287,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
7288,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7289,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7290,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7291,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Forest
7292,Wetland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
7293,Wetland,Forest,Water,Water,Water,Wetland,Water,Water
7294,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
7295,Wetland,Forest,Water,Water,Water,Water,Water,Water
7296,Wetland,Forest,Water,Water,Water,Water,Forest,Water
7297,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
7298,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7299,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7300,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7301,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
7302,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
7303,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
7304,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7305,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7306,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7307,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7308,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7309,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7310,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7311,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7312,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7313,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7314,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7315,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7316,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7317,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7318,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7319,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7320,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
7321,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7322,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7323,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7324,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
7325,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7326,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7327,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7328,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7329,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7330,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7331,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7332,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7333,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7334,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7335,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7336,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7337,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7338,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7339,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7340,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7341,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7342,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7343,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7344,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7345,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7346,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7347,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7348,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7349,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7350,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7351,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7352,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7353,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7354,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7355,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7356,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7357,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7358,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
7359,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7360,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7361,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7362,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7363,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7364,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7365,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7366,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7367,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7368,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7369,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7370,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7371,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7372,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7373,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7374,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7375,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7376,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7377,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7378,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7379,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7380,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7381,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7382,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7383,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
7384,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7385,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7386,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7387,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7388,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7389,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7390,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7391,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
7392,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Wetland
7393,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7394,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7395,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7396,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7397,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
7398,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7399,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7400,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7401,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7402,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7403,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7404,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
7405,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7406,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7407,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7408,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7409,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7410,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7411,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7412,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7413,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7414,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7415,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7416,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7417,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
7418,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7419,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
7420,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
7421,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7422,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7423,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7424,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7425,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7426,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7427,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
7428,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
7429,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Forest,Bareland
7430,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
7431,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
7432,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
7433,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7434,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7435,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7436,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7437,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7438,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7439,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7440,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7441,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
7442,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7443,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7444,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7445,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
7446,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7447,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7448,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
7449,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7450,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7451,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7452,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7453,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7454,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7455,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7456,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
7457,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
7458,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7459,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
7460,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
7461,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
7462,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
7463,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
7464,Bareland,NULL,Water,NULL,Water,Water,Water,Bareland
7465,Bareland,NULL,Water,NULL,Water,Water,Water,Water
7466,Bareland,NULL,Water,Water,Water,Water,Water,Water
7467,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7468,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7469,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7470,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7471,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7472,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7473,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7474,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7475,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7476,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7477,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7478,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7479,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7480,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7481,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7482,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7483,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7484,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7485,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7486,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7487,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7488,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7489,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7490,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7491,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7492,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7493,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7494,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7495,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7496,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7497,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7498,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7499,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7500,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7501,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7502,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
7503,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7504,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7505,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7506,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7507,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7508,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7509,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7510,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7511,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7512,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7513,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7514,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7515,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7516,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7517,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7518,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7519,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7520,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7521,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7522,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7523,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7524,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7525,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7526,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7527,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7528,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7529,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7530,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7531,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7532,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7533,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7534,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7535,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7536,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7537,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7538,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7539,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7540,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7541,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7542,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7543,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7544,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7545,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7546,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7547,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7548,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7549,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7550,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7551,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7552,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7553,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7554,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7555,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7556,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7557,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7558,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7559,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7560,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7561,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7562,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7563,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7564,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7565,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7566,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7567,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7568,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7569,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7570,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7571,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7572,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7573,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7574,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
7575,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
7576,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7577,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7578,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7579,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7580,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7581,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7582,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7583,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
7584,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7585,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7586,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
