Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYR_M_R
1235,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
1236,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1238,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1239,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1240,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1241,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1242,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1243,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1244,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1245,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1246,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1247,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1248,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1249,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1250,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1251,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1252,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1253,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1254,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1255,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1256,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1257,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1258,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1259,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1260,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1261,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
1262,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1263,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1264,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Cropland
1265,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1266,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1267,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1268,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1269,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1270,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1271,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Water
1272,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1273,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
1274,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
1275,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Forest,Forest
1276,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1277,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1278,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1279,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1280,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1281,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1282,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1283,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1284,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1285,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1286,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1287,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1288,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1289,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1290,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1291,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1292,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1293,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1294,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
1295,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1296,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1297,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1298,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
1299,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1300,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1301,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1302,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1303,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1304,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1305,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1306,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1307,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1308,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1309,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1310,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1311,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1312,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
1313,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Bareland
1314,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Forest
1315,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1316,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
1317,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
1318,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
1319,Grassland,NULL,Water,NULL,Water,Water,Wetland,Bareland
1320,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1321,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1322,Grassland,NULL,Water,Non_Water,Water,Grassland,Built-up,Grassland
1323,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Forest
1324,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1325,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
1326,Grassland,NULL,Water,Water,Water,Grassland,Forest,Grassland
1327,Grassland,NULL,Water,Water,Water,Water,Forest,Water
1328,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1329,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1330,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1331,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1332,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1333,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1334,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1335,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1336,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1337,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1338,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1339,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1340,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1341,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1342,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1343,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1344,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1345,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1346,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1347,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1348,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1349,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1350,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1351,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1352,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1353,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1354,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1355,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1356,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1357,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1358,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1359,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1360,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1361,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1362,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1363,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1364,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1365,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1366,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1367,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1368,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1369,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1370,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1371,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1372,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1373,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1374,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1375,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1376,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1377,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1378,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1379,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1380,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1381,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1382,Grassland,NULL,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1383,Grassland,NULL,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Forest
1384,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1385,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1386,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
1387,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1388,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1389,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
1390,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
1391,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
1392,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1393,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1394,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1395,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1396,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1397,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1398,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1399,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1400,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1401,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1402,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1403,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1404,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1405,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1406,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1407,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1408,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1409,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1410,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1411,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1412,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1413,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1414,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1415,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1416,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1417,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1418,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1419,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1420,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1421,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1422,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1423,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1424,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1425,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
1426,Grassland,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1427,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1428,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
1429,Grassland,Cropland,Water,NULL,Water,Built-up,Grassland,Grassland
1430,Grassland,Cropland,Water,NULL,Water,Water,Grassland,Grassland
1431,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1432,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1433,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1434,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1435,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1436,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1437,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1438,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1439,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1440,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1441,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1442,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1443,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1444,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1445,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1446,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1447,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Water
1448,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1449,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1450,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1451,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1452,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1453,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1454,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1455,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1456,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1457,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Wetland
1458,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1459,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1460,Grassland,Wetland,Water,NULL,Water,Grassland,Bareland,Grassland
1461,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1462,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1463,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1464,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1465,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1466,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1467,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1468,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1469,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1470,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1471,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1472,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1473,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1474,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1475,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1476,Grassland,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1477,Grassland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1478,Grassland,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1479,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1480,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1481,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1482,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1483,Grassland,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
1484,Grassland,Built-up,Water,Water,Water,Grassland,Water,Grassland
1485,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1486,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1487,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1488,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1489,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1490,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1491,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1492,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1493,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1494,Grassland,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1495,Grassland,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1496,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1497,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1498,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1499,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1500,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1501,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1502,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1503,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1504,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1505,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1506,Grassland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1507,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
1508,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1509,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1510,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1511,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1512,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1513,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1514,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1515,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1516,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1517,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
1518,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1519,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1520,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1521,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1522,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1523,Grassland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1524,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1525,Grassland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1526,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1527,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
1528,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1529,Grassland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1530,Grassland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
1531,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1532,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1533,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1534,Grassland,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1535,Grassland,Water,Water,NULL,Water,Grassland,Water,Grassland
1536,Grassland,Water,Water,NULL,Water,Grassland,Water,Forest
1537,Grassland,Water,Water,NULL,Water,Water,Water,Forest
