Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPH_M_R
3488,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3489,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3490,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
3491,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
3492,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3493,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3494,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3495,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3496,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
3497,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3498,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
3499,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3500,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3501,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3502,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
3503,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3504,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
3505,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3506,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3507,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3508,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
3509,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
3510,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3511,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
3512,Wetland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3513,Wetland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
3514,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
3515,Wetland,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
3516,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3517,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3518,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3519,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3520,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3521,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3522,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3523,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3524,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3525,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3526,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3527,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3528,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3529,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3530,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3531,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
3532,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3533,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3534,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3535,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3536,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3537,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
3538,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3539,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3540,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3541,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
3542,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Forest,Wetland
3543,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3544,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3545,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3546,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3547,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3548,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3549,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3550,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
3551,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3552,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3553,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
3554,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3555,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3556,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3557,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3558,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3559,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3560,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3561,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3562,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3563,Wetland,Cropland,Wetland,NULL,Wetland,Water,Forest,Grassland
3564,Wetland,Cropland,Wetland,NULL,Wetland,Water,Forest,Wetland
3565,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3566,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3567,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Forest,Grassland
3568,Wetland,Cropland,Wetland,Water,Wetland,Water,Forest,Wetland
3569,Wetland,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
3570,Wetland,Cropland,Water,NULL,Water,Water,Grassland,Wetland
3571,Wetland,Cropland,Water,Non_Water,Water,Grassland,Water,Grassland
3572,Wetland,Cropland,Water,Non_Water,Water,Water,Grassland,Grassland
3573,Wetland,Cropland,Water,Non_Water,Water,Water,Forest,Wetland
3574,Wetland,Cropland,Water,Water,Water,Grassland,Water,Grassland
3575,Wetland,Cropland,Water,Water,Water,Grassland,Water,Wetland
3576,Wetland,Cropland,Water,Water,Water,Grassland,Forest,Grassland
3577,Wetland,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
3578,Wetland,Cropland,Water,Water,Water,Wetland,Water,Grassland
3579,Wetland,Cropland,Water,Water,Water,Wetland,Water,Wetland
3580,Wetland,Cropland,Water,Water,Water,Wetland,Forest,Grassland
3581,Wetland,Cropland,Water,Water,Water,Wetland,Forest,Wetland
3582,Wetland,Cropland,Water,Water,Water,Water,Water,Grassland
3583,Wetland,Cropland,Water,Water,Water,Water,Water,Wetland
3584,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3585,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3586,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3587,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3588,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3589,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3590,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3591,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3592,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3593,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3594,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3595,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3596,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3597,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3598,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3599,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3600,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Forest,NULL
3601,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3602,Wetland,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
3603,Wetland,Cropland,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
3604,Wetland,Cropland,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
3605,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3606,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3607,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3608,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3609,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
3610,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3611,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
3612,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3613,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3614,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3615,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3616,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3617,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3618,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3619,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3620,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3621,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3622,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3623,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3624,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
3625,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3626,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
3627,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3628,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3629,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
3630,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3631,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3632,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
3633,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
3634,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
3635,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
3636,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
3637,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
3638,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3639,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
3640,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3641,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3642,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3643,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3644,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3645,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
3646,Wetland,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
3647,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3648,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3649,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
3650,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
3651,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
3652,Wetland,Wetland,Water,NULL,Water,Water,Grassland,Wetland
3653,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
3654,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
3655,Wetland,Wetland,Water,NULL,Water,Water,Water,Forest
3656,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
3657,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
3658,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
3659,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
3660,Wetland,Wetland,Water,Water,Water,Water,Water,Water
3661,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3662,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3663,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3664,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3665,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3666,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3667,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3668,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
3669,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
3670,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3671,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
3672,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3673,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3674,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3675,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3676,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3677,Wetland,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3678,Wetland,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3679,Wetland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3680,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3681,Wetland,Built-up,Water,NULL,Water,Bareland,Wetland,Grassland
3682,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3683,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3684,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3685,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3686,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3687,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
3688,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
3689,Wetland,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
3690,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3691,Wetland,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3692,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3693,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3694,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3695,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3696,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3697,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3698,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3699,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3700,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
3701,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
3702,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3703,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3704,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3705,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3706,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3707,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3708,Wetland,Water,Water,NULL,Water,Wetland,Grassland,Grassland
3709,Wetland,Water,Water,NULL,Water,Wetland,Forest,Wetland
3710,Wetland,Water,Water,NULL,Water,Wetland,Forest,Forest
3711,Wetland,Water,Water,NULL,Water,Water,Wetland,Wetland
3712,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
3713,Wetland,Water,Water,NULL,Water,Water,Water,Water
3714,Wetland,Water,Water,NULL,Water,Water,Forest,Wetland
3715,Wetland,Water,Water,NULL,Water,Water,Forest,Forest
3716,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
3717,Wetland,Water,Water,Water,Water,Grassland,Water,Water
3718,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
3719,Wetland,Water,Water,Water,Water,Wetland,Water,Water
3720,Wetland,Water,Water,Water,Water,Water,Water,Grassland
3721,Wetland,Water,Water,Water,Water,Water,Water,Water
3722,Wetland,Water,Water,Water,Water,Forest,Water,Grassland
3723,Wetland,Water,Water,Water,Water,Forest,Water,Water
3724,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3725,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3726,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3727,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3728,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3729,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3730,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3731,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3732,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3733,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3734,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3735,Wetland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3736,Wetland,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
3737,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3738,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3739,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3740,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3741,Wetland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3742,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3743,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3744,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3745,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3746,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3747,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3748,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3749,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3750,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3751,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3752,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3753,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3754,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
3755,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3756,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3757,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3758,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3759,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3760,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3761,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3762,Wetland,Forest,Water,NULL,Water,Wetland,Wetland,Forest
3763,Wetland,Forest,Water,Water,Water,Grassland,Wetland,Grassland
3764,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
3765,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3766,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3767,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3768,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3769,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3770,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3771,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3772,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3773,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3774,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3775,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3776,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3777,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3778,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3779,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3780,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3781,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3782,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3783,Wetland,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
3784,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3785,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3786,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3787,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3788,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3789,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3790,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3791,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3792,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3793,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3794,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3795,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3796,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3797,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3798,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3799,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3800,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
3801,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3802,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3803,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
3804,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3805,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3806,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3807,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3808,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3809,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3810,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3811,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3812,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3813,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3814,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3815,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3816,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3817,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3818,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3819,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3820,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3821,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
